i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6,vx,vy,vz
0.16,0.22,0.06,-0.19,0.0495,0.1405,0.2905,0.1095,0.296,0.273,0.25,0.2085,-0.096,-0.289,-0.0685
0.1615,0.2195,0.058,-0.191,0.0515,0.139,0.2945,0.113,0.299,0.278,0.252,0.2125,-0.0955,-0.291,-0.071
0.1575,0.214,0.0565,-0.186,0.05,0.135,0.296,0.1185,0.303,0.286,0.257,0.2175,-0.092,-0.294,-0.068
0.151,0.2085,0.0575,-0.18,0.0465,0.1335,0.296,0.1165,0.301,0.286,0.256,0.215,-0.093,-0.294,-0.067
0.1495,0.209,0.0595,-0.1795,0.0445,0.1345,0.2945,0.1155,0.297,0.281,0.2535,0.2105,-0.0945,-0.2885,-0.067
0.149,0.214,0.065,-0.182,0.042,0.1395,0.293,0.112,0.2965,0.28,0.253,0.21,-0.094,-0.2845,-0.0685
0.152,0.2195,0.067,-0.186,0.042,0.1435,0.292,0.11,0.2945,0.279,0.2505,0.207,-0.095,-0.281,-0.0695
0.1535,0.2215,0.068,-0.188,0.0425,0.145,0.2855,0.1005,0.29,0.2745,0.248,0.2065,-0.094,-0.279,-0.0645
0.1525,0.224,0.0715,-0.1885,0.0405,0.148,0.2865,0.1045,0.2905,0.2715,0.243,0.204,-0.098,-0.279,-0.067
0.157,0.224,0.067,-0.1905,0.0445,0.1455,0.29,0.114,0.2955,0.2755,0.2465,0.2055,-0.095,-0.279,-0.0685
0.159,0.2245,0.0655,-0.192,0.0465,0.145,0.2835,0.106,0.291,0.272,0.246,0.203,-0.0945,-0.2785,-0.068
0.16,0.2315,0.071,-0.196,0.044,0.151,0.2835,0.1045,0.286,0.265,0.24,0.198,-0.099,-0.2715,-0.0675
0.1655,0.238,0.072,-0.202,0.0465,0.155,0.285,0.105,0.287,0.264,0.2415,0.201,-0.095,-0.2645,-0.0655
0.169,0.24,0.071,-0.2045,0.0485,0.1555,0.284,0.105,0.288,0.267,0.243,0.2015,-0.096,-0.2615,-0.0665
0.167,0.2375,0.0705,-0.2025,0.048,0.154,0.2895,0.1085,0.291,0.2725,0.245,0.205,-0.097,-0.2695,-0.0675
0.1635,0.2315,0.068,-0.1975,0.0475,0.15,0.291,0.1095,0.2905,0.273,0.244,0.2075,-0.0965,-0.2785,-0.0665
0.1605,0.2275,0.0665,-0.1945,0.047,0.147,0.2895,0.11,0.291,0.2725,0.243,0.208,-0.096,-0.28,-0.0635
0.1585,0.222,0.0635,-0.19,0.047,0.143,0.291,0.1105,0.292,0.274,0.2435,0.208,-0.096,-0.281,-0.064
0.161,0.224,0.063,-0.1925,0.0485,0.1435,0.293,0.1135,0.2945,0.2765,0.244,0.208,-0.097,-0.2805,-0.0645
0.162,0.226,0.064,-0.194,0.0485,0.145,0.292,0.112,0.295,0.276,0.245,0.209,-0.0975,-0.28,-0.0645
0.1555,0.219,0.063,-0.1875,0.046,0.141,0.294,0.1115,0.2965,0.2775,0.247,0.211,-0.0965,-0.284,-0.064
0.15,0.2145,0.0645,-0.1825,0.0425,0.1395,0.2985,0.119,0.3045,0.2885,0.255,0.2185,-0.0915,-0.2895,-0.0635
0.144,0.2055,0.0615,-0.175,0.041,0.1335,0.2965,0.1185,0.3025,0.2875,0.252,0.2165,-0.0925,-0.297,-0.064
0.142,0.198,0.0555,-0.1705,0.043,0.1265,0.2925,0.1145,0.294,0.2795,0.2425,0.2105,-0.0965,-0.304,-0.0615
0.14,0.1985,0.0585,-0.1695,0.0405,0.1285,0.292,0.1105,0.2905,0.2755,0.241,0.207,-0.098,-0.295,-0.0635
0.134,0.1965,0.0625,-0.1655,0.0355,0.129,0.2885,0.103,0.287,0.2725,0.239,0.2015,-0.0985,-0.291,-0.065
0.135,0.199,0.064,-0.167,0.035,0.1315,0.288,0.1035,0.286,0.273,0.2375,0.202,-0.097,-0.2915,-0.0655
0.137,0.203,0.066,-0.17,0.0355,0.1345,0.29,0.108,0.2895,0.2735,0.237,0.2025,-0.097,-0.288,-0.068
0.1375,0.2045,0.0675,-0.1715,0.035,0.136,0.2885,0.1085,0.2915,0.274,0.238,0.203,-0.097,-0.287,-0.0675
0.141,0.2045,0.0635,-0.173,0.0385,0.134,0.2865,0.1075,0.293,0.2745,0.239,0.2045,-0.0965,-0.2855,-0.0675
0.1415,0.204,0.0625,-0.173,0.039,0.133,0.284,0.105,0.293,0.2725,0.238,0.2015,-0.0985,-0.2855,-0.0675
0.14,0.2095,0.0695,-0.175,0.035,0.1395,0.2855,0.1005,0.2895,0.267,0.2365,0.198,-0.101,-0.277,-0.0685
0.1495,0.218,0.0685,-0.184,0.0405,0.1435,0.285,0.1005,0.289,0.2665,0.2365,0.198,-0.1015,-0.271,-0.069
0.156,0.2205,0.0645,-0.1885,0.0455,0.1425,0.2775,0.1,0.2875,0.2665,0.237,0.2,-0.1005,-0.278,-0.067
0.155,0.216,0.061,-0.186,0.0465,0.1385,0.2815,0.103,0.2885,0.27,0.239,0.202,-0.1,-0.2815,-0.0665
0.159,0.218,0.059,-0.1885,0.0495,0.1385,0.2945,0.11,0.2965,0.277,0.2435,0.207,-0.1005,-0.2845,-0.0675
0.1585,0.2185,0.06,-0.189,0.049,0.1395,0.293,0.1085,0.296,0.2765,0.2435,0.2095,-0.1005,-0.2915,-0.0655
0.152,0.21,0.058,-0.181,0.0465,0.134,0.295,0.1115,0.296,0.279,0.2435,0.2095,-0.1005,-0.2955,-0.0635
0.1465,0.2055,0.059,-0.1765,0.0435,0.1325,0.296,0.114,0.2985,0.279,0.245,0.209,-0.102,-0.297,-0.065
0.1475,0.2085,0.061,-0.1785,0.043,0.135,0.292,0.111,0.298,0.2805,0.2425,0.208,-0.1005,-0.2945,-0.0685
0.143,0.203,0.06,-0.173,0.041,0.1315,0.2975,0.1125,0.298,0.2815,0.242,0.2065,-0.1015,-0.2935,-0.0685
0.1375,0.194,0.0565,-0.166,0.04,0.1255,0.2945,0.1145,0.2995,0.283,0.2445,0.2095,-0.1015,-0.3015,-0.0665
0.133,0.1915,0.0585,-0.1625,0.037,0.1255,0.298,0.1195,0.3065,0.2925,0.2505,0.2155,-0.1005,-0.3035,-0.066
0.1285,0.189,0.061,-0.159,0.0335,0.125,0.302,0.12,0.304,0.2915,0.2505,0.2145,-0.1015,-0.3025,-0.0665
0.1355,0.1935,0.058,-0.165,0.0385,0.126,0.292,0.1125,0.2975,0.2855,0.246,0.21,-0.102,-0.3055,-0.0655
0.1405,0.198,0.057,-0.1695,0.0415,0.1275,0.2935,0.1125,0.2955,0.2815,0.242,0.2065,-0.1035,-0.2975,-0.065
0.156,0.202,0.0455,-0.179,0.055,0.1235,0.29,0.1095,0.294,0.281,0.2425,0.2045,-0.1005,-0.292,-0.068
0.1655,0.207,0.042,-0.1865,0.0615,0.1245,0.2865,0.1055,0.289,0.277,0.239,0.2015,-0.102,-0.295,-0.07
0.1525,0.2035,0.0505,-0.1785,0.051,0.127,0.2865,0.104,0.286,0.2725,0.2365,0.201,-0.104,-0.294,-0.0685
0.1445,0.1965,0.052,-0.1705,0.046,0.124,0.2875,0.1055,0.288,0.276,0.241,0.204,-0.1025,-0.293,-0.067
0.1455,0.199,0.0535,-0.1725,0.046,0.126,0.2885,0.1055,0.2865,0.2725,0.241,0.2015,-0.105,-0.289,-0.0665
0.1515,0.2055,0.054,-0.1785,0.049,0.1295,0.2845,0.1025,0.286,0.271,0.2405,0.199,-0.1035,-0.285,-0.0675
0.1555,0.2095,0.054,-0.1825,0.0505,0.1315,0.2845,0.1055,0.289,0.2725,0.241,0.199,-0.1,-0.283,-0.0685
0.1605,0.214,0.0535,-0.1875,0.053,0.134,0.284,0.106,0.2895,0.27,0.24,0.2005,-0.1025,-0.282,-0.0665
0.162,0.214,0.052,-0.1885,0.0545,0.133,0.288,0.107,0.292,0.2735,0.243,0.2045,-0.1035,-0.287,-0.0635
0.163,0.212,0.049,-0.1875,0.057,0.1305,0.2905,0.111,0.295,0.279,0.244,0.207,-0.1025,-0.2935,-0.064
0.1655,0.212,0.0465,-0.1885,0.0595,0.129,0.291,0.113,0.2955,0.281,0.2475,0.211,-0.1,-0.299,-0.0645
0.165,0.2115,0.046,-0.1885,0.059,0.129,0.2955,0.116,0.296,0.282,0.2485,0.2125,-0.1005,-0.298,-0.065
0.1635,0.209,0.0455,-0.1865,0.059,0.127,0.2945,0.1115,0.292,0.28,0.245,0.209,-0.102,-0.2985,-0.063
0.1595,0.2075,0.0485,-0.184,0.055,0.128,0.292,0.11,0.2915,0.2795,0.247,0.2115,-0.0995,-0.3005,-0.063
0.1525,0.2025,0.05,-0.1775,0.051,0.126,0.293,0.118,0.294,0.284,0.249,0.213,-0.1005,-0.301,-0.067
0.148,0.1965,0.048,-0.1725,0.05,0.1225,0.295,0.1165,0.2955,0.287,0.252,0.216,-0.0995,-0.3065,-0.0655
0.147,0.1925,0.0455,-0.17,0.0505,0.119,0.2965,0.118,0.2975,0.29,0.254,0.2195,-0.0955,-0.3125,-0.0665
0.1415,0.1865,0.0455,-0.164,0.048,0.116,0.2975,0.1175,0.2955,0.2875,0.252,0.214,-0.098,-0.309,-0.0685
0.137,0.1875,0.0505,-0.1625,0.0425,0.119,0.297,0.1115,0.2925,0.284,0.252,0.212,-0.0985,-0.301,-0.069
0.1395,0.189,0.049,-0.1645,0.045,0.119,0.293,0.107,0.29,0.278,0.2475,0.2085,-0.0995,-0.302,-0.068
0.147,0.192,0.045,-0.17,0.0505,0.1185,0.2885,0.1055,0.2875,0.2715,0.241,0.2035,-0.101,-0.303,-0.0645
0.1415,0.1945,0.053,-0.168,0.044,0.124,0.288,0.105,0.288,0.2725,0.2415,0.2035,-0.1015,-0.2965,-0.0665
0.1365,0.1945,0.0585,-0.1655,0.0385,0.1265,0.288,0.103,0.2875,0.271,0.2415,0.203,-0.103,-0.2905,-0.0675
0.1405,0.1975,0.057,-0.1695,0.0415,0.127,0.2895,0.105,0.289,0.273,0.242,0.2055,-0.1005,-0.289,-0.0655
0.1425,0.1995,0.0565,-0.171,0.0425,0.128,0.288,0.1025,0.2885,0.271,0.242,0.2035,-0.101,-0.2895,-0.0635
0.1485,0.2065,0.0575,-0.1775,0.045,0.132,0.288,0.102,0.2865,0.268,0.241,0.201,-0.1025,-0.287,-0.064
0.153,0.213,0.06,-0.1835,0.046,0.137,0.29,0.1005,0.286,0.2675,0.2415,0.201,-0.102,-0.284,-0.065
0.156,0.2195,0.0635,-0.188,0.046,0.1415,0.2895,0.1025,0.2885,0.269,0.2435,0.203,-0.101,-0.2825,-0.0655
0.157,0.221,0.064,-0.189,0.046,0.1425,0.2915,0.1065,0.292,0.2735,0.247,0.207,-0.1005,-0.2865,-0.0645
0.157,0.2165,0.06,-0.187,0.048,0.1385,0.291,0.107,0.295,0.276,0.245,0.2075,-0.0995,-0.2945,-0.0635
0.155,0.2125,0.0575,-0.184,0.0485,0.135,0.296,0.11,0.297,0.279,0.247,0.209,-0.0985,-0.2935,-0.0625
0.1515,0.206,0.0545,-0.1785,0.048,0.13,0.294,0.1065,0.293,0.276,0.2435,0.2075,-0.0995,-0.2965,-0.06
0.1535,0.204,0.0505,-0.179,0.0515,0.127,0.292,0.103,0.2885,0.274,0.2405,0.2035,-0.0995,-0.299,-0.0605
0.1525,0.2025,0.0495,-0.1775,0.0515,0.126,0.295,0.1045,0.2885,0.274,0.242,0.205,-0.0975,-0.2965,-0.059
0.1475,0.199,0.0515,-0.1735,0.048,0.1255,0.2955,0.11,0.294,0.2795,0.245,0.209,-0.096,-0.301,-0.0595
0.143,0.1885,0.046,-0.166,0.0485,0.117,0.2945,0.109,0.293,0.285,0.2485,0.212,-0.0965,-0.31,-0.0625
0.14,0.1785,0.039,-0.1595,0.0505,0.109,0.293,0.1075,0.292,0.286,0.2465,0.2125,-0.0955,-0.317,-0.059
0.1295,0.1775,0.048,-0.154,0.0405,0.113,0.3,0.114,0.2945,0.285,0.2435,0.209,-0.0995,-0.3095,-0.06
0.124,0.179,0.055,-0.152,0.034,0.117,0.299,0.104,0.2875,0.275,0.237,0.2025,-0.104,-0.3025,-0.061
0.1315,0.1875,0.056,-0.16,0.0375,0.122,0.292,0.095,0.284,0.2725,0.237,0.2,-0.101,-0.3,-0.059
0.1345,0.1905,0.0555,-0.1625,0.0395,0.123,0.291,0.1025,0.2865,0.2765,0.2395,0.201,-0.099,-0.3015,-0.0615
0.1355,0.1885,0.053,-0.1625,0.041,0.121,0.29,0.1025,0.2865,0.276,0.2395,0.2,-0.0995,-0.302,-0.0605
0.133,0.19,0.057,-0.1615,0.0375,0.1235,0.2925,0.1025,0.2875,0.2765,0.2415,0.201,-0.1005,-0.3005,-0.061
0.129,0.188,0.059,-0.159,0.035,0.1235,0.2905,0.1025,0.287,0.2755,0.242,0.2025,-0.1,-0.2995,-0.0615
0.132,0.19,0.0575,-0.1615,0.037,0.124,0.2885,0.098,0.2845,0.271,0.2415,0.1995,-0.101,-0.2945,-0.0605
0.1375,0.196,0.0585,-0.167,0.0395,0.1275,0.288,0.095,0.2825,0.2645,0.238,0.196,-0.1005,-0.2895,-0.06
0.1425,0.2025,0.06,-0.1725,0.041,0.1315,0.285,0.091,0.2805,0.2605,0.236,0.195,-0.099,-0.2855,-0.0595
0.144,0.2015,0.0575,-0.173,0.043,0.1295,0.2845,0.0935,0.283,0.2635,0.238,0.195,-0.101,-0.292,-0.0605
0.14,0.1955,0.0555,-0.168,0.042,0.1255,0.2895,0.098,0.2865,0.2685,0.2405,0.199,-0.102,-0.297,-0.061
0.1405,0.192,0.0515,-0.1665,0.044,0.122,0.294,0.1,0.2905,0.2735,0.2445,0.203,-0.103,-0.3035,-0.061
0.143,0.194,0.051,-0.1685,0.0455,0.1225,0.295,0.1085,0.295,0.278,0.247,0.204,-0.1,-0.306,-0.062
0.1375,0.1925,0.0545,-0.165,0.041,0.1235,0.298,0.1105,0.2945,0.279,0.247,0.2065,-0.098,-0.3015,-0.0615
0.1375,0.187,0.05,-0.1625,0.0435,0.1185,0.299,0.101,0.287,0.2735,0.2415,0.2045,-0.1015,-0.3075,-0.058
0.1395,0.1915,0.052,-0.1655,0.0435,0.1215,0.2995,0.1055,0.287,0.2765,0.243,0.2065,-0.1015,-0.3095,-0.06
0.138,0.1905,0.053,-0.1645,0.042,0.122,0.2985,0.1105,0.292,0.285,0.249,0.212,-0.1005,-0.31,-0.0615
0.1365,0.184,0.0475,-0.1605,0.0445,0.116,0.3005,0.11,0.291,0.286,0.2495,0.2135,-0.101,-0.3175,-0.0615
0.126,0.1735,0.0475,-0.15,0.039,0.1105,0.3015,0.1125,0.2925,0.2885,0.2475,0.2145,-0.1005,-0.32,-0.061
0.1155,0.165,0.0495,-0.1405,0.0325,0.1075,0.2995,0.112,0.292,0.2875,0.2445,0.2115,-0.102,-0.316,-0.06
0.119,0.168,0.049,-0.1435,0.0345,0.1085,0.297,0.1095,0.2915,0.2835,0.243,0.208,-0.103,-0.3105,-0.0625
0.1225,0.174,0.051,-0.1485,0.0355,0.1125,0.295,0.1055,0.289,0.2815,0.24,0.206,-0.104,-0.3065,-0.062
0.133,0.1785,0.0455,-0.156,0.0435,0.112,0.295,0.104,0.2845,0.2775,0.2385,0.2025,-0.1045,-0.307,-0.062
0.1415,0.182,0.0405,-0.162,0.0505,0.1115,0.2905,0.1005,0.2835,0.275,0.2365,0.1995,-0.105,-0.3025,-0.0615
0.138,0.183,0.045,-0.161,0.0465,0.114,0.291,0.0995,0.285,0.278,0.242,0.202,-0.104,-0.3,-0.0625
0.137,0.183,0.0465,-0.1605,0.045,0.1145,0.295,0.105,0.289,0.279,0.246,0.203,-0.103,-0.301,-0.061
0.141,0.188,0.047,-0.1645,0.0465,0.1175,0.293,0.1035,0.2875,0.274,0.24,0.1995,-0.104,-0.2985,-0.061
0.142,0.194,0.0515,-0.1685,0.045,0.1225,0.292,0.1,0.285,0.269,0.24,0.1975,-0.104,-0.2945,-0.0615
0.143,0.199,0.0555,-0.171,0.0435,0.127,0.2895,0.097,0.282,0.2635,0.238,0.1935,-0.1075,-0.285,-0.061
0.1495,0.204,0.0545,-0.177,0.047,0.1295,0.2905,0.096,0.284,0.267,0.24,0.1965,-0.1065,-0.285,-0.0625
0.1575,0.2085,0.0515,-0.183,0.0525,0.13,0.295,0.1005,0.2905,0.277,0.2475,0.205,-0.103,-0.2965,-0.062
0.1595,0.2075,0.048,-0.184,0.0555,0.128,0.3,0.1045,0.2935,0.2805,0.251,0.2085,-0.103,-0.2985,-0.0625
0.1535,0.203,0.0495,-0.1785,0.0515,0.126,0.301,0.1055,0.294,0.282,0.2535,0.2105,-0.1025,-0.2995,-0.062
0.154,0.199,0.045,-0.1765,0.0545,0.122,0.2985,0.106,0.292,0.281,0.2505,0.209,-0.1035,-0.3045,-0.0615
0.155,0.2005,0.0455,-0.178,0.0545,0.123,0.303,0.1105,0.2955,0.282,0.2515,0.208,-0.1045,-0.303,-0.062
0.153,0.206,0.053,-0.18,0.05,0.1295,0.304,0.1135,0.298,0.2855,0.2555,0.2115,-0.104,-0.3025,-0.0625
0.1555,0.2045,0.049,-0.18,0.053,0.127,0.304,0.113,0.295,0.285,0.256,0.214,-0.1035,-0.306,-0.061
0.152,0.194,0.042,-0.173,0.055,0.1175,0.3055,0.115,0.2965,0.2895,0.257,0.216,-0.1015,-0.317,-0.06
0.151,0.1885,0.0375,-0.17,0.0565,0.113,0.309,0.116,0.2975,0.2925,0.2575,0.216,-0.102,-0.3225,-0.061
0.149,0.1905,0.0415,-0.17,0.0535,0.116,0.309,0.1165,0.297,0.2905,0.2575,0.2165,-0.102,-0.3165,-0.0605
0.15,0.1935,0.0435,-0.172,0.053,0.1185,0.305,0.1135,0.295,0.287,0.254,0.2135,-0.102,-0.314,-0.06
0.1525,0.1985,0.0455,-0.1755,0.053,0.122,0.306,0.1125,0.2935,0.2835,0.2515,0.211,-0.1025,-0.3105,-0.0615
0.1545,0.2005,0.046,-0.1775,0.054,0.123,0.3055,0.11,0.2915,0.282,0.249,0.2095,-0.1025,-0.3085,-0.062
0.156,0.2035,0.0475,-0.18,0.054,0.1255,0.299,0.104,0.2905,0.2815,0.2475,0.2075,-0.1035,-0.3025,-0.0625
0.1525,0.2045,0.0525,-0.179,0.05,0.1285,0.2975,0.106,0.29,0.2815,0.248,0.207,-0.103,-0.298,-0.064
0.1485,0.2035,0.0545,-0.176,0.047,0.129,0.302,0.105,0.286,0.2785,0.247,0.206,-0.103,-0.2985,-0.064
0.151,0.2045,0.0535,-0.1775,0.0485,0.129,0.301,0.1045,0.286,0.277,0.248,0.2025,-0.1025,-0.2935,-0.0645
0.1575,0.2095,0.052,-0.184,0.0525,0.131,0.2975,0.102,0.284,0.2725,0.243,0.1965,-0.104,-0.29,-0.063
0.159,0.2175,0.0585,-0.1885,0.05,0.138,0.2945,0.101,0.284,0.272,0.2445,0.199,-0.104,-0.2895,-0.0635
0.165,0.218,0.053,-0.1915,0.056,0.1355,0.2945,0.1025,0.286,0.275,0.247,0.1995,-0.104,-0.298,-0.0645
0.1645,0.2155,0.051,-0.1905,0.0565,0.133,0.297,0.102,0.286,0.275,0.2465,0.2005,-0.107,-0.298,-0.0625
0.159,0.214,0.0555,-0.1865,0.0515,0.135,0.298,0.1085,0.2895,0.2775,0.2485,0.205,-0.105,-0.293,-0.0625
0.1595,0.211,0.0515,-0.1855,0.054,0.131,0.299,0.1085,0.2895,0.2775,0.2475,0.2055,-0.104,-0.3005,-0.06
0.157,0.2065,0.0505,-0.182,0.053,0.1285,0.3025,0.111,0.294,0.282,0.251,0.209,-0.1035,-0.306,-0.061
0.1615,0.207,0.0455,-0.1845,0.0575,0.1265,0.3005,0.1095,0.2915,0.282,0.2495,0.2085,-0.1025,-0.3075,-0.0615
0.164,0.211,0.047,-0.1875,0.0585,0.129,0.299,0.1055,0.2895,0.2815,0.2485,0.209,-0.1015,-0.306,-0.061
0.1585,0.21,0.0515,-0.1845,0.0535,0.1305,0.304,0.115,0.296,0.29,0.2545,0.2145,-0.099,-0.3095,-0.0635
0.1555,0.206,0.0505,-0.181,0.0525,0.1285,0.309,0.119,0.2975,0.296,0.26,0.2175,-0.1,-0.3125,-0.065
0.153,0.1985,0.0455,-0.176,0.0535,0.122,0.3085,0.1165,0.2935,0.2945,0.256,0.216,-0.101,-0.317,-0.0635
0.1515,0.196,0.0445,-0.174,0.053,0.12,0.3055,0.1145,0.2915,0.2895,0.251,0.2115,-0.1015,-0.313,-0.061
0.1515,0.2025,0.051,-0.1775,0.05,0.127,0.3055,0.114,0.2925,0.289,0.253,0.2095,-0.1015,-0.3035,-0.0625
0.1505,0.205,0.055,-0.178,0.0475,0.13,0.302,0.113,0.2925,0.291,0.2545,0.2105,-0.0985,-0.3015,-0.0635
0.1505,0.2045,0.054,-0.1775,0.048,0.129,0.2995,0.1085,0.2895,0.2865,0.251,0.2055,-0.101,-0.3025,-0.063
0.152,0.208,0.0555,-0.1805,0.048,0.132,0.297,0.103,0.2825,0.28,0.246,0.2025,-0.1015,-0.3035,-0.063
0.152,0.211,0.059,-0.1815,0.046,0.135,0.296,0.101,0.28,0.2775,0.245,0.202,-0.1005,-0.299,-0.0625
0.1525,0.2105,0.058,-0.1815,0.047,0.134,0.295,0.102,0.28,0.276,0.2445,0.2025,-0.1015,-0.2985,-0.0625
0.151,0.2125,0.062,-0.1825,0.0445,0.1375,0.291,0.0995,0.2795,0.2735,0.2435,0.201,-0.102,-0.2905,-0.063
0.1505,0.217,0.0665,-0.184,0.042,0.142,0.294,0.0975,0.277,0.2715,0.242,0.197,-0.1045,-0.2825,-0.0635
0.1605,0.2235,0.0625,-0.192,0.049,0.143,0.292,0.097,0.276,0.2705,0.2415,0.1965,-0.102,-0.2875,-0.063
0.1655,0.227,0.0615,-0.1965,0.0515,0.1445,0.2895,0.0985,0.2795,0.274,0.244,0.197,-0.102,-0.287,-0.065
0.16,0.22,0.06,-0.1905,0.0495,0.1405,0.294,0.101,0.2805,0.277,0.2465,0.201,-0.105,-0.289,-0.064
0.1585,0.2135,0.055,-0.186,0.0515,0.134,0.2965,0.1025,0.2795,0.2765,0.2445,0.203,-0.1045,-0.297,-0.061
0.157,0.211,0.054,-0.1845,0.0515,0.1325,0.2965,0.103,0.28,0.277,0.244,0.201,-0.1055,-0.2985,-0.061
0.155,0.2055,0.051,-0.1805,0.0515,0.1285,0.295,0.101,0.28,0.276,0.244,0.2005,-0.105,-0.2995,-0.0605
0.155,0.206,0.051,-0.1805,0.0515,0.1285,0.2945,0.101,0.28,0.275,0.2425,0.201,-0.105,-0.301,-0.059
0.1585,0.212,0.054,-0.1855,0.052,0.133,0.294,0.103,0.283,0.2795,0.246,0.203,-0.1035,-0.302,-0.0605
0.1595,0.2095,0.0505,-0.185,0.0545,0.13,0.298,0.105,0.2865,0.284,0.2475,0.2075,-0.1025,-0.3045,-0.064
0.151,0.199,0.048,-0.1755,0.0515,0.1235,0.302,0.1045,0.285,0.283,0.245,0.209,-0.105,-0.3085,-0.0625
0.1455,0.191,0.046,-0.1685,0.0495,0.1185,0.301,0.107,0.2875,0.286,0.2465,0.2105,-0.105,-0.3085,-0.06
0.145,0.191,0.0465,-0.1685,0.049,0.1185,0.301,0.107,0.287,0.2855,0.246,0.21,-0.105,-0.307,-0.0615
0.1435,0.1935,0.05,-0.1685,0.0465,0.1215,0.3005,0.1015,0.281,0.277,0.24,0.203,-0.107,-0.3035,-0.063
0.146,0.195,0.049,-0.171,0.0485,0.122,0.295,0.098,0.2795,0.274,0.2395,0.1995,-0.107,-0.3005,-0.063
0.146,0.197,0.051,-0.1715,0.047,0.124,0.294,0.0975,0.281,0.2765,0.2435,0.2015,-0.1065,-0.2995,-0.0645
0.1435,0.2,0.0565,-0.172,0.0435,0.128,0.2955,0.099,0.2825,0.2775,0.242,0.202,-0.1065,-0.2945,-0.0665
0.145,0.1995,0.0545,-0.1725,0.045,0.127,0.2935,0.097,0.279,0.2725,0.2395,0.1995,-0.107,-0.297,-0.066
0.147,0.195,0.048,-0.1715,0.0495,0.1215,0.2905,0.0945,0.273,0.266,0.237,0.1955,-0.1085,-0.3005,-0.063
0.152,0.2025,0.0505,-0.1775,0.0505,0.1265,0.29,0.0935,0.2765,0.267,0.238,0.195,-0.1065,-0.293,-0.063
0.156,0.2095,0.0535,-0.183,0.051,0.1315,0.288,0.0905,0.277,0.266,0.2375,0.194,-0.106,-0.288,-0.063
0.1655,0.215,0.0495,-0.1905,0.0575,0.132,0.2875,0.09,0.2755,0.263,0.2345,0.1925,-0.1055,-0.286,-0.0605
0.1695,0.2195,0.05,-0.1945,0.0595,0.1345,0.2905,0.093,0.279,0.2675,0.239,0.198,-0.103,-0.285,-0.061
0.172,0.2195,0.048,-0.196,0.0615,0.134,0.294,0.0955,0.2795,0.27,0.2415,0.201,-0.1035,-0.2905,-0.0605
0.172,0.2145,0.043,-0.1935,0.0645,0.129,0.298,0.0975,0.28,0.272,0.242,0.2015,-0.1055,-0.2975,-0.0605
0.1655,0.2065,0.041,-0.186,0.062,0.1235,0.2975,0.099,0.28,0.2715,0.2415,0.2005,-0.1055,-0.299,-0.061
0.1675,0.2055,0.038,-0.187,0.0645,0.122,0.2945,0.0985,0.279,0.272,0.2425,0.201,-0.104,-0.301,-0.06
0.1665,0.2045,0.0375,-0.1855,0.0645,0.121,0.2915,0.0965,0.2765,0.2715,0.24,0.2005,-0.1055,-0.3035,-0.059
0.166,0.207,0.0415,-0.1865,0.062,0.124,0.299,0.0975,0.277,0.2695,0.239,0.201,-0.1075,-0.302,-0.06
0.1675,0.2065,0.039,-0.187,0.064,0.123,0.301,0.1015,0.2795,0.2755,0.2425,0.2055,-0.1055,-0.306,-0.0615
0.1675,0.202,0.0345,-0.185,0.0665,0.118,0.3015,0.107,0.2805,0.2815,0.244,0.2085,-0.1045,-0.312,-0.0615
0.1625,0.1945,0.032,-0.179,0.065,0.1135,0.297,0.104,0.2805,0.2805,0.241,0.2065,-0.1055,-0.318,-0.0585
0.1575,0.191,0.034,-0.1745,0.0615,0.1125,0.297,0.1035,0.28,0.2805,0.24,0.205,-0.1055,-0.314,-0.0595
0.16,0.199,0.039,-0.1795,0.06,0.119,0.3095,0.1055,0.2815,0.28,0.2415,0.2045,-0.1045,-0.303,-0.062
0.1645,0.2035,0.039,-0.184,0.0625,0.121,0.301,0.0975,0.2755,0.274,0.236,0.199,-0.1065,-0.3025,-0.061
0.1695,0.207,0.0375,-0.1885,0.066,0.1225,0.2985,0.0945,0.272,0.2705,0.234,0.197,-0.1095,-0.303,-0.0605
0.1735,0.2155,0.0425,-0.195,0.065,0.129,0.302,0.099,0.277,0.2725,0.2365,0.1985,-0.108,-0.3,-0.0635
0.176,0.2165,0.041,-0.1965,0.0675,0.129,0.2995,0.1025,0.279,0.2735,0.238,0.199,-0.106,-0.302,-0.0645
0.174,0.2125,0.0385,-0.1935,0.0675,0.1255,0.3,0.098,0.2775,0.2705,0.237,0.1975,-0.107,-0.3025,-0.061
0.172,0.2165,0.0445,-0.1945,0.0635,0.1305,0.2985,0.096,0.2765,0.269,0.236,0.196,-0.1065,-0.295,-0.062
0.176,0.223,0.047,-0.2,0.0645,0.135,0.294,0.0925,0.274,0.265,0.235,0.194,-0.105,-0.292,-0.0625
0.1775,0.2245,0.047,-0.2015,0.065,0.1355,0.2905,0.0875,0.2715,0.26,0.23,0.1905,-0.107,-0.2915,-0.0615
0.182,0.2255,0.0435,-0.204,0.069,0.1345,0.292,0.0915,0.2735,0.2635,0.2325,0.1905,-0.108,-0.2895,-0.062
0.1815,0.228,0.0465,-0.205,0.0675,0.137,0.295,0.0965,0.279,0.272,0.2405,0.198,-0.105,-0.2905,-0.059
