i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6,vx,vy,vz
0.036,0.3105,0.275,-0.173,-0.1195,0.2925,0.264,0.421,0.795,0.3745,0.49,0.408,0.1,-0.061,-0.072
0.024,0.306,0.282,-0.1645,-0.129,0.2935,0.2645,0.422,0.7945,0.372,0.4855,0.4005,0.095,-0.0545,-0.0735
0.022,0.318,0.296,-0.17,-0.1365,0.3065,0.273,0.431,0.8,0.374,0.486,0.4015,0.091,-0.052,-0.076
0.0245,0.333,0.308,-0.1785,-0.1415,0.32,0.2745,0.4375,0.8075,0.378,0.487,0.4035,0.0935,-0.046,-0.077
0.048,0.3355,0.2875,-0.1915,-0.1195,0.311,0.264,0.4295,0.7985,0.367,0.4745,0.3895,0.0925,-0.0425,-0.079
0.06,0.3375,0.2775,-0.199,-0.1085,0.3075,0.264,0.427,0.7955,0.364,0.469,0.3815,0.084,-0.047,-0.0875
0.0475,0.338,0.291,-0.193,-0.1215,0.3145,0.266,0.4265,0.798,0.364,0.47,0.379,0.082,-0.05,-0.0905
0.047,0.3435,0.2965,-0.1955,-0.1245,0.32,0.2665,0.4295,0.8005,0.3645,0.4695,0.3765,0.0855,-0.032,-0.0915
0.0345,0.348,0.3135,-0.191,-0.1395,0.3305,0.2725,0.43,0.8,0.3615,0.4645,0.371,0.08,-0.025,-0.092
0.039,0.353,0.314,-0.196,-0.137,0.333,0.273,0.4275,0.7955,0.3575,0.4615,0.367,0.077,-0.029,-0.093
0.0345,0.351,0.317,-0.193,-0.141,0.3335,0.2735,0.4275,0.7935,0.3555,0.46,0.366,0.077,-0.028,-0.093
0.0285,0.353,0.3245,-0.191,-0.148,0.3385,0.2765,0.4305,0.796,0.355,0.459,0.3645,0.0755,-0.0195,-0.0935
0.0335,0.3535,0.32,-0.1935,-0.143,0.3365,0.2745,0.4315,0.797,0.359,0.4615,0.365,0.074,-0.0265,-0.0955
0.0255,0.3465,0.321,-0.186,-0.1475,0.3335,0.2795,0.434,0.802,0.3645,0.4665,0.3665,0.073,-0.04,-0.0945
0.0295,0.346,0.3165,-0.1875,-0.1435,0.331,0.2825,0.4405,0.8085,0.3705,0.4725,0.371,0.079,-0.0345,-0.0965
0.032,0.3465,0.314,-0.1895,-0.141,0.33,0.2855,0.4445,0.8125,0.3755,0.477,0.3765,0.0815,-0.027,-0.0995
0.025,0.3455,0.3205,-0.1855,-0.1475,0.333,0.2905,0.4465,0.813,0.3765,0.4765,0.3785,0.079,-0.028,-0.1005
0.0235,0.3465,0.323,-0.185,-0.1495,0.3345,0.291,0.449,0.8165,0.379,0.4805,0.383,0.085,-0.0435,-0.098
0.0295,0.346,0.3165,-0.188,-0.1435,0.331,0.2945,0.454,0.822,0.384,0.485,0.3885,0.085,-0.045,-0.0985
0.051,0.338,0.287,-0.1945,-0.1175,0.312,0.2865,0.4465,0.8085,0.368,0.472,0.38,0.085,-0.037,-0.096
0.0465,0.3345,0.288,-0.1905,-0.1205,0.311,0.292,0.4485,0.8065,0.36,0.4675,0.3785,0.0835,-0.0395,-0.09
0.0355,0.338,0.303,-0.187,-0.1335,0.3205,0.298,0.4535,0.8085,0.3585,0.4645,0.38,0.078,-0.0435,-0.0925
0.036,0.342,0.306,-0.189,-0.1345,0.324,0.2965,0.4515,0.806,0.3525,0.4585,0.3795,0.082,-0.0385,-0.094
0.0185,0.352,0.3335,-0.1855,-0.1575,0.343,0.3045,0.455,0.8085,0.354,0.4585,0.3815,0.0785,-0.032,-0.096
0.0305,0.3565,0.3255,-0.1935,-0.147,0.3405,0.295,0.4435,0.796,0.345,0.449,0.3735,0.077,-0.026,-0.094
0.036,0.3495,0.3135,-0.1925,-0.1385,0.331,0.2865,0.435,0.7895,0.3395,0.4455,0.371,0.078,-0.018,-0.09
0.0135,0.353,0.3395,-0.183,-0.163,0.346,0.288,0.442,0.795,0.3445,0.45,0.3745,0.077,-0.014,-0.089
0.007,0.36,0.3525,-0.1835,-0.1725,0.356,0.285,0.4375,0.789,0.3395,0.445,0.37,0.0765,-0.0115,-0.084
0.0125,0.366,0.3535,-0.1895,-0.17,0.3595,0.2875,0.436,0.787,0.336,0.4435,0.369,0.076,-0.0075,-0.0845
0.0115,0.371,0.3595,-0.1915,-0.1735,0.365,0.2935,0.4385,0.7875,0.335,0.443,0.3715,0.074,-0.004,-0.083
0.014,0.3675,0.3535,-0.191,-0.1695,0.3605,0.29,0.43,0.774,0.32,0.427,0.361,0.0665,-0.003,-0.077
0.0515,0.372,0.3205,-0.212,-0.134,0.346,0.2795,0.4195,0.76,0.305,0.4135,0.349,0.0655,-0.0025,-0.074
0.065,0.3705,0.3055,-0.218,-0.12,0.338,0.2765,0.4135,0.7515,0.296,0.403,0.34,0.061,0.0,-0.0725
0.039,0.3615,0.3225,-0.2005,-0.1415,0.342,0.2805,0.4115,0.7515,0.294,0.399,0.3405,0.055,-0.001,-0.0645
0.021,0.365,0.3435,-0.193,-0.161,0.354,0.294,0.416,0.756,0.3005,0.404,0.3465,0.0485,0.0,-0.0685
0.017,0.364,0.3475,-0.1905,-0.165,0.3555,0.297,0.418,0.754,0.3005,0.4045,0.3505,0.048,0.0005,-0.0715
0.0225,0.362,0.3395,-0.1925,-0.1585,0.3505,0.2835,0.406,0.744,0.2935,0.4005,0.351,0.05,-0.0075,-0.061
0.025,0.3685,0.3435,-0.1965,-0.159,0.356,0.285,0.402,0.74,0.2895,0.398,0.349,0.0445,-0.011,-0.062
0.025,0.373,0.348,-0.199,-0.1615,0.3605,0.2885,0.398,0.7355,0.2865,0.3965,0.352,0.045,0.0025,-0.0625
0.019,0.3735,0.355,-0.1965,-0.1675,0.364,0.281,0.396,0.7325,0.2845,0.395,0.3565,0.048,0.0155,-0.059
0.019,0.3775,0.359,-0.198,-0.17,0.368,0.2795,0.3935,0.7285,0.2795,0.3915,0.3545,0.048,0.0195,-0.063
0.0255,0.379,0.3535,-0.2025,-0.164,0.366,0.2685,0.375,0.707,0.261,0.3765,0.3455,0.042,0.0215,-0.059
0.026,0.383,0.3575,-0.2045,-0.1655,0.37,0.252,0.362,0.692,0.247,0.368,0.344,0.0395,0.0195,-0.0465
0.017,0.391,0.374,-0.204,-0.1785,0.3825,0.261,0.3575,0.6855,0.241,0.3665,0.344,0.04,0.0195,-0.0475
0.0115,0.395,0.3835,-0.203,-0.186,0.389,0.26,0.3495,0.6755,0.2285,0.358,0.3405,0.0325,0.0255,-0.046
0.016,0.4045,0.389,-0.21,-0.1865,0.3965,0.2535,0.3435,0.6675,0.2185,0.3555,0.3425,0.0315,0.033,-0.039
0.0085,0.4075,0.3985,-0.208,-0.195,0.403,0.253,0.3385,0.6615,0.212,0.352,0.345,0.0305,0.042,-0.038
0.005,0.4085,0.4035,-0.2065,-0.199,0.4055,0.2485,0.331,0.6545,0.206,0.3455,0.342,0.026,0.0505,-0.0365
0.011,0.4145,0.4035,-0.213,-0.196,0.4085,0.243,0.3205,0.6425,0.197,0.3405,0.342,0.0265,0.0455,-0.033
0.0045,0.418,0.4135,-0.2115,-0.204,0.4155,0.237,0.3085,0.631,0.185,0.3345,0.3425,0.024,0.053,-0.026
0.001,0.42,0.419,-0.2105,-0.209,0.419,0.239,0.307,0.628,0.1865,0.34,0.352,0.027,0.0605,-0.024
0.003,0.4085,0.4055,-0.206,-0.201,0.407,0.2435,0.306,0.627,0.1875,0.346,0.3625,0.029,0.0515,-0.022
0.003,0.405,0.402,-0.204,-0.1995,0.4035,0.2425,0.302,0.6225,0.1835,0.345,0.364,0.028,0.043,-0.015
0.0085,0.409,0.4005,-0.209,-0.196,0.4045,0.237,0.2925,0.614,0.18,0.343,0.367,0.029,0.045,-0.0115
0.014,0.411,0.397,-0.2125,-0.191,0.4035,0.231,0.28,0.602,0.1715,0.339,0.368,0.031,0.0505,-0.007
0.0175,0.4135,0.3965,-0.2155,-0.1895,0.4045,0.228,0.276,0.596,0.167,0.338,0.371,0.036,0.045,-0.0015
0.0125,0.409,0.3965,-0.211,-0.1915,0.4025,0.231,0.2705,0.5915,0.165,0.3375,0.372,0.0315,0.0495,0.0
0.009,0.408,0.399,-0.2085,-0.1945,0.4035,0.231,0.2645,0.585,0.1635,0.339,0.3755,0.031,0.0485,0.003
0.015,0.4125,0.3975,-0.214,-0.191,0.405,0.2285,0.2635,0.582,0.161,0.3375,0.3795,0.0345,0.0445,0.008
0.016,0.4165,0.4005,-0.216,-0.192,0.4085,0.2285,0.2575,0.574,0.154,0.3345,0.3805,0.0355,0.0565,0.01
0.006,0.4255,0.4195,-0.216,-0.2065,0.422,0.229,0.249,0.567,0.1495,0.3335,0.3835,0.0315,0.0635,0.009
0.0045,0.4345,0.4295,-0.2195,-0.2125,0.432,0.227,0.24,0.556,0.138,0.325,0.3795,0.0245,0.065,0.011
0.003,0.4375,0.435,-0.2205,-0.2155,0.436,0.22,0.2245,0.537,0.1205,0.316,0.3755,0.023,0.0715,0.02
-0.0065,0.4495,0.4565,-0.2215,-0.2315,0.453,0.2095,0.209,0.5245,0.1095,0.308,0.376,0.017,0.082,0.0275
-0.014,0.455,0.469,-0.2205,-0.2415,0.462,0.2065,0.2005,0.513,0.099,0.3025,0.3725,0.0155,0.0935,0.032
-0.0075,0.4625,0.4695,-0.2275,-0.238,0.466,0.201,0.1975,0.509,0.098,0.304,0.3755,0.0165,0.0965,0.0365
0.008,0.4625,0.4545,-0.2355,-0.223,0.4585,0.185,0.183,0.4965,0.0875,0.296,0.3715,0.0205,0.0875,0.046
0.02,0.459,0.4385,-0.2395,-0.209,0.4485,0.172,0.1635,0.474,0.0675,0.2795,0.3595,0.0175,0.09,0.0515
0.0185,0.4675,0.449,-0.243,-0.215,0.458,0.172,0.1615,0.4715,0.0665,0.279,0.3635,0.015,0.0965,0.051
0.0205,0.462,0.4415,-0.241,-0.21,0.4515,0.164,0.148,0.4575,0.055,0.2715,0.355,0.0145,0.0985,0.0585
0.0315,0.46,0.428,-0.2455,-0.198,0.444,0.1575,0.1365,0.4415,0.043,0.26,0.345,0.0065,0.102,0.064
-0.001,0.463,0.4635,-0.231,-0.232,0.463,0.17,0.142,0.448,0.05,0.2705,0.3595,0.008,0.1,0.0685
-0.02,0.4535,0.473,-0.2165,-0.2465,0.463,0.166,0.1335,0.439,0.041,0.2645,0.3575,0.004,0.0995,0.074
-0.0215,0.441,0.463,-0.21,-0.242,0.452,0.1625,0.124,0.4255,0.0295,0.2545,0.353,-0.0015,0.0855,0.081
-0.018,0.446,0.464,-0.214,-0.241,0.455,0.165,0.1245,0.4255,0.032,0.2595,0.362,0.002,0.075,0.084
-0.008,0.448,0.456,-0.22,-0.232,0.452,0.1595,0.118,0.4175,0.0265,0.257,0.362,0.002,0.076,0.0865
-0.001,0.4385,0.44,-0.2185,-0.22,0.439,0.1535,0.1025,0.4045,0.017,0.2505,0.36,0.001,0.0765,0.0915
0.037,0.4455,0.4085,-0.2415,-0.185,0.4265,0.146,0.0915,0.3935,0.008,0.24,0.35,-0.001,0.0835,0.0865
0.0415,0.4505,0.409,-0.246,-0.1835,0.4295,0.1435,0.0855,0.388,0.0035,0.2385,0.348,-0.003,0.0805,0.0865
0.011,0.4425,0.4315,-0.2265,-0.2105,0.437,0.153,0.088,0.3925,0.011,0.2465,0.358,-0.006,0.0695,0.0895
0.0065,0.4435,0.437,-0.225,-0.2155,0.4405,0.146,0.082,0.385,0.0065,0.241,0.3555,-0.0075,0.072,0.095
-0.003,0.436,0.439,-0.2165,-0.221,0.437,0.1425,0.074,0.379,0.0035,0.241,0.3555,-0.0075,0.0785,0.0985
-0.0105,0.4295,0.44,-0.2095,-0.225,0.4345,0.143,0.071,0.3775,0.0025,0.2435,0.357,-0.0115,0.0735,0.1005
-0.0035,0.436,0.4395,-0.2165,-0.221,0.4375,0.132,0.062,0.3655,-0.0105,0.234,0.352,-0.011,0.075,0.107
-0.0055,0.433,0.4385,-0.2135,-0.2215,0.435,0.1325,0.054,0.3575,-0.0165,0.2325,0.349,-0.0095,0.0745,0.1065
0.017,0.446,0.429,-0.2315,-0.206,0.4375,0.1145,0.0455,0.3495,-0.0235,0.231,0.3475,-0.002,0.076,0.113
0.014,0.447,0.4335,-0.2305,-0.2095,0.44,0.111,0.0415,0.3465,-0.027,0.225,0.3445,-0.0065,0.082,0.1155
0.0015,0.44,0.4385,-0.221,-0.2185,0.439,0.114,0.0385,0.345,-0.0285,0.2225,0.3385,-0.0165,0.0755,0.1125
0.005,0.444,0.439,-0.2245,-0.2165,0.4415,0.1045,0.034,0.34,-0.0315,0.2195,0.335,-0.0135,0.0805,0.114
-0.0145,0.4385,0.453,-0.212,-0.2335,0.4455,0.1105,0.0325,0.342,-0.0285,0.2215,0.3365,-0.0175,0.092,0.1125
-0.02,0.44,0.46,-0.21,-0.24,0.4495,0.1145,0.032,0.344,-0.0255,0.2245,0.3365,-0.0205,0.088,0.113
-0.0205,0.438,0.4585,-0.2085,-0.239,0.448,0.113,0.029,0.3415,-0.026,0.2245,0.334,-0.026,0.084,0.114
-0.0195,0.4375,0.457,-0.209,-0.238,0.447,0.1125,0.0255,0.338,-0.0285,0.2245,0.3375,-0.0275,0.075,0.114
-0.0195,0.4325,0.4515,-0.2065,-0.2355,0.4415,0.1065,0.0205,0.3305,-0.0325,0.2255,0.34,-0.0205,0.069,0.1205
-0.0125,0.4275,0.44,-0.2075,-0.226,0.4335,0.0975,0.014,0.323,-0.0395,0.2205,0.3325,-0.0275,0.072,0.1245
-0.009,0.4255,0.435,-0.208,-0.2215,0.43,0.101,0.0125,0.319,-0.0425,0.216,0.3295,-0.032,0.0635,0.1225
-0.0185,0.4185,0.437,-0.2,-0.2275,0.4275,0.0985,0.0115,0.3165,-0.0435,0.218,0.331,-0.0285,0.055,0.129
-0.0095,0.4195,0.429,-0.205,-0.219,0.424,0.0945,0.0105,0.318,-0.041,0.221,0.3355,-0.027,0.051,0.132
-0.0075,0.417,0.4245,-0.2045,-0.216,0.4205,0.0985,0.014,0.321,-0.036,0.2245,0.341,-0.024,0.053,0.1335
-0.0175,0.4045,0.422,-0.1935,-0.2195,0.413,0.0955,0.011,0.318,-0.0405,0.222,0.337,-0.0245,0.052,0.1385
-0.025,0.399,0.4235,-0.187,-0.224,0.411,0.096,0.005,0.311,-0.0475,0.217,0.3345,-0.0255,0.054,0.1405
-0.017,0.4085,0.425,-0.196,-0.2205,0.4165,0.0915,0.0045,0.312,-0.047,0.2185,0.339,-0.0175,0.051,0.1455
-0.0145,0.4085,0.423,-0.197,-0.2185,0.416,0.0915,0.003,0.312,-0.048,0.2195,0.3415,-0.016,0.046,0.1455
-0.0245,0.408,0.433,-0.192,-0.2285,0.42,0.093,0.0,0.308,-0.053,0.215,0.338,-0.0195,0.06,0.1425
-0.0145,0.4145,0.429,-0.2,-0.2215,0.4215,0.085,0.0,0.308,-0.0535,0.213,0.3355,-0.0165,0.058,0.142
-0.012,0.4175,0.429,-0.203,-0.22,0.423,0.084,0.001,0.3085,-0.052,0.217,0.338,-0.014,0.0585,0.143
-0.016,0.4225,0.4385,-0.203,-0.227,0.43,0.082,-0.0025,0.3085,-0.0505,0.221,0.337,-0.012,0.0635,0.1455
-0.009,0.422,0.431,-0.2065,-0.22,0.4265,0.0795,-0.009,0.3065,-0.0495,0.221,0.3355,-0.0155,0.0585,0.141
-0.003,0.425,0.428,-0.211,-0.2155,0.4265,0.0825,-0.001,0.313,-0.043,0.2235,0.3385,-0.011,0.061,0.136
-0.019,0.418,0.437,-0.1995,-0.228,0.4275,0.08,0.0,0.3115,-0.045,0.2195,0.3335,-0.013,0.0615,0.1365
-0.025,0.413,0.4385,-0.194,-0.2315,0.4255,0.0725,-0.0135,0.3005,-0.0515,0.2145,0.33,-0.0205,0.057,0.1425
-0.0085,0.4255,0.434,-0.2085,-0.221,0.4295,0.072,-0.007,0.308,-0.0425,0.2235,0.3385,-0.015,0.0535,0.142
-0.004,0.4255,0.43,-0.2105,-0.217,0.4275,0.0705,-0.0075,0.3085,-0.043,0.223,0.34,-0.0115,0.058,0.1425
-0.012,0.41,0.422,-0.199,-0.2165,0.416,0.068,-0.0145,0.3005,-0.0515,0.2155,0.334,-0.0165,0.0555,0.146
-0.0195,0.4,0.4195,-0.1905,-0.219,0.4095,0.0715,-0.013,0.2995,-0.0525,0.214,0.33,-0.02,0.0455,0.1455
-0.014,0.403,0.417,-0.1945,-0.2155,0.41,0.0755,-0.0135,0.298,-0.055,0.2115,0.329,-0.022,0.043,0.1475
-0.013,0.4005,0.4135,-0.194,-0.213,0.407,0.081,-0.0075,0.304,-0.051,0.214,0.331,-0.0245,0.045,0.144
-0.019,0.393,0.4115,-0.187,-0.215,0.402,0.081,-0.0035,0.308,-0.046,0.219,0.3335,-0.0235,0.0435,0.142
-0.014,0.388,0.402,-0.187,-0.208,0.3945,0.0765,-0.006,0.305,-0.046,0.22,0.3335,-0.0235,0.042,0.1465
-0.008,0.3845,0.3925,-0.1885,-0.2,0.3885,0.078,-0.0045,0.3085,-0.0415,0.2235,0.3345,-0.0195,0.035,0.148
-0.002,0.3875,0.3895,-0.1925,-0.1955,0.388,0.0785,-0.003,0.312,-0.041,0.222,0.334,-0.0165,0.021,0.1495
0.002,0.3955,0.3935,-0.1985,-0.1955,0.394,0.0785,0.0005,0.315,-0.0375,0.2245,0.3365,-0.018,0.028,0.1445
-0.0005,0.3955,0.3955,-0.197,-0.198,0.3955,0.0775,-0.003,0.314,-0.038,0.2255,0.336,-0.016,0.035,0.144
0.0035,0.396,0.392,-0.1995,-0.194,0.3935,0.075,-0.003,0.3155,-0.0375,0.2285,0.3425,-0.0115,0.036,0.1465
-0.0095,0.3905,0.4,-0.1905,-0.2045,0.395,0.0795,0.0025,0.319,-0.0325,0.2335,0.35,-0.011,0.029,0.146
-0.0265,0.39,0.4165,-0.1815,-0.2215,0.403,0.0795,0.0015,0.3175,-0.036,0.2295,0.3475,-0.0135,0.0385,0.1455
-0.034,0.3975,0.431,-0.1815,-0.2325,0.414,0.081,0.0025,0.3195,-0.0365,0.23,0.348,-0.015,0.0505,0.1445
-0.0335,0.396,0.4295,-0.181,-0.231,0.4125,0.0785,0.0005,0.316,-0.037,0.2285,0.3455,-0.013,0.043,0.1465
-0.0265,0.4,0.4265,-0.1865,-0.2265,0.413,0.0765,-0.0015,0.3135,-0.0385,0.2295,0.343,-0.0105,0.044,0.142
0.0005,0.397,0.3965,-0.1985,-0.198,0.3965,0.0665,-0.012,0.307,-0.0455,0.225,0.3375,-0.0065,0.0355,0.14
0.0195,0.399,0.379,-0.209,-0.1795,0.3885,0.0575,-0.013,0.3075,-0.0435,0.225,0.3365,-0.002,0.04,0.142
-0.0145,0.402,0.4165,-0.1935,-0.2155,0.409,0.074,0.002,0.3225,-0.0275,0.2405,0.3465,-0.0035,0.043,0.136
-0.035,0.3985,0.4335,-0.1815,-0.234,0.4155,0.0825,0.0065,0.326,-0.023,0.244,0.349,-0.004,0.0405,0.136
-0.0255,0.396,0.421,-0.185,-0.223,0.408,0.0795,0.008,0.326,-0.0225,0.243,0.345,-0.0055,0.039,0.1385
-0.001,0.394,0.395,-0.1965,-0.198,0.3945,0.0705,0.002,0.3215,-0.025,0.239,0.3395,-0.0035,0.0385,0.137
0.013,0.4015,0.3885,-0.2075,-0.1875,0.395,0.0725,0.0015,0.322,-0.022,0.244,0.342,0.0,0.0395,0.1365
0.03,0.4025,0.3725,-0.216,-0.171,0.387,0.0705,0.0015,0.3225,-0.0205,0.247,0.343,0.0055,0.0285,0.138
0.0145,0.3935,0.379,-0.204,-0.182,0.386,0.068,0.002,0.324,-0.019,0.248,0.3455,0.007,0.0275,0.138
-0.0185,0.3915,0.4095,-0.1865,-0.214,0.4005,0.081,0.0115,0.335,-0.0085,0.257,0.354,0.0045,0.026,0.141
-0.026,0.3905,0.4165,-0.1825,-0.221,0.4035,0.0895,0.022,0.346,0.0015,0.2645,0.36,0.003,0.0255,0.1395
-0.0295,0.3875,0.417,-0.179,-0.223,0.402,0.0915,0.0245,0.349,0.0,0.2635,0.3575,0.002,0.032,0.138
-0.007,0.389,0.396,-0.191,-0.2015,0.392,0.086,0.0135,0.335,-0.0145,0.2475,0.3435,0.0015,0.0295,0.141
-0.0215,0.387,0.4085,-0.1825,-0.215,0.3975,0.0875,0.015,0.335,-0.0165,0.2435,0.341,-0.006,0.033,0.138
0.0035,0.3945,0.391,-0.199,-0.1935,0.3925,0.0705,0.002,0.325,-0.028,0.23,0.3275,-0.0105,0.0365,0.1395
0.034,0.398,0.364,-0.216,-0.1645,0.3805,0.059,-0.01,0.312,-0.042,0.216,0.3125,-0.011,0.0335,0.138
0.003,0.393,0.3895,-0.198,-0.193,0.391,0.0705,0.0,0.3225,-0.033,0.226,0.325,-0.006,0.029,0.138
-0.003,0.398,0.401,-0.1975,-0.2015,0.3995,0.071,0.0065,0.3265,-0.026,0.233,0.3295,-0.0055,0.0315,0.1395
0.003,0.403,0.4,-0.203,-0.1985,0.401,0.0675,0.009,0.329,-0.0255,0.2345,0.325,-0.0055,0.0435,0.1365
0.003,0.41,0.407,-0.2065,-0.202,0.4085,0.067,0.0025,0.3265,-0.0255,0.2345,0.3275,-0.0015,0.0425,0.1365
-0.003,0.4165,0.4195,-0.207,-0.211,0.418,0.0685,0.0035,0.3295,-0.019,0.2405,0.3315,-0.002,0.0475,0.1315
0.0075,0.4175,0.4095,-0.2125,-0.2005,0.4135,0.0665,0.0025,0.3295,-0.02,0.236,0.329,-0.001,0.046,0.1335
0.007,0.416,0.409,-0.212,-0.2005,0.4125,0.065,-0.002,0.321,-0.026,0.228,0.324,-0.0035,0.036,0.1355
0.0025,0.415,0.413,-0.209,-0.205,0.414,0.07,0.0035,0.324,-0.0235,0.2315,0.324,-0.0075,0.048,0.1325
0.0,0.4075,0.408,-0.204,-0.2035,0.4075,0.075,0.004,0.324,-0.022,0.233,0.328,-0.006,0.052,0.1355
-0.0085,0.4015,0.41,-0.1965,-0.209,0.4055,0.0715,0.003,0.322,-0.0225,0.231,0.3255,-0.0055,0.042,0.138
-0.011,0.398,0.409,-0.1935,-0.2095,0.403,0.069,-0.0005,0.3195,-0.0245,0.231,0.3205,-0.0125,0.0355,0.1375
-0.016,0.395,0.411,-0.189,-0.2135,0.4025,0.0765,0.002,0.3215,-0.02,0.2375,0.3245,-0.0145,0.033,0.1345
-0.014,0.3945,0.408,-0.19,-0.2105,0.401,0.076,0.0115,0.331,-0.0125,0.2445,0.332,-0.005,0.0275,0.135
-0.011,0.3915,0.4025,-0.19,-0.2065,0.3965,0.077,0.0125,0.334,-0.0095,0.249,0.3345,-0.0005,0.0225,0.1365
-0.0195,0.391,0.4105,-0.1855,-0.215,0.4005,0.084,0.016,0.334,-0.0095,0.2505,0.338,-0.0065,0.014,0.1355
-0.0175,0.3845,0.4025,-0.1835,-0.21,0.393,0.0795,0.012,0.3335,-0.013,0.245,0.335,-0.0075,0.0105,0.1355
-0.002,0.387,0.3885,-0.1925,-0.195,0.3875,0.0785,0.0065,0.3255,-0.0215,0.2335,0.325,-0.0085,0.016,0.136
0.0005,0.393,0.3925,-0.197,-0.1955,0.3925,0.077,0.006,0.3215,-0.026,0.234,0.326,-0.0095,0.011,0.1355
-0.0035,0.4025,0.406,-0.1995,-0.2045,0.404,0.0725,0.003,0.326,-0.018,0.2405,0.3285,-0.0065,0.026,0.1315
-0.0095,0.4115,0.421,-0.201,-0.215,0.416,0.073,0.0035,0.3235,-0.021,0.2395,0.3295,-0.004,0.045,0.1345
-0.0185,0.4065,0.425,-0.194,-0.2215,0.4155,0.075,0.003,0.3205,-0.024,0.24,0.3335,-0.0035,0.0485,0.1365
-0.019,0.408,0.427,-0.1945,-0.223,0.4175,0.0755,0.001,0.318,-0.0255,0.2365,0.332,-0.006,0.056,0.137
-0.0185,0.407,0.4255,-0.1945,-0.2215,0.416,0.0715,0.002,0.319,-0.026,0.2385,0.3335,-0.001,0.0435,0.1445
-0.014,0.3995,0.4135,-0.193,-0.2135,0.4065,0.067,-0.0015,0.316,-0.035,0.2295,0.326,-0.003,0.042,0.1445
-0.0115,0.394,0.405,-0.1915,-0.208,0.3995,0.061,-0.0075,0.3055,-0.047,0.2155,0.3175,-0.007,0.05,0.1485
-0.0225,0.392,0.4145,-0.1845,-0.2185,0.403,0.067,-0.004,0.309,-0.0425,0.2205,0.325,-0.01,0.0435,0.149
-0.014,0.3935,0.4075,-0.1895,-0.2105,0.4,0.068,0.001,0.3115,-0.041,0.2195,0.324,-0.0115,0.043,0.146
-0.001,0.387,0.3885,-0.193,-0.1945,0.3875,0.0615,0.001,0.3115,-0.038,0.2235,0.327,-0.0015,0.0325,0.1465
-0.0055,0.3865,0.392,-0.1905,-0.1985,0.389,0.0725,0.005,0.3155,-0.0335,0.231,0.333,-0.004,0.0265,0.1465
-0.0125,0.393,0.4055,-0.19,-0.2085,0.3985,0.083,0.0135,0.3265,-0.025,0.238,0.337,-0.003,0.033,0.146
-0.01,0.3965,0.4065,-0.193,-0.208,0.401,0.079,0.0175,0.332,-0.018,0.246,0.347,0.006,0.024,0.148
-0.019,0.3935,0.4125,-0.1875,-0.2155,0.403,0.0785,0.0175,0.3305,-0.0165,0.2465,0.3465,0.0035,0.0215,0.1475
-0.0195,0.387,0.4065,-0.1835,-0.213,0.3965,0.078,0.007,0.322,-0.024,0.2375,0.336,-0.003,0.0225,0.147
0.0035,0.3905,0.387,-0.197,-0.1915,0.3885,0.0685,0.002,0.3155,-0.03,0.2305,0.3325,-0.0005,0.02,0.152
0.002,0.3965,0.3945,-0.199,-0.196,0.395,0.0715,0.006,0.3205,-0.026,0.2335,0.338,-0.0005,0.0275,0.15
-0.006,0.398,0.4035,-0.196,-0.2045,0.4005,0.073,0.0035,0.319,-0.0285,0.2335,0.336,-0.009,0.0305,0.149
-0.0155,0.3965,0.4115,-0.1905,-0.213,0.4035,0.0675,0.002,0.321,-0.027,0.2335,0.334,-0.01,0.0325,0.1495
-0.0175,0.3955,0.4125,-0.189,-0.215,0.4035,0.071,0.005,0.324,-0.024,0.2345,0.332,-0.011,0.0315,0.1475
-0.007,0.4045,0.4115,-0.199,-0.209,0.4075,0.067,0.0045,0.323,-0.0235,0.234,0.329,-0.008,0.031,0.1485
-0.01,0.4095,0.4195,-0.2,-0.215,0.4145,0.0665,-0.002,0.3195,-0.0285,0.229,0.324,-0.012,0.032,0.145
-0.013,0.4085,0.4215,-0.198,-0.217,0.415,0.071,-0.004,0.315,-0.0355,0.2205,0.3155,-0.0165,0.0355,0.1435
-0.0095,0.411,0.42,-0.201,-0.2145,0.4155,0.0665,-0.0035,0.3155,-0.034,0.22,0.3155,-0.0135,0.0445,0.143
-0.013,0.404,0.417,-0.1955,-0.215,0.4105,0.067,-0.0065,0.313,-0.036,0.22,0.314,-0.018,0.044,0.1435
-0.0115,0.3965,0.4085,-0.1925,-0.2095,0.402,0.0635,-0.0105,0.3065,-0.043,0.214,0.309,-0.0205,0.0305,0.149
-0.0035,0.4015,0.405,-0.199,-0.204,0.403,0.0615,-0.0125,0.3045,-0.044,0.2155,0.311,-0.0205,0.028,0.149
-0.014,0.408,0.4215,-0.197,-0.2175,0.4145,0.0645,-0.01,0.307,-0.0385,0.223,0.3155,-0.022,0.049,0.146
-0.0235,0.4135,0.4375,-0.195,-0.23,0.4255,0.0675,-0.004,0.3155,-0.0285,0.233,0.324,-0.0205,0.049,0.1435
-0.0245,0.413,0.438,-0.194,-0.231,0.4255,0.066,-0.004,0.3175,-0.0275,0.2365,0.328,-0.0215,0.04,0.143
-0.0375,0.4025,0.44,-0.1825,-0.2385,0.421,0.0655,-0.005,0.315,-0.03,0.2355,0.3285,-0.022,0.041,0.145
