i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6,vx,vy,vz
-1.277,-1.841,-0.564,1.5585,-0.3565,-1.2025,-0.716,-0.3365,-0.2225,-0.5595,-0.175,0.01,-0.9,-0.727,-0.9405
-1.2785,-1.839,-0.561,1.5585,-0.3585,-1.2,-0.7145,-0.3415,-0.226,-0.5635,-0.179,0.0105,-0.9035,-0.7325,-0.9585
-1.286,-1.8425,-0.5565,1.564,-0.365,-1.1995,-0.7105,-0.351,-0.2375,-0.5725,-0.19,-0.0045,-0.9145,-0.68,-0.8475
-1.291,-1.849,-0.558,1.5695,-0.3665,-1.2035,-0.7115,-0.36,-0.236,-0.577,-0.193,-0.003,-0.9145,-0.7115,-0.9005
-1.2835,-1.855,-0.5715,1.569,-0.3565,-1.213,-0.7145,-0.3635,-0.236,-0.5795,-0.1925,0.0045,-0.9095,-0.7445,-0.9675
-1.285,-1.858,-0.5725,1.5715,-0.3565,-1.215,-0.7135,-0.3615,-0.2395,-0.585,-0.1945,0.0035,-0.91,-0.717,-0.923
-1.2855,-1.848,-0.5625,1.5665,-0.362,-1.205,-0.714,-0.3655,-0.2415,-0.592,-0.195,0.005,-0.911,-0.7135,-0.9385
-1.2835,-1.847,-0.5635,1.565,-0.36,-1.2055,-0.7145,-0.369,-0.2495,-0.598,-0.198,0.003,-0.9125,-0.6995,-0.921
-1.2855,-1.8625,-0.577,1.5735,-0.3545,-1.22,-0.7215,-0.3745,-0.2625,-0.612,-0.2065,-0.001,-0.916,-0.71,-0.926
-1.282,-1.8645,-0.582,1.573,-0.3505,-1.223,-0.7275,-0.384,-0.2665,-0.618,-0.208,-0.0005,-0.9185,-0.7105,-0.929
-1.2835,-1.8595,-0.576,1.5715,-0.354,-1.218,-0.727,-0.3825,-0.2655,-0.6185,-0.206,0.004,-0.919,-0.704,-0.924
-1.29,-1.853,-0.5625,1.571,-0.364,-1.2075,-0.7295,-0.385,-0.274,-0.6265,-0.2085,0.0045,-0.919,-0.7015,-0.9325
-1.291,-1.85,-0.559,1.57,-0.366,-1.2045,-0.731,-0.391,-0.2815,-0.632,-0.213,0.002,-0.9205,-0.7,-0.9215
-1.2815,-1.8515,-0.57,1.5665,-0.356,-1.211,-0.7345,-0.393,-0.289,-0.635,-0.2135,0.0035,-0.919,-0.715,-0.94
-1.271,-1.839,-0.568,1.5545,-0.352,-1.2035,-0.7405,-0.4005,-0.289,-0.6305,-0.2055,0.0095,-0.914,-0.699,-0.9185
-1.2755,-1.8335,-0.558,1.554,-0.359,-1.196,-0.741,-0.4085,-0.2885,-0.6275,-0.2035,0.0125,-0.914,-0.7135,-0.9465
-1.275,-1.837,-0.5615,1.556,-0.357,-1.199,-0.7385,-0.412,-0.2945,-0.6295,-0.205,0.0115,-0.9155,-0.686,-0.8925
-1.2675,-1.8365,-0.569,1.552,-0.3495,-1.203,-0.738,-0.4155,-0.297,-0.6305,-0.204,0.012,-0.9105,-0.629,-0.75
-1.2775,-1.841,-0.5635,1.559,-0.3575,-1.2025,-0.733,-0.415,-0.2945,-0.629,-0.1995,0.014,-0.9085,-0.701,-0.9065
-1.2935,-1.849,-0.5555,1.571,-0.3695,-1.202,-0.735,-0.424,-0.299,-0.632,-0.203,0.0105,-0.914,-0.713,-0.9505
-1.2965,-1.847,-0.5505,1.5715,-0.3735,-1.199,-0.7425,-0.439,-0.309,-0.6405,-0.2125,0.007,-0.9175,-0.7,-0.9065
-1.3075,-1.844,-0.5365,1.5755,-0.3855,-1.1905,-0.739,-0.441,-0.315,-0.6475,-0.221,0.002,-0.922,-0.707,-0.928
-1.3135,-1.84,-0.5265,1.5765,-0.3935,-1.1835,-0.7375,-0.443,-0.3185,-0.653,-0.225,-0.0005,-0.9235,-0.699,-0.91
-1.2995,-1.836,-0.5365,1.5675,-0.382,-1.1865,-0.738,-0.4365,-0.3165,-0.6525,-0.2225,0.003,-0.92,-0.7095,-0.92
-1.2865,-1.832,-0.5455,1.559,-0.371,-1.189,-0.745,-0.434,-0.3205,-0.6575,-0.222,0.0055,-0.916,-0.7,-0.902
-1.2845,-1.8305,-0.546,1.557,-0.3695,-1.188,-0.751,-0.4345,-0.328,-0.6635,-0.227,0.0045,-0.9175,-0.7055,-0.907
-1.292,-1.8385,-0.546,1.565,-0.3735,-1.192,-0.7415,-0.4205,-0.328,-0.6715,-0.2285,0.0055,-0.922,-0.7055,-0.9055
-1.2945,-1.8365,-0.542,1.5655,-0.3765,-1.189,-0.7425,-0.406,-0.321,-0.664,-0.223,0.014,-0.919,-0.706,-0.9055
-1.2915,-1.8325,-0.541,1.5615,-0.3755,-1.187,-0.7405,-0.4025,-0.318,-0.668,-0.223,0.014,-0.9195,-0.7075,-0.8985
-1.291,-1.836,-0.545,1.563,-0.373,-1.1905,-0.7415,-0.408,-0.325,-0.6735,-0.226,0.0155,-0.921,-0.702,-0.8965
-1.292,-1.834,-0.542,1.563,-0.3755,-1.188,-0.7335,-0.408,-0.3255,-0.678,-0.2245,0.02,-0.921,-0.6965,-0.905
-1.2915,-1.83,-0.5385,1.5605,-0.3765,-1.184,-0.74,-0.419,-0.333,-0.6845,-0.228,0.0195,-0.92,-0.694,-0.9075
-1.299,-1.828,-0.529,1.563,-0.385,-1.1785,-0.7405,-0.439,-0.3455,-0.692,-0.236,0.0165,-0.9215,-0.6925,-0.91
-1.3025,-1.8225,-0.52,1.562,-0.3915,-1.171,-0.7435,-0.457,-0.3565,-0.7095,-0.2445,0.007,-0.928,-0.692,-0.907
-1.2965,-1.815,-0.5185,1.5555,-0.3895,-1.167,-0.747,-0.464,-0.3645,-0.705,-0.25,0.004,-0.928,-0.6935,-0.909
-1.2925,-1.8135,-0.521,1.553,-0.386,-1.1675,-0.7375,-0.465,-0.3685,-0.7275,-0.248,0.0085,-0.928,-0.6905,-0.9095
-1.3045,-1.827,-0.523,1.5655,-0.391,-1.175,-0.7585,-0.485,-0.3875,-0.716,-0.263,-0.0025,-0.938,-0.695,-0.907
-1.307,-1.829,-0.5215,1.568,-0.393,-1.175,-0.7355,-0.493,-0.395,-0.768,-0.269,-0.005,-0.9445,-0.694,-0.8925
-1.293,-1.8125,-0.5195,1.552,-0.387,-1.166,-0.7795,-0.4925,-0.395,-0.707,-0.265,0.0025,-0.933,-0.6885,-0.8955
-1.294,-1.807,-0.513,1.55,-0.3905,-1.16,-0.7185,-0.497,-0.4025,-0.81,-0.27,0.001,-0.947,-0.6855,-0.894
-1.303,-1.807,-0.504,1.5545,-0.3995,-1.1555,-0.795,-0.489,-0.404,-0.5875,-0.2685,0.0045,-0.9285,-0.675,-0.916
-1.3125,-1.8065,-0.4945,1.5595,-0.4095,-1.1505,-0.707,-0.4785,-0.404,0.0795,-0.273,0.0055,-0.871,-0.67,-0.981
-1.319,-1.806,-0.487,1.562,-0.416,-1.1465,-0.821,-0.466,-0.404,0.0935,-0.272,0.0095,-0.87,-0.669,-0.988
-1.3285,-1.8045,-0.476,1.566,-0.4265,-1.1405,-0.648,-0.47,-0.411,0.064,-0.2725,0.012,-0.874,-0.6645,-0.9825
-1.3265,-1.805,-0.4785,1.5655,-0.424,-1.142,-0.185,-0.484,-0.4185,0.0845,-0.282,0.002,-0.88,-0.6655,-0.9815
-1.303,-1.801,-0.4975,1.5515,-0.403,-1.1495,-0.7265,-0.498,-0.432,0.041,-0.292,-0.005,-0.8875,-0.669,-0.976
-1.2885,-1.804,-0.5155,1.5465,-0.387,-1.16,-0.804,-0.518,-0.452,0.049,-0.2995,-0.0075,-0.8855,-0.668,-0.973
-1.283,-1.8095,-0.5265,1.546,-0.3785,-1.168,-0.7675,-0.533,-0.47,0.012,-0.3095,-0.0135,-0.891,-0.6695,-0.9655
-1.272,-1.805,-0.533,1.538,-0.3695,-1.169,-0.775,-0.5435,-0.4835,0.016,-0.321,-0.0165,-0.891,-0.671,-0.968
-1.267,-1.805,-0.538,1.536,-0.365,-1.1715,-0.835,-0.5505,-0.4905,-0.0065,-0.325,-0.0155,-0.8915,-0.6725,-0.9665
-1.2655,-1.802,-0.5365,1.5335,-0.365,-1.1695,-0.499,-0.558,-0.4985,-0.0035,-0.3235,-0.011,-0.888,-0.674,-0.959
-1.2695,-1.7955,-0.526,1.532,-0.372,-1.161,0.134,-0.572,-0.51,-0.0165,-0.324,-0.008,-0.8865,-0.671,-0.9495
-1.29,-1.794,-0.504,1.542,-0.393,-1.149,0.037,-0.5775,-0.5185,-0.017,-0.3225,-0.0015,-0.885,-0.66,-0.9425
-1.2945,-1.7885,-0.494,1.5415,-0.4005,-1.1415,0.0815,-0.5795,-0.5285,-0.029,-0.323,0.006,-0.883,-0.649,-0.9325
-1.296,-1.7865,-0.4905,1.541,-0.403,-1.1385,0.058,-0.5875,-0.539,-0.042,-0.328,0.006,-0.8865,-0.6515,-0.929
-1.295,-1.781,-0.486,1.538,-0.4045,-1.134,0.0505,-0.5905,-0.547,-0.0495,-0.3315,0.0075,-0.887,-0.647,-0.928
-1.291,-1.778,-0.487,1.534,-0.402,-1.1325,0.0625,-0.5985,-0.5565,-0.0655,-0.34,0.0035,-0.8925,-0.6415,-0.925
-1.2865,-1.778,-0.4915,1.532,-0.3975,-1.135,0.038,-0.603,-0.567,-0.077,-0.3455,0.0025,-0.894,-0.6385,-0.9195
-1.2735,-1.7745,-0.501,1.5235,-0.3865,-1.1375,0.0495,-0.614,-0.579,-0.0905,-0.3535,0.002,-0.8955,-0.643,-0.912
-1.2795,-1.7735,-0.494,1.5265,-0.393,-1.134,0.042,-0.6155,-0.5835,-0.099,-0.359,0.0035,-0.9015,-0.6415,-0.904
-1.2885,-1.767,-0.4785,1.5275,-0.405,-1.123,0.0635,-0.6145,-0.5865,-0.1045,-0.3585,0.007,-0.903,-0.6235,-0.8975
-1.291,-1.765,-0.474,1.5275,-0.4085,-1.1195,0.057,-0.624,-0.603,-0.121,-0.369,0.001,-0.908,-0.628,-0.8975
-1.2955,-1.7685,-0.473,1.5315,-0.4115,-1.1205,0.066,-0.636,-0.6195,-0.1415,-0.384,-0.0045,-0.9145,-0.6265,-0.894
-1.2995,-1.774,-0.4745,1.5365,-0.4125,-1.124,0.0595,-0.6525,-0.639,-0.1595,-0.3935,-0.009,-0.9235,-0.617,-0.887
-1.305,-1.774,-0.469,1.5395,-0.4185,-1.1215,0.061,-0.657,-0.6585,-0.1785,-0.4045,-0.0205,-0.9345,-0.6185,-0.883
-1.31,-1.7655,-0.4555,1.537,-0.4275,-1.1105,0.062,-0.6835,-0.679,-0.194,-0.415,-0.0275,-0.9395,-0.609,-0.8815
-1.309,-1.762,-0.453,1.5355,-0.4285,-1.1075,0.057,-0.6765,-0.6885,-0.209,-0.4215,-0.0255,-0.9405,-0.6075,-0.8795
-1.31,-1.7615,-0.4515,1.5355,-0.4295,-1.1065,0.0485,-0.7125,-0.709,-0.228,-0.431,-0.0255,-0.9425,-0.619,-0.878
-1.322,-1.771,-0.449,1.546,-0.4365,-1.11,0.046,-0.697,-0.726,-0.2445,-0.438,-0.0285,-0.95,-0.6245,-0.881
-1.329,-1.776,-0.4465,1.5525,-0.4415,-1.111,0.045,-0.7475,-0.738,-0.2615,-0.443,-0.0315,-0.951,-0.6105,-0.873
-1.327,-1.7715,-0.444,1.549,-0.4415,-1.108,0.0435,-0.7315,-0.773,-0.285,-0.4575,-0.0375,-0.9535,-0.6025,-0.8545
-1.331,-1.7695,-0.4385,1.55,-0.4465,-1.104,0.0395,-0.8065,-0.7735,-0.2995,-0.466,-0.0415,-0.9585,-0.613,-0.856
-1.3235,-1.766,-0.442,1.5445,-0.441,-1.104,0.0355,-0.746,-0.826,-0.319,-0.4715,-0.0395,-0.9585,-0.6125,-0.8475
-1.3285,-1.76,-0.4315,1.544,-0.449,-1.096,0.038,-0.0705,-0.801,-0.3295,-0.475,-0.036,-0.9625,-0.5995,-0.8385
-1.3465,-1.746,-0.3995,1.546,-0.4735,-1.0725,0.0405,0.065,-0.845,-0.331,-0.474,-0.036,-0.9675,-0.5875,-0.8455
-1.337,-1.74,-0.4035,1.5385,-0.467,-1.072,0.0265,-0.0245,-0.8115,-0.347,-0.4785,-0.033,-0.968,-0.595,-0.8445
-1.3395,-1.751,-0.4115,1.545,-0.464,-1.081,0.0095,0.025,-0.898,-0.3565,-0.4815,-0.028,-0.9675,-0.6065,-0.8395
-1.3395,-1.7565,-0.417,1.548,-0.4615,-1.0865,0.0075,-0.025,-0.76,-0.374,-0.49,-0.0325,-0.9715,-0.612,-0.828
-1.3355,-1.7535,-0.4175,1.5445,-0.459,-1.0855,0.005,-0.008,-0.07,-0.3925,-0.4995,-0.034,-0.9735,-0.6125,-0.8205
-1.344,-1.75,-0.406,1.5465,-0.469,-1.078,0.0,-0.041,-0.004,-0.407,-0.5035,-0.03,-0.975,-0.606,-0.8165
-1.344,-1.7445,-0.4005,1.544,-0.472,-1.0725,-0.0095,-0.0405,-0.068,-0.422,-0.5105,-0.0295,-0.9765,-0.602,-0.817
-1.347,-1.7425,-0.3955,1.5445,-0.476,-1.069,-0.017,-0.0705,-0.0485,-0.446,-0.527,-0.037,-0.984,-0.598,-0.8125
-1.353,-1.7445,-0.3915,1.5485,-0.481,-1.068,-0.034,-0.078,-0.1105,-0.4725,-0.55,-0.056,-0.9985,-0.597,-0.7975
-1.3605,-1.7415,-0.381,1.5505,-0.49,-1.0615,-0.0465,-0.0725,-0.09,-0.4885,-0.5635,-0.065,-1.0075,-0.602,-0.794
-1.3585,-1.7485,-0.39,1.553,-0.4845,-1.0695,-0.0515,-0.0775,-0.135,-0.506,-0.5735,-0.064,-1.0095,-0.6105,-0.7895
-1.3575,-1.7545,-0.3975,1.5555,-0.48,-1.076,-0.0605,-0.092,-0.1305,-0.5225,-0.581,-0.061,-1.009,-0.6065,-0.7745
-1.3595,-1.7515,-0.392,1.555,-0.484,-1.0715,-0.062,-0.104,-0.151,-0.538,-0.584,-0.057,-1.013,-0.5935,-0.7675
-1.356,-1.751,-0.395,1.5535,-0.4805,-1.073,-0.0655,-0.114,-0.1635,-0.56,-0.598,-0.062,-1.0225,-0.5885,-0.7605
-1.348,-1.745,-0.397,1.5465,-0.476,-1.071,-0.0735,-0.1355,-0.1875,-0.589,-0.6085,-0.067,-1.0245,-0.5905,-0.75
-1.3485,-1.744,-0.3955,1.546,-0.4765,-1.07,-0.0815,-0.1635,-0.209,-0.599,-0.6155,-0.069,-1.0255,-0.591,-0.7435
-1.362,-1.7515,-0.3895,1.5565,-0.4865,-1.0705,-0.0835,-0.1785,-0.229,-0.636,-0.624,-0.071,-1.037,-0.592,-0.729
-1.3685,-1.7535,-0.3855,1.561,-0.4915,-1.0695,-0.0835,-0.1875,-0.246,-0.63,-0.633,-0.0755,-1.0405,-0.5865,-0.7235
-1.3725,-1.749,-0.3765,1.5605,-0.498,-1.0625,-0.087,-0.216,-0.274,-0.69,-0.6505,-0.083,-1.0485,-0.581,-0.709
-1.37,-1.7385,-0.3685,1.554,-0.501,-1.0535,-0.088,-0.244,-0.3035,-0.6785,-0.6595,-0.0835,-1.0465,-0.5775,-0.698
-1.372,-1.7455,-0.3735,1.5585,-0.4995,-1.0595,-0.0915,-0.2565,-0.323,-0.738,-0.6645,-0.0805,-1.0495,-0.5705,-0.686
-1.376,-1.7585,-0.3825,1.567,-0.497,-1.0705,-0.086,-0.266,-0.3445,-0.7055,-0.6725,-0.0855,-1.053,-0.5795,-0.688
-1.362,-1.7515,-0.3895,1.5565,-0.4865,-1.0705,-0.08,-0.273,-0.3635,-0.8025,-0.6785,-0.0825,-1.06,-0.587,-0.6795
-1.3555,-1.7425,-0.387,1.549,-0.485,-1.0645,-0.09,-0.2725,-0.3805,-1.5115,-0.6885,-0.082,-1.1205,-0.587,-0.606
-1.3625,-1.7385,-0.376,1.55,-0.4935,-1.057,-0.093,-0.2845,-0.3945,-1.6735,-0.694,-0.0885,-1.1395,-0.583,-0.5875
-1.369,-1.738,-0.369,1.5535,-0.5005,-1.0535,-0.094,-0.3015,-0.4085,-1.6135,-0.6995,-0.088,-1.1335,-0.5825,-0.5835
-1.369,-1.739,-0.37,1.554,-0.4995,-1.0545,-0.0965,-0.3185,-0.427,-1.6835,-0.7075,-0.0885,-1.1395,-0.5805,-0.562
-1.368,-1.7385,-0.3705,1.553,-0.499,-1.0545,-0.101,-0.3425,-0.452,-1.6615,-0.714,-0.088,-1.1365,-0.5735,-0.5595
-1.3775,-1.745,-0.3675,1.561,-0.5055,-1.0565,-0.1055,-0.361,-0.47,-1.711,-0.7205,-0.0895,-1.1445,-0.587,-0.557
-1.3935,-1.7555,-0.362,1.574,-0.516,-1.0585,-0.1015,-0.3765,-0.485,-1.6995,-0.725,-0.0905,-1.1515,-0.5945,-0.5625
-1.3995,-1.757,-0.3575,1.578,-0.5215,-1.057,-0.104,-0.397,-0.504,-1.732,-0.7355,-0.0935,-1.1595,-0.591,-0.555
-1.3995,-1.7525,-0.3525,1.5755,-0.5235,-1.0525,-0.1055,-0.422,-0.5255,-1.742,-0.7495,-0.1,-1.1655,-0.5875,-0.555
-1.396,-1.7515,-0.355,1.5735,-0.5205,-1.053,-0.1065,-0.4405,-0.5435,-1.765,-0.7585,-0.1025,-1.168,-0.582,-0.5485
-1.3885,-1.7575,-0.369,1.573,-0.51,-1.0635,-0.116,-0.461,-0.5645,-1.782,-0.7695,-0.1085,-1.1715,-0.59,-0.5255
-1.394,-1.7655,-0.371,1.5795,-0.512,-1.068,-0.119,-0.474,-0.5825,-1.7995,-0.779,-0.112,-1.1765,-0.5925,-0.506
-1.4025,-1.7715,-0.369,1.5865,-0.517,-1.0705,-0.1135,-0.47,-0.5875,-1.812,-0.782,-0.109,-1.1825,-0.583,-0.495
-1.4075,-1.779,-0.372,1.593,-0.518,-1.0755,-0.1135,-0.4755,-0.5995,-1.8225,-0.7885,-0.111,-1.19,-0.5895,-0.498
-1.4,-1.78,-0.3795,1.59,-0.5105,-1.08,-0.124,-0.4875,-0.621,-1.8435,-0.8,-0.116,-1.196,-0.6035,-0.5005
-1.394,-1.7755,-0.382,1.5845,-0.506,-1.079,-0.131,-0.501,-0.638,-1.859,-0.8125,-0.124,-1.201,-0.603,-0.4945
-1.4005,-1.7865,-0.386,1.593,-0.5075,-1.086,-0.1325,-0.5095,-0.6535,-1.878,-0.8245,-0.1305,-1.2065,-0.605,-0.4815
-1.3975,-1.7995,-0.402,1.5985,-0.498,-1.1005,-0.142,-0.516,-0.666,-1.892,-0.8355,-0.138,-1.2115,-0.6075,-0.471
-1.394,-1.7975,-0.4035,1.5955,-0.4955,-1.1005,-0.139,-0.5225,-0.678,-1.9035,-0.848,-0.144,-1.221,-0.6065,-0.4685
-1.403,-1.7925,-0.389,1.5975,-0.507,-1.091,-0.128,-0.5315,-0.691,-1.912,-0.8455,-0.143,-1.2275,-0.612,-0.4745
-1.413,-1.7975,-0.3845,1.605,-0.5145,-1.091,-0.1315,-0.5495,-0.6945,-1.9175,-0.8535,-0.143,-1.231,-0.615,-0.477
-1.4165,-1.8085,-0.392,1.6125,-0.5125,-1.1,-0.136,-0.562,-0.711,-1.9295,-0.85,-0.1495,-1.234,-0.625,-0.476
-1.418,-1.8175,-0.399,1.6175,-0.5095,-1.1085,-0.138,-0.5725,-0.7255,-1.9435,-0.862,-0.1505,-1.2345,-0.638,-0.479
-1.413,-1.826,-0.413,1.6195,-0.5,-1.1195,-0.1425,-0.583,-0.728,-1.948,-0.8595,-0.1485,-1.2315,-0.6405,-0.477
-1.409,-1.83,-0.421,1.6195,-0.4945,-1.1255,-0.1355,-0.593,-0.7395,-1.9545,-0.864,-0.1505,-1.2325,-0.639,-0.476
-1.416,-1.8305,-0.4145,1.623,-0.501,-1.1225,-0.126,-0.601,-0.7455,-1.957,-0.8705,-0.1475,-1.2335,-0.644,-0.4825
-1.419,-1.829,-0.41,1.6235,-0.5045,-1.1195,-0.129,-0.6025,-0.7455,-1.9575,-0.8475,-0.1465,-1.231,-0.6515,-0.489
-1.417,-1.8245,-0.4075,1.6205,-0.505,-1.116,-0.132,-0.6095,-0.752,-1.9625,-0.8895,-0.1495,-1.2315,-0.6615,-0.498
-1.425,-1.8285,-0.4035,1.6265,-0.511,-1.116,-0.13,-0.615,-0.756,-1.968,-0.8295,-0.1495,-1.2245,-0.667,-0.5065
-1.426,-1.8375,-0.4115,1.6315,-0.5075,-1.1245,-0.1235,-0.613,-0.7595,-1.9715,-0.918,-0.147,-1.23,-0.664,-0.4745
-1.4185,-1.845,-0.426,1.6315,-0.4965,-1.1355,-0.123,-0.61,-0.759,-1.969,-0.7935,-0.1425,-1.2195,-0.6595,-0.472
-1.4195,-1.8445,-0.425,1.6315,-0.4975,-1.1345,-0.1305,-0.598,-0.7555,-1.9695,-0.94,-0.1415,-1.233,-0.6485,-0.446
-1.414,-1.84,-0.4265,1.6265,-0.494,-1.133,-0.133,-0.593,-0.7625,-1.971,-0.764,-0.143,-1.215,-0.6485,-0.4615
-1.406,-1.8465,-0.4405,1.626,-0.483,-1.1435,-0.1395,-0.6015,-0.763,-1.969,-0.965,-0.149,-1.235,-0.655,-0.435
-1.4165,-1.855,-0.4385,1.636,-0.4895,-1.147,-0.135,-0.605,-0.7605,-1.969,-0.74,-0.152,-1.2215,-0.6645,-0.4595
-1.4115,-1.861,-0.4495,1.636,-0.481,-1.1555,-0.132,-0.612,-0.768,-1.974,-0.184,-0.1575,-1.175,-0.6755,-0.5285
-1.4045,-1.863,-0.4585,1.6335,-0.473,-1.1605,-0.1335,-0.621,-0.776,-1.982,-1.756,-0.1715,-1.3155,-0.677,-0.3575
-1.416,-1.8605,-0.4445,1.6385,-0.486,-1.153,-0.1275,-0.623,-0.7795,-1.9865,-1.7575,-0.1775,-1.322,-0.675,-0.3635
-1.413,-1.862,-0.449,1.6375,-0.482,-1.1555,-0.1265,-0.621,-0.7745,-1.9825,-1.7705,-0.181,-1.324,-0.67,-0.3605
-1.405,-1.861,-0.456,1.6325,-0.4745,-1.1585,-0.122,-0.617,-0.7705,-1.978,-1.7105,-0.18,-1.3165,-0.6765,-0.37
-1.3975,-1.869,-0.4715,1.633,-0.4635,-1.1705,-0.125,-0.6185,-0.7695,-1.9755,-1.823,-0.1795,-1.3215,-0.69,-0.363
-1.3985,-1.8755,-0.477,1.637,-0.461,-1.1765,-0.1285,-0.6195,-0.7685,-1.971,-1.6025,-0.1805,-1.3,-0.686,-0.393
-1.407,-1.8785,-0.4715,1.6425,-0.468,-1.175,-0.119,-0.616,-0.7585,-1.958,-0.0415,-0.177,-1.168,-0.6795,-0.5775
-1.4095,-1.8845,-0.475,1.6465,-0.4675,-1.18,-0.107,-0.6075,-0.7465,-1.9445,-0.826,-0.174,-1.2355,-0.694,-0.4895
-1.404,-1.8775,-0.4735,1.6405,-0.4655,-1.1755,-0.1045,-0.6065,-0.745,-1.942,-0.915,-0.1715,-1.24,-0.7015,-0.4845
-1.398,-1.8795,-0.4815,1.6385,-0.4585,-1.1805,-0.107,-0.607,-0.743,-1.935,-0.773,-0.166,-1.2205,-0.707,-0.5055
-1.4055,-1.8825,-0.477,1.6435,-0.4645,-1.18,-0.1045,-0.6045,-0.735,-1.92,-0.902,-0.16,-1.226,-0.7095,-0.487
-1.4085,-1.8765,-0.468,1.642,-0.47,-1.1725,-0.11,-0.612,-0.723,-1.906,-0.7565,-0.156,-1.2115,-0.7035,-0.5045
-1.394,-1.871,-0.4775,1.6325,-0.4585,-1.1745,-0.1095,-0.6115,-0.7185,-1.8975,-0.869,-0.1525,-1.2185,-0.705,-0.498
-1.382,-1.8665,-0.485,1.624,-0.4485,-1.176,-0.106,-0.6035,-0.712,-1.889,-0.767,-0.149,-1.2055,-0.7025,-0.516
-1.3845,-1.8665,-0.482,1.625,-0.4515,-1.174,-0.106,-0.5935,-0.694,-1.8685,-0.8235,-0.141,-1.205,-0.702,-0.507
-1.3995,-1.8695,-0.4705,1.634,-0.465,-1.1695,-0.1025,-0.587,-0.6805,-1.8495,-0.7605,-0.135,-1.1965,-0.701,-0.513
-1.4035,-1.872,-0.468,1.6375,-0.468,-1.17,-0.1045,-0.579,-0.669,-1.834,-0.7835,-0.1315,-1.1955,-0.6935,-0.518
-1.3995,-1.871,-0.471,1.635,-0.4645,-1.171,-0.1025,-0.567,-0.6545,-1.8185,-0.761,-0.13,-1.1935,-0.6925,-0.5195
-1.3905,-1.872,-0.4815,1.631,-0.455,-1.1765,-0.103,-0.5605,-0.6415,-1.8015,-0.7565,-0.1255,-1.1865,-0.7005,-0.5225
-1.384,-1.882,-0.498,1.633,-0.4435,-1.19,-0.1045,-0.54,-0.622,-1.785,-0.7505,-0.118,-1.176,-0.7105,-0.5325
-1.3855,-1.8845,-0.499,1.635,-0.4435,-1.1915,-0.1005,-0.524,-0.6005,-1.7605,-0.727,-0.111,-1.166,-0.71,-0.543
-1.386,-1.885,-0.499,1.6355,-0.4435,-1.192,-0.099,-0.5095,-0.5825,-1.7475,-0.723,-0.107,-1.161,-0.717,-0.5455
-1.3775,-1.8925,-0.5145,1.635,-0.432,-1.2035,-0.1,-0.4925,-0.5685,-1.7305,-0.7105,-0.106,-1.154,-0.7295,-0.547
-1.3695,-1.8975,-0.528,1.6335,-0.421,-1.213,-0.1035,-0.488,-0.559,-1.7235,-0.7085,-0.1065,-1.148,-0.731,-0.543
-1.3775,-1.9065,-0.529,1.642,-0.4245,-1.218,-0.0975,-0.4805,-0.5515,-1.7065,-0.7,-0.1065,-1.147,-0.731,-0.5425
-1.3805,-1.9085,-0.5285,1.6445,-0.426,-1.2185,-0.093,-0.467,-0.5365,-1.6925,-0.695,-0.1,-1.143,-0.732,-0.547
-1.367,-1.9045,-0.5375,1.6355,-0.415,-1.221,-0.0905,-0.4565,-0.519,-1.6805,-0.692,-0.105,-1.142,-0.733,-0.549
-1.357,-1.8985,-0.541,1.6275,-0.408,-1.22,-0.087,-0.446,-0.506,-1.6585,-0.6845,-0.1055,-1.137,-0.723,-0.5545
-1.3615,-1.9035,-0.5425,1.632,-0.4095,-1.223,-0.092,-0.4405,-0.493,-1.6615,-0.6765,-0.1025,-1.133,-0.7245,-0.5535
-1.3675,-1.9105,-0.5425,1.6385,-0.413,-1.2265,-0.0855,-0.4305,-0.48,-1.618,-0.673,-0.1055,-1.1315,-0.732,-0.5535
-1.365,-1.898,-0.5325,1.6315,-0.4165,-1.2155,-0.073,-0.4225,-0.463,-1.643,-0.663,-0.1035,-1.134,-0.721,-0.551
-1.36,-1.8945,-0.535,1.627,-0.413,-1.2145,-0.0675,-0.42,-0.443,-1.562,-0.658,-0.1055,-1.13,-0.718,-0.563
-1.3575,-1.895,-0.5375,1.626,-0.4105,-1.216,-0.0645,-0.4085,-0.43,-1.655,-0.651,-0.1055,-1.1385,-0.7135,-0.56
-1.352,-1.891,-0.5385,1.621,-0.407,-1.2145,-0.0605,-0.4,-0.418,-1.3335,-0.6385,-0.102,-1.108,-0.7195,-0.6075
-1.3375,-1.883,-0.5455,1.61,-0.396,-1.2145,-0.061,-0.3845,-0.3995,-0.673,-0.6235,-0.095,-1.0435,-0.73,-0.6975
-1.326,-1.872,-0.546,1.5985,-0.39,-1.209,-0.0605,-0.365,-0.382,-0.6835,-0.605,-0.083,-1.032,-0.731,-0.7085
-1.33,-1.872,-0.542,1.6005,-0.3945,-1.207,-0.054,-0.347,-0.3665,-0.6675,-0.5915,-0.074,-1.0225,-0.7345,-0.718
-1.3315,-1.879,-0.5475,1.605,-0.3925,-1.213,-0.0545,-0.3285,-0.356,-0.6465,-0.5875,-0.0775,-1.019,-0.739,-0.7275
-1.33,-1.8915,-0.5615,1.6105,-0.3845,-1.2265,-0.056,-0.3145,-0.343,-0.6505,-0.5775,-0.077,-1.014,-0.744,-0.7245
