i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6,vx,vy,vz
-0.168,0.233,0.401,-0.0325,-0.284,0.317,0.2405,0.261,0.215,-0.07,0.053,-0.1345,0.033,0.1975,-0.1145
-0.1635,0.238,0.4015,-0.037,-0.282,0.32,0.2485,0.268,0.2165,-0.0675,0.055,-0.1315,0.0335,0.201,-0.116
-0.1645,0.2375,0.402,-0.0365,-0.283,0.32,0.254,0.2695,0.2185,-0.066,0.057,-0.131,0.0365,0.193,-0.115
-0.1695,0.2335,0.403,-0.032,-0.2855,0.318,0.247,0.263,0.219,-0.067,0.0555,-0.132,0.0395,0.184,-0.113
-0.1665,0.235,0.4015,-0.0345,-0.2835,0.3185,0.252,0.2695,0.219,-0.066,0.0555,-0.1295,0.0425,0.187,-0.112
-0.155,0.2395,0.3945,-0.042,-0.2745,0.317,0.2535,0.2715,0.22,-0.066,0.055,-0.129,0.0425,0.183,-0.112
-0.154,0.24,0.3935,-0.043,-0.273,0.3165,0.2495,0.2695,0.219,-0.067,0.055,-0.128,0.0445,0.186,-0.1115
-0.1615,0.2355,0.397,-0.037,-0.279,0.3165,0.2465,0.2655,0.2145,-0.071,0.052,-0.13,0.042,0.1875,-0.111
-0.161,0.2365,0.3975,-0.0375,-0.279,0.317,0.2475,0.2645,0.213,-0.0735,0.0505,-0.1305,0.039,0.186,-0.111
-0.1605,0.236,0.396,-0.038,-0.2775,0.316,0.251,0.2695,0.217,-0.07,0.053,-0.1285,0.041,0.186,-0.1135
-0.158,0.233,0.391,-0.0375,-0.274,0.312,0.248,0.27,0.217,-0.0705,0.053,-0.129,0.0395,0.179,-0.1115
-0.161,0.234,0.395,-0.0365,-0.2775,0.3145,0.246,0.2665,0.2145,-0.072,0.053,-0.1295,0.038,0.1815,-0.1115
-0.165,0.2325,0.3975,-0.034,-0.2805,0.315,0.2495,0.267,0.215,-0.0715,0.0515,-0.1315,0.036,0.1895,-0.1125
-0.158,0.2365,0.3945,-0.0395,-0.276,0.316,0.2465,0.2665,0.2145,-0.0715,0.053,-0.131,0.0375,0.188,-0.113
-0.154,0.241,0.395,-0.0435,-0.274,0.318,0.247,0.2655,0.2165,-0.07,0.056,-0.1305,0.0395,0.192,-0.114
-0.154,0.2405,0.3945,-0.0435,-0.2735,0.3175,0.247,0.2655,0.216,-0.0705,0.0545,-0.132,0.0395,0.1925,-0.113
-0.1545,0.24,0.3945,-0.043,-0.274,0.317,0.2465,0.265,0.2145,-0.07,0.0535,-0.1315,0.0395,0.1885,-0.1125
-0.1575,0.237,0.3945,-0.04,-0.275,0.316,0.246,0.264,0.212,-0.0725,0.053,-0.133,0.0385,0.1805,-0.1095
-0.1655,0.2315,0.3975,-0.033,-0.281,0.3145,0.25,0.264,0.213,-0.073,0.051,-0.1355,0.0345,0.179,-0.112
-0.164,0.231,0.395,-0.0335,-0.279,0.313,0.2495,0.263,0.216,-0.0725,0.0495,-0.136,0.036,0.1815,-0.112
-0.1625,0.234,0.3965,-0.0355,-0.279,0.315,0.2455,0.264,0.211,-0.0755,0.0465,-0.1375,0.0385,0.1815,-0.1085
-0.1665,0.231,0.3975,-0.032,-0.2815,0.3145,0.2455,0.2625,0.209,-0.075,0.046,-0.1375,0.0365,0.1845,-0.11
-0.161,0.236,0.397,-0.0375,-0.2785,0.3165,0.243,0.2585,0.2095,-0.0735,0.049,-0.1365,0.0385,0.1875,-0.111
-0.1605,0.242,0.4025,-0.0405,-0.281,0.322,0.2475,0.266,0.2125,-0.072,0.051,-0.135,0.038,0.1955,-0.1125
-0.166,0.24,0.4065,-0.037,-0.286,0.3235,0.2485,0.2675,0.213,-0.0725,0.051,-0.136,0.0355,0.195,-0.1125
-0.166,0.2395,0.405,-0.0365,-0.285,0.322,0.2475,0.263,0.2105,-0.0735,0.05,-0.138,0.0335,0.194,-0.1105
-0.161,0.237,0.398,-0.038,-0.279,0.3175,0.244,0.261,0.209,-0.0765,0.0505,-0.138,0.034,0.195,-0.1075
-0.1585,0.2395,0.398,-0.04,-0.278,0.3185,0.2415,0.261,0.2085,-0.075,0.052,-0.1365,0.038,0.1955,-0.1065
-0.1605,0.24,0.4,-0.04,-0.28,0.32,0.2485,0.2615,0.21,-0.0715,0.0545,-0.136,0.0365,0.1985,-0.1095
-0.1645,0.236,0.4005,-0.0355,-0.2825,0.3185,0.246,0.26,0.2075,-0.0735,0.0545,-0.136,0.0345,0.196,-0.1095
-0.161,0.238,0.399,-0.0385,-0.2795,0.3185,0.242,0.262,0.2105,-0.073,0.0545,-0.1375,0.0365,0.1925,-0.11
-0.1585,0.2405,0.399,-0.041,-0.2785,0.3195,0.2445,0.263,0.2105,-0.0725,0.0535,-0.1375,0.0355,0.19,-0.109
-0.16,0.239,0.399,-0.0395,-0.279,0.319,0.2425,0.262,0.2055,-0.075,0.0515,-0.1365,0.033,0.194,-0.1055
-0.1595,0.2415,0.401,-0.0415,-0.28,0.3215,0.2515,0.262,0.207,-0.0745,0.0535,-0.135,0.032,0.1975,-0.1075
-0.1575,0.241,0.3985,-0.042,-0.2775,0.32,0.2495,0.2595,0.205,-0.0745,0.052,-0.135,0.032,0.1895,-0.106
-0.1525,0.239,0.3915,-0.0435,-0.2715,0.3155,0.239,0.256,0.201,-0.0775,0.048,-0.1365,0.0325,0.1835,-0.1045
-0.1445,0.2455,0.39,-0.0505,-0.267,0.318,0.244,0.2595,0.205,-0.074,0.0505,-0.1355,0.035,0.1885,-0.1075
-0.144,0.2495,0.3935,-0.053,-0.268,0.3215,0.247,0.2605,0.2065,-0.071,0.053,-0.132,0.0355,0.1905,-0.1075
-0.1495,0.248,0.397,-0.049,-0.2725,0.3225,0.2525,0.2615,0.206,-0.072,0.053,-0.134,0.035,0.1905,-0.1075
-0.1555,0.242,0.3975,-0.043,-0.276,0.3195,0.2465,0.263,0.2055,-0.0745,0.0505,-0.137,0.034,0.194,-0.1065
-0.167,0.2385,0.4055,-0.036,-0.2855,0.322,0.2415,0.2595,0.201,-0.0785,0.0495,-0.1365,0.032,0.1905,-0.105
-0.165,0.2405,0.4055,-0.0375,-0.2845,0.323,0.245,0.259,0.2025,-0.0765,0.051,-0.1345,0.0345,0.189,-0.106
-0.1585,0.2445,0.4025,-0.043,-0.28,0.3235,0.2425,0.2615,0.2055,-0.0745,0.053,-0.132,0.038,0.1955,-0.105
-0.1575,0.2465,0.404,-0.0445,-0.2805,0.325,0.2475,0.2645,0.2085,-0.0745,0.0555,-0.1325,0.0365,0.1995,-0.1045
-0.1585,0.244,0.402,-0.043,-0.28,0.323,0.2485,0.2615,0.206,-0.075,0.052,-0.1335,0.036,0.197,-0.1025
-0.1625,0.2425,0.405,-0.04,-0.2835,0.324,0.2465,0.26,0.203,-0.0765,0.0495,-0.1335,0.0355,0.1975,-0.102
-0.163,0.242,0.4055,-0.0395,-0.284,0.324,0.247,0.2615,0.202,-0.078,0.048,-0.1345,0.0345,0.1985,-0.103
-0.1615,0.244,0.405,-0.0415,-0.2825,0.3245,0.2485,0.2585,0.199,-0.0805,0.047,-0.1355,0.0345,0.1955,-0.1035
-0.1575,0.2445,0.402,-0.0435,-0.2795,0.323,0.25,0.2575,0.202,-0.077,0.0515,-0.1345,0.0345,0.194,-0.105
-0.151,0.2435,0.3945,-0.046,-0.272,0.319,0.2465,0.2595,0.204,-0.073,0.0535,-0.132,0.0375,0.193,-0.1025
-0.149,0.2445,0.393,-0.0475,-0.2705,0.3185,0.2435,0.2595,0.205,-0.0735,0.0525,-0.132,0.036,0.1925,-0.101
-0.155,0.239,0.394,-0.042,-0.274,0.3165,0.2465,0.259,0.204,-0.075,0.0505,-0.136,0.0325,0.1885,-0.1025
-0.155,0.2385,0.3935,-0.042,-0.2735,0.316,0.2445,0.26,0.2035,-0.077,0.0485,-0.138,0.03,0.1935,-0.1035
-0.1545,0.2415,0.396,-0.0435,-0.2745,0.3185,0.2455,0.2595,0.204,-0.0765,0.0495,-0.136,0.031,0.198,-0.1045
-0.159,0.238,0.397,-0.0395,-0.2775,0.3175,0.249,0.2605,0.203,-0.0775,0.048,-0.1385,0.033,0.191,-0.1035
-0.1615,0.237,0.3985,-0.0375,-0.2795,0.3175,0.2395,0.2525,0.199,-0.0815,0.0425,-0.1425,0.031,0.1855,-0.102
-0.1625,0.2385,0.4005,-0.038,-0.281,0.3195,0.2445,0.254,0.2005,-0.079,0.0435,-0.141,0.0305,0.186,-0.1045
-0.1615,0.242,0.4035,-0.04,-0.282,0.3225,0.2475,0.2615,0.204,-0.0785,0.0435,-0.14,0.0295,0.1915,-0.1065
-0.1575,0.245,0.402,-0.0435,-0.2795,0.3235,0.242,0.26,0.1995,-0.081,0.042,-0.1405,0.029,0.19,-0.1045
-0.159,0.244,0.4025,-0.0425,-0.2805,0.323,0.247,0.261,0.2005,-0.081,0.042,-0.14,0.0295,0.194,-0.1035
-0.163,0.2395,0.4025,-0.038,-0.2825,0.321,0.2425,0.2515,0.1965,-0.0845,0.0395,-0.143,0.0275,0.1955,-0.1035
-0.157,0.242,0.399,-0.0425,-0.2775,0.3205,0.2405,0.256,0.1975,-0.082,0.0415,-0.14,0.03,0.193,-0.1055
-0.1595,0.246,0.4055,-0.0435,-0.282,0.3255,0.2445,0.2645,0.203,-0.079,0.046,-0.135,0.0335,0.1935,-0.105
-0.16,0.247,0.407,-0.0435,-0.283,0.327,0.243,0.258,0.2005,-0.0805,0.0455,-0.1355,0.033,0.191,-0.103
-0.157,0.2465,0.403,-0.045,-0.2795,0.3245,0.2445,0.2575,0.2015,-0.0805,0.045,-0.1355,0.032,0.1945,-0.101
-0.1595,0.2455,0.4045,-0.043,-0.2815,0.325,0.2455,0.2575,0.199,-0.0815,0.0455,-0.135,0.033,0.1985,-0.1
-0.157,0.249,0.406,-0.046,-0.2815,0.3275,0.242,0.2525,0.198,-0.081,0.0455,-0.1345,0.033,0.2,-0.1
-0.1575,0.2485,0.406,-0.0455,-0.281,0.327,0.245,0.2575,0.201,-0.078,0.048,-0.1325,0.035,0.197,-0.1
-0.159,0.2465,0.4055,-0.0435,-0.2815,0.326,0.243,0.259,0.199,-0.079,0.048,-0.132,0.0355,0.1975,-0.1015
-0.163,0.2435,0.4065,-0.04,-0.284,0.325,0.239,0.2545,0.197,-0.08,0.048,-0.1335,0.033,0.194,-0.102
-0.164,0.243,0.407,-0.0395,-0.285,0.3245,0.2435,0.259,0.1985,-0.078,0.0505,-0.135,0.033,0.1915,-0.1045
-0.161,0.245,0.4055,-0.042,-0.283,0.3255,0.2425,0.258,0.2,-0.0785,0.051,-0.133,0.0335,0.1905,-0.1055
-0.161,0.2445,0.405,-0.0415,-0.2825,0.325,0.244,0.2555,0.1975,-0.077,0.053,-0.13,0.0355,0.1875,-0.105
-0.16,0.2435,0.403,-0.042,-0.281,0.3235,0.2455,0.259,0.1995,-0.076,0.0535,-0.1285,0.037,0.1835,-0.1065
-0.158,0.244,0.4015,-0.043,-0.2795,0.3225,0.2425,0.2605,0.2025,-0.0775,0.0535,-0.129,0.0375,0.1845,-0.106
-0.1555,0.2445,0.3995,-0.0445,-0.277,0.322,0.243,0.2585,0.2005,-0.077,0.0545,-0.1285,0.0395,0.188,-0.1055
-0.153,0.246,0.3985,-0.0465,-0.275,0.3225,0.245,0.2595,0.201,-0.0745,0.054,-0.127,0.0385,0.1865,-0.1045
-0.1495,0.2475,0.397,-0.049,-0.273,0.3225,0.2435,0.259,0.202,-0.0755,0.0525,-0.129,0.038,0.187,-0.1035
-0.151,0.2475,0.399,-0.0485,-0.2745,0.323,0.2425,0.2595,0.202,-0.077,0.0515,-0.1285,0.0375,0.1885,-0.1035
-0.1545,0.2495,0.404,-0.0475,-0.2785,0.3265,0.2445,0.264,0.2025,-0.0755,0.051,-0.1285,0.036,0.195,-0.103
-0.1535,0.2475,0.401,-0.047,-0.2765,0.3245,0.2415,0.2585,0.202,-0.0765,0.05,-0.13,0.0355,0.193,-0.104
-0.1575,0.244,0.4015,-0.043,-0.279,0.323,0.241,0.2595,0.2,-0.0765,0.051,-0.129,0.036,0.193,-0.1055
-0.1615,0.2455,0.4065,-0.042,-0.2835,0.326,0.242,0.263,0.202,-0.0745,0.052,-0.13,0.0365,0.1965,-0.107
-0.1605,0.2455,0.406,-0.0425,-0.2825,0.326,0.2495,0.2615,0.204,-0.073,0.053,-0.131,0.036,0.196,-0.1075
-0.161,0.2465,0.4075,-0.0425,-0.2835,0.327,0.253,0.262,0.2025,-0.0735,0.053,-0.1285,0.034,0.1975,-0.1075
-0.161,0.2455,0.4065,-0.0425,-0.283,0.326,0.252,0.265,0.2035,-0.0745,0.0525,-0.1275,0.0355,0.194,-0.107
-0.156,0.246,0.4015,-0.045,-0.2785,0.3235,0.2515,0.264,0.202,-0.075,0.054,-0.1285,0.0395,0.1945,-0.1055
-0.1545,0.248,0.403,-0.047,-0.2785,0.3255,0.252,0.263,0.2025,-0.075,0.0545,-0.1285,0.039,0.2025,-0.108
-0.161,0.246,0.407,-0.0425,-0.2835,0.3265,0.2545,0.2625,0.2005,-0.0775,0.0505,-0.132,0.0325,0.208,-0.11
-0.1595,0.248,0.4075,-0.0445,-0.283,0.328,0.2545,0.2595,0.1995,-0.078,0.049,-0.133,0.0325,0.2085,-0.1105
-0.1525,0.2525,0.405,-0.05,-0.2785,0.3285,0.2545,0.2635,0.2035,-0.0735,0.051,-0.128,0.0375,0.2115,-0.111
-0.1525,0.255,0.407,-0.0515,-0.279,0.331,0.2545,0.2665,0.2015,-0.0755,0.0505,-0.1295,0.0375,0.214,-0.109
-0.152,0.2545,0.4065,-0.0515,-0.2785,0.3305,0.2535,0.2635,0.2,-0.0795,0.049,-0.1325,0.0365,0.2095,-0.108
-0.1555,0.2495,0.405,-0.047,-0.28,0.327,0.2555,0.2635,0.198,-0.0805,0.0455,-0.1345,0.0355,0.2015,-0.109
-0.163,0.242,0.405,-0.0395,-0.2835,0.3235,0.2565,0.266,0.196,-0.0835,0.044,-0.1375,0.034,0.1955,-0.11
-0.1595,0.2415,0.4005,-0.041,-0.2795,0.321,0.254,0.259,0.194,-0.0865,0.0415,-0.1395,0.035,0.193,-0.1085
-0.154,0.241,0.395,-0.0435,-0.274,0.318,0.2535,0.2625,0.195,-0.084,0.0385,-0.1415,0.0345,0.183,-0.1075
-0.1575,0.2405,0.398,-0.0415,-0.2775,0.319,0.26,0.267,0.197,-0.0815,0.0405,-0.14,0.033,0.1795,-0.1105
-0.1585,0.242,0.4005,-0.042,-0.279,0.3215,0.262,0.2695,0.196,-0.083,0.0395,-0.14,0.032,0.177,-0.1105
-0.1575,0.241,0.398,-0.042,-0.2775,0.32,0.2595,0.2705,0.199,-0.0825,0.039,-0.1425,0.0335,0.169,-0.109
-0.158,0.243,0.4015,-0.0425,-0.279,0.322,0.264,0.2695,0.1975,-0.082,0.041,-0.142,0.0355,0.174,-0.11
-0.1545,0.241,0.3955,-0.0435,-0.2745,0.3185,0.26,0.272,0.1955,-0.083,0.0405,-0.1405,0.0375,0.176,-0.1095
-0.151,0.2405,0.391,-0.0445,-0.2705,0.3155,0.2555,0.272,0.196,-0.0835,0.039,-0.1415,0.0395,0.171,-0.1085
-0.1565,0.2395,0.396,-0.0415,-0.2755,0.318,0.2575,0.2715,0.196,-0.0835,0.04,-0.14,0.04,0.1695,-0.1075
-0.1565,0.2395,0.396,-0.0415,-0.2755,0.3175,0.2585,0.268,0.2005,-0.0825,0.04,-0.14,0.041,0.1735,-0.107
-0.146,0.2445,0.3905,-0.049,-0.268,0.3175,0.257,0.2765,0.2045,-0.0795,0.041,-0.1395,0.044,0.179,-0.109
-0.136,0.2505,0.3865,-0.057,-0.261,0.3185,0.2615,0.28,0.2015,-0.0795,0.044,-0.137,0.049,0.182,-0.109
-0.1345,0.251,0.3855,-0.0585,-0.2595,0.318,0.2635,0.2805,0.2035,-0.0775,0.046,-0.1355,0.052,0.182,-0.1105
-0.1375,0.249,0.387,-0.056,-0.262,0.318,0.2565,0.2845,0.2075,-0.074,0.048,-0.135,0.0535,0.18,-0.1135
-0.131,0.258,0.3885,-0.0635,-0.259,0.3235,0.2635,0.2885,0.215,-0.066,0.0555,-0.13,0.059,0.1865,-0.1155
-0.1275,0.2655,0.393,-0.069,-0.2595,0.3295,0.2695,0.2945,0.223,-0.0595,0.0625,-0.125,0.063,0.1965,-0.121
-0.127,0.2705,0.398,-0.072,-0.262,0.3345,0.276,0.299,0.228,-0.0565,0.0665,-0.1215,0.0625,0.2005,-0.127
-0.121,0.276,0.397,-0.0775,-0.259,0.3365,0.283,0.3065,0.236,-0.049,0.073,-0.1155,0.067,0.201,-0.1325
-0.1165,0.2825,0.399,-0.083,-0.257,0.3405,0.2875,0.3135,0.2445,-0.041,0.078,-0.1095,0.0765,0.2045,-0.135
-0.121,0.287,0.408,-0.083,-0.264,0.3475,0.2875,0.317,0.253,-0.035,0.0825,-0.1055,0.0815,0.2085,-0.1365
-0.1265,0.2885,0.4145,-0.081,-0.27,0.3515,0.287,0.317,0.2535,-0.032,0.085,-0.104,0.08,0.2145,-0.1365
-0.126,0.291,0.417,-0.0825,-0.271,0.354,0.2865,0.315,0.256,-0.03,0.0845,-0.103,0.08,0.219,-0.1375
-0.12,0.295,0.4155,-0.0875,-0.2675,0.3555,0.285,0.316,0.26,-0.0265,0.0885,-0.0995,0.084,0.222,-0.141
-0.1155,0.3005,0.416,-0.093,-0.265,0.358,0.2895,0.32,0.2615,-0.024,0.0935,-0.0965,0.087,0.23,-0.143
-0.11,0.3055,0.415,-0.0975,-0.262,0.36,0.2855,0.318,0.2625,-0.0225,0.094,-0.095,0.09,0.231,-0.142
-0.1065,0.3055,0.412,-0.0995,-0.259,0.3585,0.2845,0.3235,0.267,-0.0205,0.0975,-0.0915,0.0945,0.228,-0.139
-0.109,0.3015,0.41,-0.0965,-0.259,0.356,0.2835,0.3325,0.2735,-0.0165,0.0995,-0.0915,0.098,0.23,-0.136
-0.103,0.303,0.406,-0.1,-0.254,0.3545,0.2765,0.333,0.2725,-0.0145,0.101,-0.089,0.105,0.2295,-0.132
-0.0975,0.3035,0.401,-0.103,-0.249,0.3525,0.2705,0.3325,0.2745,-0.012,0.104,-0.086,0.1085,0.228,-0.13
-0.0965,0.303,0.3995,-0.1035,-0.2475,0.3515,0.272,0.333,0.279,-0.008,0.1055,-0.0855,0.108,0.2315,-0.132
-0.0955,0.303,0.3985,-0.104,-0.2465,0.351,0.269,0.336,0.2815,-0.006,0.108,-0.0835,0.112,0.232,-0.132
-0.0945,0.305,0.3995,-0.1055,-0.2465,0.352,0.2645,0.336,0.281,-0.0065,0.1065,-0.0865,0.112,0.233,-0.1315
-0.096,0.306,0.4015,-0.105,-0.2485,0.3535,0.2675,0.336,0.28,-0.0095,0.104,-0.0895,0.1095,0.2355,-0.131
-0.099,0.298,0.3975,-0.0995,-0.248,0.348,0.2665,0.334,0.2785,-0.0115,0.1015,-0.0915,0.1075,0.23,-0.129
-0.101,0.293,0.394,-0.096,-0.247,0.3435,0.2685,0.3365,0.2815,-0.011,0.0995,-0.092,0.1045,0.2235,-0.1295
-0.103,0.286,0.3895,-0.0915,-0.2455,0.3375,0.2625,0.338,0.2825,-0.009,0.0995,-0.092,0.106,0.2175,-0.1275
-0.107,0.2805,0.3875,-0.087,-0.2465,0.334,0.2575,0.3335,0.2805,-0.009,0.0985,-0.095,0.103,0.2135,-0.126
-0.1075,0.279,0.386,-0.0855,-0.2465,0.3325,0.2645,0.337,0.2825,-0.0115,0.098,-0.0955,0.101,0.211,-0.1225
-0.1055,0.279,0.384,-0.0865,-0.2445,0.3315,0.265,0.332,0.2775,-0.015,0.097,-0.095,0.103,0.2125,-0.1165
-0.106,0.2805,0.3865,-0.087,-0.246,0.3335,0.2515,0.3255,0.273,-0.0155,0.098,-0.093,0.104,0.2125,-0.1125
-0.1055,0.278,0.3835,-0.086,-0.244,0.3305,0.246,0.328,0.274,-0.0145,0.099,-0.0905,0.108,0.208,-0.109
-0.1085,0.2735,0.3815,-0.0825,-0.2445,0.3275,0.2405,0.32,0.272,-0.014,0.0985,-0.089,0.108,0.21,-0.107
-0.109,0.274,0.383,-0.0825,-0.245,0.3285,0.24,0.3295,0.274,-0.012,0.1015,-0.0885,0.1085,0.213,-0.1075
-0.1035,0.2755,0.3785,-0.086,-0.2405,0.327,0.249,0.3395,0.277,-0.011,0.1025,-0.0885,0.111,0.209,-0.1065
-0.103,0.2695,0.3725,-0.083,-0.237,0.321,0.2405,0.334,0.2715,-0.016,0.098,-0.0915,0.109,0.208,-0.0985
-0.098,0.2685,0.3665,-0.0855,-0.232,0.3175,0.233,0.331,0.2655,-0.021,0.095,-0.0935,0.1085,0.2095,-0.094
-0.092,0.2695,0.362,-0.0885,-0.2265,0.3155,0.233,0.3325,0.265,-0.021,0.097,-0.091,0.1115,0.2065,-0.0955
-0.089,0.2705,0.3595,-0.091,-0.2235,0.315,0.231,0.3345,0.266,-0.021,0.0975,-0.091,0.1105,0.2065,-0.096
-0.0915,0.271,0.3625,-0.09,-0.2265,0.317,0.229,0.3315,0.2625,-0.0205,0.0975,-0.09,0.11,0.207,-0.0905
-0.0955,0.2695,0.365,-0.087,-0.23,0.3175,0.2215,0.327,0.2585,-0.0215,0.099,-0.0885,0.1095,0.208,-0.0855
-0.094,0.265,0.359,-0.0855,-0.226,0.312,0.2125,0.3185,0.2505,-0.026,0.0965,-0.0895,0.108,0.2045,-0.079
-0.0985,0.2625,0.361,-0.082,-0.229,0.312,0.2085,0.3085,0.2415,-0.0305,0.092,-0.091,0.108,0.203,-0.074
-0.103,0.2615,0.3645,-0.0795,-0.2335,0.313,0.2035,0.292,0.2325,-0.037,0.088,-0.095,0.103,0.2035,-0.0765
-0.1055,0.2545,0.36,-0.0745,-0.2325,0.3075,0.1975,0.277,0.2235,-0.043,0.0845,-0.1,0.0995,0.197,-0.0785
-0.106,0.2555,0.3615,-0.075,-0.233,0.3085,0.196,0.2685,0.2205,-0.043,0.0825,-0.1,0.096,0.1965,-0.081
-0.108,0.2575,0.366,-0.075,-0.2365,0.312,0.202,0.264,0.2175,-0.0455,0.082,-0.099,0.0905,0.196,-0.0815
-0.118,0.252,0.3705,-0.067,-0.244,0.3115,0.2035,0.2465,0.208,-0.052,0.0785,-0.1015,0.084,0.1965,-0.078
-0.1265,0.251,0.3775,-0.0625,-0.2515,0.314,0.1965,0.2275,0.198,-0.057,0.074,-0.102,0.0805,0.1985,-0.076
-0.1245,0.256,0.381,-0.066,-0.2525,0.3185,0.1925,0.226,0.192,-0.0605,0.0715,-0.102,0.078,0.2025,-0.077
-0.1265,0.258,0.3845,-0.066,-0.255,0.3215,0.197,0.2225,0.1885,-0.0655,0.0705,-0.102,0.0755,0.204,-0.0775
-0.1305,0.259,0.389,-0.0645,-0.2595,0.3245,0.2035,0.225,0.19,-0.067,0.0725,-0.1015,0.075,0.2025,-0.0795
-0.126,0.263,0.389,-0.0685,-0.257,0.326,0.2065,0.2285,0.192,-0.0645,0.073,-0.1005,0.075,0.2035,-0.081
-0.1275,0.262,0.3895,-0.067,-0.258,0.326,0.2075,0.2285,0.1895,-0.067,0.072,-0.1005,0.071,0.205,-0.0815
-0.128,0.2635,0.3915,-0.068,-0.259,0.3275,0.211,0.2315,0.1875,-0.0695,0.0695,-0.1045,0.0675,0.212,-0.0845
-0.1275,0.262,0.3895,-0.0675,-0.258,0.326,0.214,0.2345,0.188,-0.0715,0.066,-0.109,0.0665,0.2105,-0.086
-0.126,0.26,0.386,-0.067,-0.2555,0.323,0.2145,0.236,0.1885,-0.073,0.0635,-0.1115,0.0645,0.206,-0.085
-0.124,0.26,0.3845,-0.068,-0.254,0.3225,0.2165,0.238,0.1875,-0.0725,0.0615,-0.1125,0.065,0.209,-0.0855
-0.1265,0.259,0.3855,-0.0665,-0.2555,0.3225,0.2155,0.2375,0.1835,-0.0775,0.0615,-0.113,0.065,0.2105,-0.082
-0.1275,0.255,0.3825,-0.064,-0.254,0.3185,0.2105,0.236,0.179,-0.0805,0.059,-0.114,0.0635,0.202,-0.0755
-0.1235,0.2535,0.377,-0.065,-0.2495,0.315,0.207,0.2335,0.1775,-0.08,0.058,-0.1135,0.0665,0.1995,-0.071
-0.1155,0.2565,0.372,-0.0705,-0.2435,0.3145,0.2025,0.235,0.1765,-0.08,0.061,-0.11,0.0715,0.203,-0.0655
-0.108,0.256,0.364,-0.074,-0.2355,0.31,0.199,0.2315,0.175,-0.082,0.0605,-0.111,0.072,0.2,-0.0625
-0.1075,0.255,0.3625,-0.074,-0.2345,0.3085,0.196,0.228,0.176,-0.081,0.064,-0.1105,0.0775,0.1985,-0.062
-0.1115,0.252,0.3635,-0.07,-0.237,0.3075,0.198,0.2415,0.181,-0.077,0.0675,-0.107,0.0815,0.198,-0.0645
-0.112,0.249,0.361,-0.0685,-0.236,0.3055,0.1995,0.2385,0.179,-0.0775,0.068,-0.1075,0.0795,0.194,-0.0645
-0.109,0.2535,0.362,-0.0725,-0.235,0.308,0.189,0.2325,0.1765,-0.0765,0.0705,-0.1055,0.0795,0.2005,-0.0635
-0.1075,0.258,0.3655,-0.0755,-0.236,0.312,0.1945,0.233,0.1775,-0.076,0.0715,-0.1055,0.079,0.2055,-0.064
-0.101,0.2575,0.3585,-0.0785,-0.229,0.308,0.2,0.2325,0.177,-0.077,0.0715,-0.105,0.081,0.205,-0.063
-0.094,0.2615,0.3555,-0.0835,-0.224,0.3085,0.199,0.2375,0.1795,-0.0725,0.073,-0.1005,0.0815,0.21,-0.0675
-0.101,0.2595,0.3605,-0.0795,-0.2305,0.31,0.198,0.2355,0.179,-0.0735,0.071,-0.102,0.0805,0.203,-0.069
-0.1065,0.2525,0.359,-0.073,-0.232,0.306,0.193,0.2325,0.1775,-0.075,0.0685,-0.103,0.0795,0.196,-0.067
-0.1085,0.249,0.3575,-0.07,-0.2325,0.3035,0.203,0.2355,0.181,-0.071,0.069,-0.1035,0.075,0.1925,-0.071
-0.1095,0.2475,0.357,-0.069,-0.233,0.302,0.204,0.238,0.1815,-0.0715,0.068,-0.1035,0.074,0.1865,-0.0705
-0.1045,0.251,0.3555,-0.0735,-0.2295,0.3035,0.206,0.236,0.1795,-0.0745,0.0665,-0.103,0.074,0.186,-0.0655
-0.107,0.2505,0.3575,-0.0715,-0.232,0.304,0.201,0.2315,0.175,-0.079,0.0625,-0.1085,0.0685,0.1915,-0.063
-0.108,0.251,0.359,-0.0715,-0.233,0.305,0.197,0.2315,0.173,-0.0825,0.059,-0.1115,0.0675,0.1955,-0.063
-0.1085,0.249,0.3575,-0.07,-0.2325,0.303,0.2055,0.231,0.1725,-0.0825,0.0565,-0.113,0.0675,0.1895,-0.0645
-0.114,0.241,0.3545,-0.0635,-0.2335,0.2975,0.195,0.2275,0.169,-0.0875,0.053,-0.114,0.0675,0.183,-0.0615
-0.106,0.2395,0.3455,-0.0665,-0.2255,0.2925,0.1935,0.229,0.1695,-0.0865,0.054,-0.1145,0.0685,0.18,-0.059
-0.109,0.2385,0.347,-0.0645,-0.2275,0.2925,0.1945,0.228,0.1655,-0.0885,0.0525,-0.116,0.063,0.182,-0.0625
-0.1175,0.2315,0.3495,-0.057,-0.233,0.2905,0.192,0.2215,0.158,-0.0965,0.0485,-0.119,0.059,0.184,-0.058
-0.116,0.2285,0.3445,-0.056,-0.2295,0.2865,0.1855,0.2115,0.1515,-0.1025,0.0445,-0.1235,0.06,0.18,-0.0515
-0.119,0.2275,0.3465,-0.054,-0.2325,0.287,0.185,0.2095,0.1435,-0.109,0.039,-0.126,0.058,0.1795,-0.0515
-0.1235,0.225,0.349,-0.051,-0.2355,0.287,0.193,0.2155,0.143,-0.1085,0.0405,-0.127,0.0545,0.178,-0.055
