i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6,vx,vy,vz
-0.196,0.8695,1.0655,-0.337,-0.63,0.9675,0.2675,0.191,0.0565,-0.1325,-0.154,-0.245,-0.181,0.4575,-0.043
-0.195,0.8705,1.0655,-0.3375,-0.63,0.968,0.274,0.197,0.063,-0.127,-0.1525,-0.2435,-0.181,0.4455,-0.0555
-0.1925,0.874,1.067,-0.3405,-0.6295,0.9705,0.2785,0.201,0.065,-0.126,-0.1515,-0.2425,-0.1805,0.4485,-0.054
-0.1875,0.8655,1.0535,-0.339,-0.62,0.9595,0.284,0.2055,0.0695,-0.1265,-0.1515,-0.2445,-0.1795,0.437,-0.0505
-0.183,0.8625,1.0455,-0.34,-0.614,0.954,0.289,0.211,0.074,-0.122,-0.1505,-0.242,-0.1775,0.4375,-0.0485
-0.1825,0.8675,1.0495,-0.3425,-0.6155,0.9585,0.294,0.2165,0.0795,-0.118,-0.1455,-0.2385,-0.174,0.4555,-0.0385
-0.1855,0.869,1.0545,-0.3415,-0.6195,0.9615,0.298,0.2215,0.0835,-0.1175,-0.147,-0.2395,-0.176,0.4525,-0.04
-0.186,0.87,1.0565,-0.342,-0.621,0.9635,0.3015,0.224,0.0865,-0.1155,-0.147,-0.239,-0.1745,0.453,-0.055
-0.1855,0.87,1.056,-0.342,-0.6205,0.963,0.306,0.227,0.0905,-0.1125,-0.146,-0.24,-0.172,0.458,-0.058
-0.1845,0.8715,1.0565,-0.3435,-0.62,0.964,0.3085,0.2325,0.0945,-0.1115,-0.1455,-0.238,-0.171,0.4565,-0.0515
-0.185,0.8655,1.0505,-0.3405,-0.6175,0.958,0.3135,0.2385,0.1,-0.1085,-0.1415,-0.237,-0.1685,0.447,-0.0625
-0.186,0.864,1.05,-0.339,-0.6175,0.957,0.3195,0.2475,0.105,-0.1035,-0.14,-0.2375,-0.1685,0.4445,-0.0645
-0.1835,0.8785,1.062,-0.3475,-0.622,0.9705,0.326,0.2555,0.1135,-0.0985,-0.1385,-0.2345,-0.1685,0.4585,-0.062
-0.181,0.881,1.0615,-0.35,-0.6205,0.971,0.335,0.2615,0.1195,-0.095,-0.1345,-0.2325,-0.1665,0.4535,-0.0695
-0.184,0.868,1.052,-0.342,-0.617,0.96,0.339,0.266,0.1215,-0.094,-0.1355,-0.235,-0.1685,0.4365,-0.073
-0.182,0.8605,1.0425,-0.3395,-0.612,0.9515,0.347,0.2735,0.13,-0.086,-0.1315,-0.232,-0.1675,0.436,-0.0725
-0.171,0.863,1.034,-0.346,-0.602,0.9485,0.357,0.2835,0.139,-0.078,-0.1235,-0.225,-0.164,0.4425,-0.069
-0.161,0.873,1.0335,-0.356,-0.5965,0.9535,0.361,0.289,0.1415,-0.076,-0.1235,-0.2245,-0.16,0.4465,-0.07
-0.1595,0.883,1.0425,-0.362,-0.6005,0.9625,0.365,0.293,0.146,-0.0715,-0.1235,-0.225,-0.1595,0.454,-0.076
-0.168,0.871,1.039,-0.3515,-0.603,0.955,0.3695,0.297,0.1505,-0.0705,-0.1245,-0.2265,-0.1605,0.4535,-0.0725
-0.1695,0.863,1.0325,-0.347,-0.6005,0.948,0.3755,0.304,0.152,-0.07,-0.126,-0.2275,-0.1585,0.448,-0.0715
-0.17,0.8625,1.0325,-0.346,-0.601,0.9475,0.38,0.3105,0.1565,-0.0655,-0.1225,-0.2265,-0.1575,0.4425,-0.085
-0.172,0.855,1.027,-0.3415,-0.599,0.941,0.388,0.3175,0.1645,-0.0615,-0.1185,-0.2225,-0.1555,0.4405,-0.081
-0.1655,0.8595,1.025,-0.347,-0.5945,0.9425,0.396,0.326,0.171,-0.057,-0.117,-0.2215,-0.1545,0.4375,-0.081
-0.166,0.8705,1.0365,-0.3525,-0.6005,0.9535,0.4005,0.3315,0.176,-0.052,-0.115,-0.223,-0.153,0.4425,-0.089
-0.17,0.87,1.04,-0.35,-0.6045,0.955,0.405,0.336,0.1785,-0.052,-0.116,-0.225,-0.1505,0.451,-0.09
-0.1675,0.8525,1.0195,-0.3425,-0.593,0.936,0.409,0.3415,0.1825,-0.0515,-0.118,-0.227,-0.1465,0.43,-0.098
-0.1705,0.85,1.0205,-0.34,-0.595,0.9355,0.4185,0.3505,0.19,-0.0455,-0.113,-0.224,-0.1455,0.421,-0.1035
-0.1705,0.866,1.037,-0.3475,-0.603,0.9515,0.426,0.359,0.195,-0.042,-0.1105,-0.222,-0.147,0.4355,-0.105
-0.1645,0.874,1.0385,-0.3545,-0.601,0.956,0.432,0.3675,0.2055,-0.037,-0.107,-0.219,-0.147,0.4415,-0.1055
-0.1595,0.876,1.0355,-0.3585,-0.597,0.9555,0.4365,0.3735,0.212,-0.033,-0.1055,-0.2195,-0.1455,0.439,-0.1095
-0.1515,0.874,1.026,-0.361,-0.5885,0.95,0.444,0.382,0.216,-0.0285,-0.104,-0.2195,-0.1395,0.44,-0.1015
-0.1515,0.8715,1.023,-0.36,-0.587,0.9475,0.455,0.3915,0.224,-0.0245,-0.1005,-0.2165,-0.1375,0.437,-0.0965
-0.153,0.873,1.026,-0.36,-0.589,0.95,0.4585,0.3975,0.2285,-0.0235,-0.1015,-0.2195,-0.139,0.428,-0.107
-0.1595,0.8655,1.025,-0.353,-0.592,0.945,0.4645,0.403,0.2315,-0.022,-0.102,-0.222,-0.139,0.4315,-0.104
-0.1605,0.8615,1.022,-0.3505,-0.5905,0.942,0.4735,0.41,0.238,-0.017,-0.1005,-0.2215,-0.1375,0.434,-0.101
-0.156,0.8605,1.017,-0.352,-0.586,0.9385,0.482,0.421,0.249,-0.01,-0.0985,-0.219,-0.136,0.4265,-0.1045
-0.1525,0.861,1.0135,-0.354,-0.5825,0.9375,0.492,0.432,0.257,-0.005,-0.092,-0.2145,-0.134,0.4265,-0.1085
-0.145,0.8695,1.0145,-0.362,-0.579,0.942,0.4995,0.44,0.2635,0.0005,-0.0905,-0.2135,-0.131,0.4245,-0.1195
-0.1455,0.8695,1.0155,-0.362,-0.58,0.9425,0.507,0.449,0.2705,0.0045,-0.0905,-0.214,-0.13,0.4345,-0.1135
-0.148,0.867,1.015,-0.3595,-0.581,0.941,0.5185,0.46,0.2795,0.0135,-0.085,-0.2105,-0.129,0.4415,-0.1095
-0.15,0.8595,1.0095,-0.3545,-0.5795,0.9345,0.527,0.4695,0.286,0.0185,-0.0845,-0.209,-0.1265,0.4315,-0.116
-0.15,0.8645,1.014,-0.357,-0.5815,0.939,0.534,0.4785,0.292,0.0215,-0.083,-0.2115,-0.126,0.437,-0.119
-0.1485,0.87,1.019,-0.361,-0.583,0.9445,0.542,0.4885,0.3005,0.0265,-0.079,-0.21,-0.126,0.447,-0.1185
-0.1425,0.867,1.0095,-0.3625,-0.575,0.9385,0.5515,0.4995,0.3095,0.0325,-0.0745,-0.205,-0.122,0.446,-0.1175
-0.136,0.8765,1.0125,-0.37,-0.574,0.9445,0.559,0.5095,0.317,0.039,-0.0725,-0.2035,-0.121,0.456,-0.1185
-0.1325,0.884,1.0165,-0.3755,-0.574,0.95,0.567,0.518,0.3225,0.0415,-0.0695,-0.202,-0.1195,0.4615,-0.1205
-0.1325,0.877,1.0095,-0.372,-0.5705,0.9435,0.5745,0.527,0.3285,0.0445,-0.069,-0.2035,-0.116,0.446,-0.131
-0.136,0.876,1.012,-0.37,-0.5735,0.944,0.5795,0.535,0.3345,0.049,-0.0695,-0.2025,-0.113,0.457,-0.1245
-0.141,0.8715,1.0125,-0.3655,-0.576,0.942,0.5845,0.5425,0.3395,0.0515,-0.068,-0.2035,-0.109,0.459,-0.126
-0.1465,0.8555,1.002,-0.3545,-0.5735,0.9285,0.591,0.5515,0.3445,0.055,-0.0675,-0.2065,-0.107,0.4395,-0.1395
-0.137,0.863,1.0,-0.3635,-0.568,0.9315,0.604,0.5655,0.356,0.064,-0.062,-0.2015,-0.1055,0.437,-0.149
-0.136,0.8705,1.0065,-0.3675,-0.5705,0.9385,0.6125,0.5745,0.3645,0.0685,-0.0615,-0.2035,-0.1055,0.4315,-0.165
-0.1415,0.8605,1.0015,-0.3595,-0.571,0.931,0.623,0.5845,0.373,0.074,-0.0575,-0.1995,-0.103,0.428,-0.17
-0.1375,0.85,0.987,-0.3565,-0.562,0.9185,0.6365,0.602,0.387,0.0855,-0.0485,-0.1935,-0.1005,0.425,-0.166
-0.13,0.8375,0.9675,-0.354,-0.548,0.9025,0.646,0.6145,0.3955,0.092,-0.0465,-0.1935,-0.0975,0.404,-0.1675
-0.1235,0.8445,0.968,-0.3605,-0.545,0.906,0.654,0.623,0.403,0.0975,-0.0435,-0.191,-0.0915,0.401,-0.1735
-0.1245,0.855,0.9795,-0.365,-0.5515,0.917,0.662,0.6335,0.411,0.101,-0.0415,-0.1915,-0.0905,0.4125,-0.168
-0.1235,0.8645,0.988,-0.3705,-0.555,0.9265,0.667,0.64,0.416,0.103,-0.0425,-0.192,-0.0885,0.425,-0.1615
-0.121,0.865,0.9855,-0.372,-0.553,0.9255,0.675,0.651,0.4245,0.108,-0.039,-0.192,-0.086,0.4335,-0.163
-0.117,0.8505,0.9675,-0.3665,-0.5415,0.909,0.69,0.6665,0.436,0.1145,-0.0335,-0.188,-0.0835,0.4215,-0.159
-0.1125,0.8465,0.959,-0.367,-0.5355,0.9025,0.703,0.6785,0.4485,0.123,-0.0305,-0.1845,-0.0805,0.4175,-0.1595
-0.114,0.8425,0.9565,-0.3645,-0.5345,0.8995,0.7145,0.6935,0.459,0.132,-0.026,-0.183,-0.08,0.42,-0.157
-0.105,0.853,0.9575,-0.374,-0.531,0.9055,0.725,0.708,0.4715,0.1415,-0.0195,-0.1745,-0.076,0.429,-0.155
-0.0985,0.866,0.964,-0.3835,-0.531,0.915,0.7355,0.719,0.482,0.1485,-0.014,-0.1715,-0.0735,0.436,-0.165
-0.0985,0.866,0.9645,-0.3835,-0.531,0.915,0.7425,0.7285,0.49,0.1525,-0.0135,-0.1725,-0.0705,0.4345,-0.175
-0.103,0.8595,0.962,-0.378,-0.532,0.9105,0.7425,0.7335,0.4935,0.152,-0.016,-0.1775,-0.068,0.436,-0.1815
-0.1095,0.8525,0.962,-0.3715,-0.535,0.907,0.7495,0.7415,0.4975,0.154,-0.017,-0.179,-0.066,0.4375,-0.1815
-0.099,0.855,0.9535,-0.378,-0.5255,0.904,0.765,0.758,0.514,0.166,-0.0095,-0.1705,-0.061,0.438,-0.181
-0.0975,0.8545,0.9515,-0.3785,-0.524,0.903,0.775,0.77,0.5235,0.173,-0.005,-0.17,-0.06,0.4385,-0.187
-0.1025,0.8515,0.954,-0.3745,-0.5275,0.9025,0.7825,0.7775,0.5305,0.1745,-0.0045,-0.1725,-0.059,0.429,-0.194
-0.1,0.856,0.956,-0.378,-0.5275,0.906,0.791,0.7875,0.541,0.1795,-0.002,-0.1705,-0.0565,0.428,-0.2
-0.1,0.8625,0.962,-0.381,-0.5305,0.9125,0.7985,0.7965,0.5485,0.186,0.001,-0.171,-0.056,0.429,-0.2085
-0.092,0.8585,0.9505,-0.383,-0.521,0.9045,0.807,0.8085,0.5595,0.1915,0.0015,-0.1715,-0.0535,0.425,-0.212
-0.09,0.8465,0.9365,-0.3785,-0.513,0.8915,0.816,0.8215,0.5695,0.198,0.0055,-0.169,-0.049,0.4175,-0.2125
-0.0855,0.8445,0.93,-0.3795,-0.5075,0.887,0.8265,0.834,0.58,0.205,0.007,-0.1675,-0.0465,0.406,-0.2175
-0.0845,0.8425,0.927,-0.379,-0.505,0.885,0.835,0.8445,0.59,0.2095,0.008,-0.1675,-0.0445,0.411,-0.216
-0.096,0.8345,0.9305,-0.3695,-0.513,0.8825,0.8435,0.8535,0.5975,0.215,0.011,-0.1665,-0.0415,0.419,-0.212
-0.1015,0.8305,0.932,-0.3645,-0.5165,0.881,0.85,0.863,0.6065,0.221,0.012,-0.169,-0.04,0.411,-0.221
-0.0945,0.8255,0.92,-0.3655,-0.507,0.8725,0.859,0.874,0.619,0.227,0.0155,-0.166,-0.0375,0.3855,-0.2325
-0.078,0.839,0.917,-0.3805,-0.497,0.878,0.872,0.89,0.6325,0.2365,0.022,-0.16,-0.036,0.3875,-0.2355
-0.069,0.8545,0.923,-0.3925,-0.496,0.889,0.884,0.9065,0.646,0.246,0.0295,-0.157,-0.0355,0.397,-0.2395
-0.064,0.845,0.909,-0.3905,-0.4865,0.877,0.894,0.9185,0.6565,0.2525,0.0335,-0.1545,-0.03,0.395,-0.226
-0.058,0.85,0.908,-0.396,-0.483,0.8785,0.9035,0.9285,0.667,0.2595,0.039,-0.1485,-0.026,0.4085,-0.216
-0.0595,0.8625,0.922,-0.4015,-0.491,0.8925,0.9085,0.9355,0.6745,0.2635,0.041,-0.1475,-0.0245,0.415,-0.226
-0.065,0.8545,0.9195,-0.395,-0.4925,0.887,0.914,0.9435,0.6815,0.2675,0.0395,-0.149,-0.0215,0.414,-0.227
-0.061,0.844,0.905,-0.3915,-0.483,0.8745,0.9215,0.955,0.6905,0.271,0.041,-0.1485,-0.017,0.4045,-0.233
-0.0565,0.839,0.8955,-0.3915,-0.476,0.8675,0.9295,0.9665,0.7005,0.2765,0.043,-0.147,-0.014,0.3995,-0.243
-0.0525,0.832,0.884,-0.39,-0.4685,0.858,0.941,0.9795,0.712,0.2865,0.0495,-0.143,-0.012,0.402,-0.243
-0.053,0.8315,0.8845,-0.3895,-0.4685,0.858,0.9455,0.99,0.7185,0.289,0.0495,-0.1465,-0.012,0.3935,-0.2495
-0.054,0.835,0.8895,-0.3905,-0.472,0.862,0.953,0.9995,0.728,0.2935,0.05,-0.144,-0.0085,0.3875,-0.2525
-0.053,0.8285,0.8815,-0.388,-0.467,0.855,0.959,1.008,0.735,0.2985,0.052,-0.1435,-0.004,0.38,-0.247
-0.0545,0.8345,0.889,-0.39,-0.4715,0.8615,0.963,1.0155,0.74,0.2995,0.0525,-0.146,-0.0025,0.385,-0.247
-0.043,0.852,0.895,-0.4045,-0.4695,0.8735,0.9705,1.027,0.7505,0.3085,0.06,-0.139,0.0005,0.401,-0.2425
-0.044,0.8495,0.8935,-0.4025,-0.469,0.8715,0.975,1.036,0.7585,0.3145,0.0615,-0.1385,0.0015,0.4065,-0.24
-0.047,0.837,0.884,-0.395,-0.4655,0.8605,0.983,1.044,0.766,0.319,0.063,-0.137,0.0045,0.4035,-0.2475
-0.0485,0.824,0.8725,-0.388,-0.4605,0.8485,0.989,1.0525,0.775,0.3255,0.0655,-0.136,0.006,0.3915,-0.2575
-0.048,0.812,0.86,-0.382,-0.454,0.836,0.9975,1.065,0.786,0.3335,0.07,-0.1315,0.009,0.3775,-0.264
-0.0365,0.8215,0.858,-0.3925,-0.447,0.84,1.006,1.076,0.796,0.3415,0.077,-0.125,0.0135,0.3865,-0.2625
-0.0385,0.835,0.873,-0.398,-0.4555,0.854,1.005,1.077,0.7955,0.3395,0.0715,-0.1315,0.0125,0.393,-0.2585
-0.04,0.833,0.873,-0.3965,-0.4565,0.853,1.009,1.0845,0.8005,0.3405,0.071,-0.134,0.0115,0.3845,-0.262
-0.035,0.83,0.865,-0.3975,-0.45,0.8475,1.0175,1.0945,0.8115,0.3485,0.0785,-0.129,0.0155,0.392,-0.2665
-0.034,0.828,0.862,-0.397,-0.448,0.845,1.0195,1.0985,0.816,0.3515,0.078,-0.128,0.02,0.3855,-0.272
-0.034,0.8265,0.86,-0.396,-0.447,0.8435,1.023,1.1055,0.8225,0.3545,0.0795,-0.128,0.0205,0.382,-0.2715
-0.0355,0.822,0.857,-0.3935,-0.446,0.8395,1.0265,1.1125,0.8285,0.3585,0.081,-0.126,0.0225,0.3855,-0.2665
-0.0295,0.8225,0.852,-0.3965,-0.441,0.8375,1.03,1.119,0.834,0.3635,0.0835,-0.1225,0.025,0.3815,-0.275
-0.0205,0.8255,0.8455,-0.4025,-0.433,0.8355,1.0345,1.1255,0.8405,0.366,0.0845,-0.1225,0.0275,0.381,-0.277
-0.021,0.826,0.847,-0.4025,-0.434,0.8365,1.034,1.1285,0.842,0.3645,0.0835,-0.1255,0.0295,0.383,-0.275
-0.0135,0.8255,0.839,-0.406,-0.426,0.832,1.0375,1.135,0.85,0.371,0.089,-0.1205,0.0315,0.3785,-0.2805
-0.012,0.8205,0.8325,-0.404,-0.422,0.8265,1.04,1.139,0.856,0.3735,0.092,-0.117,0.034,0.377,-0.277
-0.0175,0.8215,0.8385,-0.402,-0.428,0.83,1.0395,1.141,0.8595,0.376,0.094,-0.1155,0.0355,0.387,-0.273
-0.016,0.8255,0.8415,-0.405,-0.4285,0.8335,1.04,1.144,0.8645,0.379,0.097,-0.1155,0.0335,0.3965,-0.2675
-0.0165,0.8265,0.843,-0.405,-0.4295,0.835,1.0395,1.1475,0.8655,0.381,0.098,-0.115,0.035,0.3995,-0.2705
-0.0135,0.8175,0.831,-0.402,-0.422,0.824,1.043,1.1535,0.874,0.39,0.103,-0.1105,0.039,0.3815,-0.284
-0.012,0.8165,0.829,-0.4025,-0.4205,0.8225,1.0415,1.154,0.876,0.3895,0.103,-0.1125,0.038,0.3705,-0.294
-0.0115,0.8175,0.829,-0.403,-0.42,0.823,1.039,1.151,0.8735,0.3875,0.0995,-0.1155,0.0385,0.3645,-0.3145
-0.0095,0.812,0.8215,-0.4015,-0.4155,0.8165,1.0365,1.148,0.8735,0.385,0.0965,-0.1185,0.0395,0.3555,-0.318
-0.0055,0.813,0.818,-0.4035,-0.412,0.8155,1.033,1.149,0.8755,0.3865,0.096,-0.1185,0.042,0.358,-0.302
0.0,0.8075,0.808,-0.4035,-0.404,0.808,1.035,1.1495,0.879,0.391,0.1,-0.115,0.0445,0.3575,-0.291
0.0065,0.8025,0.796,-0.4045,-0.3945,0.799,1.032,1.15,0.878,0.391,0.1005,-0.1155,0.045,0.3405,-0.286
0.005,0.7995,0.794,-0.4025,-0.3945,0.797,1.0295,1.151,0.88,0.395,0.102,-0.1105,0.045,0.3445,-0.2715
-0.0025,0.8085,0.811,-0.403,-0.4065,0.8095,1.026,1.144,0.878,0.3925,0.103,-0.11,0.0425,0.3635,-0.2675
-0.004,0.807,0.811,-0.4015,-0.4075,0.809,1.018,1.138,0.874,0.391,0.1,-0.114,0.041,0.3625,-0.2765
-0.004,0.7925,0.7965,-0.394,-0.4,0.794,1.0135,1.135,0.8745,0.3925,0.1005,-0.1125,0.043,0.354,-0.27
0.0,0.801,0.801,-0.4005,-0.4005,0.801,1.0035,1.1265,0.8695,0.3875,0.097,-0.114,0.045,0.353,-0.27
-0.004,0.7965,0.801,-0.396,-0.4025,0.7985,0.995,1.121,0.864,0.383,0.0945,-0.117,0.043,0.357,-0.2695
-0.0055,0.798,0.8035,-0.3965,-0.4045,0.8005,0.9885,1.114,0.8595,0.38,0.093,-0.1195,0.0405,0.356,-0.269
-0.0005,0.808,0.8085,-0.404,-0.4045,0.8085,0.9795,1.104,0.8535,0.377,0.091,-0.121,0.0395,0.358,-0.2685
-0.006,0.802,0.808,-0.398,-0.407,0.805,0.971,1.0965,0.8495,0.373,0.09,-0.1205,0.0405,0.353,-0.2635
-0.0075,0.8045,0.8125,-0.399,-0.41,0.8085,0.96,1.086,0.843,0.3695,0.0865,-0.1205,0.041,0.349,-0.264
-0.009,0.7995,0.8085,-0.3955,-0.409,0.8045,0.952,1.0795,0.839,0.367,0.0875,-0.1205,0.0385,0.342,-0.274
-0.0105,0.8035,0.814,-0.3965,-0.4125,0.809,0.943,1.0695,0.832,0.3655,0.087,-0.1195,0.0385,0.341,-0.2785
-0.012,0.8115,0.8235,-0.4,-0.4175,0.8175,0.9315,1.056,0.824,0.363,0.0855,-0.119,0.0375,0.351,-0.272
-0.0075,0.815,0.8225,-0.404,-0.415,0.819,0.92,1.046,0.816,0.357,0.0835,-0.1215,0.035,0.358,-0.26
-0.0015,0.813,0.8145,-0.4055,-0.408,0.8135,0.9085,1.0355,0.806,0.35,0.0805,-0.122,0.034,0.3645,-0.248
-0.004,0.8125,0.8165,-0.404,-0.4105,0.8145,0.8945,1.022,0.7975,0.346,0.0785,-0.122,0.031,0.363,-0.259
-0.009,0.814,0.823,-0.4025,-0.416,0.8185,0.883,1.009,0.7875,0.341,0.075,-0.1245,0.028,0.3535,-0.263
-0.0115,0.806,0.8175,-0.397,-0.4145,0.812,0.874,0.997,0.7795,0.338,0.0745,-0.1225,0.0295,0.3395,-0.252
-0.0085,0.8055,0.8145,-0.3985,-0.4115,0.81,0.8615,0.983,0.7685,0.3325,0.0725,-0.1225,0.0295,0.3405,-0.249
-0.007,0.802,0.809,-0.398,-0.408,0.8055,0.846,0.967,0.756,0.3245,0.069,-0.126,0.0265,0.3505,-0.2405
-0.008,0.804,0.812,-0.3985,-0.41,0.808,0.8325,0.9505,0.7455,0.3185,0.067,-0.126,0.026,0.35,-0.236
-0.0045,0.811,0.8155,-0.403,-0.4105,0.8135,0.817,0.9315,0.731,0.3095,0.062,-0.1305,0.022,0.346,-0.2355
-0.0075,0.8085,0.816,-0.4005,-0.412,0.8125,0.8055,0.916,0.7185,0.3025,0.0585,-0.1315,0.0175,0.3375,-0.239
-0.017,0.804,0.8215,-0.3935,-0.4195,0.8125,0.7965,0.904,0.7095,0.2985,0.059,-0.1285,0.0155,0.328,-0.241
-0.027,0.808,0.835,-0.3905,-0.431,0.8215,0.778,0.884,0.694,0.289,0.055,-0.1325,0.014,0.3395,-0.236
-0.0325,0.8165,0.849,-0.392,-0.4405,0.8325,0.7605,0.8625,0.6775,0.2785,0.0495,-0.1345,0.0115,0.356,-0.2245
-0.0325,0.8115,0.8445,-0.3895,-0.4385,0.828,0.744,0.8435,0.665,0.2685,0.0445,-0.1365,0.009,0.354,-0.2075
-0.0355,0.8075,0.8425,-0.386,-0.439,0.825,0.7275,0.825,0.646,0.2545,0.039,-0.142,0.004,0.3415,-0.2095
-0.036,0.811,0.847,-0.3875,-0.4415,0.829,0.7125,0.808,0.6315,0.246,0.0355,-0.144,0.0,0.3415,-0.2065
-0.05,0.799,0.8495,-0.3745,-0.45,0.8245,0.692,0.787,0.6165,0.2375,0.03,-0.1455,-0.002,0.35,-0.1965
-0.06,0.793,0.8525,-0.3665,-0.4565,0.8225,0.6715,0.7615,0.596,0.223,0.0215,-0.1515,-0.005,0.3465,-0.204
-0.0525,0.801,0.854,-0.3745,-0.453,0.8275,0.656,0.744,0.5835,0.215,0.0195,-0.153,-0.008,0.347,-0.205
-0.054,0.807,0.861,-0.3765,-0.4575,0.834,0.643,0.728,0.5705,0.208,0.0175,-0.153,-0.0125,0.3565,-0.2035
-0.058,0.808,0.8665,-0.375,-0.462,0.8375,0.628,0.7065,0.5545,0.198,0.012,-0.1575,-0.0195,0.3515,-0.2065
-0.0635,0.8075,0.871,-0.372,-0.4675,0.8395,0.6135,0.689,0.539,0.1905,0.0085,-0.158,-0.0235,0.35,-0.1905
-0.0705,0.8075,0.878,-0.3685,-0.4745,0.843,0.598,0.6695,0.522,0.182,0.0045,-0.1585,-0.026,0.3625,-0.171
-0.078,0.812,0.89,-0.367,-0.484,0.851,0.581,0.65,0.5075,0.1725,0.0005,-0.162,-0.0325,0.373,-0.167
-0.0795,0.8145,0.8935,-0.3675,-0.4865,0.854,0.565,0.632,0.492,0.1615,-0.0055,-0.1655,-0.0365,0.3705,-0.165
-0.0795,0.804,0.884,-0.3625,-0.4815,0.844,0.55,0.614,0.4765,0.1505,-0.0105,-0.1665,-0.0365,0.3595,-0.1645
-0.082,0.8025,0.8845,-0.36,-0.4835,0.8435,0.537,0.5975,0.4625,0.1425,-0.0125,-0.1655,-0.04,0.3615,-0.158
-0.0845,0.8085,0.893,-0.362,-0.489,0.851,0.5245,0.5805,0.451,0.1365,-0.0145,-0.1655,-0.045,0.3665,-0.1455
-0.0905,0.8175,0.908,-0.3635,-0.499,0.863,0.509,0.563,0.437,0.1255,-0.017,-0.1655,-0.0505,0.3745,-0.1385
-0.1005,0.805,0.905,-0.3525,-0.502,0.855,0.494,0.5445,0.4215,0.115,-0.0225,-0.1695,-0.0545,0.37,-0.137
-0.1055,0.7985,0.9045,-0.3465,-0.5045,0.8515,0.4805,0.528,0.4065,0.1055,-0.028,-0.172,-0.0565,0.3695,-0.138
-0.104,0.8145,0.9185,-0.3555,-0.511,0.8665,0.4635,0.508,0.3885,0.0935,-0.0345,-0.175,-0.059,0.3805,-0.138
-0.1115,0.811,0.9225,-0.35,-0.5165,0.867,0.446,0.4865,0.37,0.0825,-0.042,-0.181,-0.061,0.3745,-0.1435
-0.116,0.81,0.926,-0.3475,-0.52,0.868,0.43,0.4665,0.353,0.0715,-0.048,-0.1835,-0.064,0.373,-0.1365
-0.113,0.8185,0.9315,-0.3525,-0.522,0.875,0.4145,0.451,0.338,0.062,-0.049,-0.1835,-0.067,0.382,-0.122
-0.113,0.815,0.928,-0.351,-0.52,0.8715,0.405,0.4395,0.3265,0.0565,-0.047,-0.179,-0.07,0.386,-0.117
-0.112,0.803,0.915,-0.3455,-0.513,0.859,0.395,0.4265,0.3165,0.0525,-0.047,-0.177,-0.0725,0.3855,-0.108
-0.117,0.814,0.931,-0.3485,-0.5235,0.8725,0.3775,0.4045,0.2975,0.04,-0.0545,-0.185,-0.077,0.3955,-0.103
-0.12,0.828,0.948,-0.354,-0.5335,0.888,0.362,0.386,0.2805,0.027,-0.0605,-0.1895,-0.0825,0.4015,-0.103
-0.1225,0.8325,0.955,-0.355,-0.538,0.894,0.351,0.3735,0.27,0.022,-0.0625,-0.188,-0.0865,0.4145,-0.103
-0.1265,0.8355,0.9625,-0.3545,-0.544,0.899,0.339,0.356,0.2575,0.0145,-0.0665,-0.1895,-0.089,0.4215,-0.0995
-0.1295,0.8295,0.959,-0.35,-0.544,0.8945,0.3295,0.3435,0.247,0.006,-0.07,-0.193,-0.0925,0.4095,-0.0935
-0.1365,0.8255,0.9615,-0.3445,-0.5485,0.8935,0.317,0.3285,0.233,-0.0025,-0.0755,-0.1965,-0.0975,0.4045,-0.094
-0.1405,0.828,0.9685,-0.3435,-0.554,0.898,0.305,0.314,0.2205,-0.0095,-0.0765,-0.1975,-0.101,0.4095,-0.0975
-0.1405,0.834,0.9745,-0.347,-0.557,0.9045,0.2975,0.3025,0.2105,-0.016,-0.079,-0.1985,-0.1045,0.4135,-0.094
-0.1345,0.83,0.965,-0.348,-0.5495,0.8975,0.287,0.2885,0.198,-0.024,-0.083,-0.1995,-0.1045,0.3975,-0.085
-0.1355,0.8285,0.964,-0.3465,-0.5495,0.8965,0.2775,0.275,0.187,-0.031,-0.0845,-0.202,-0.1055,0.3925,-0.078
-0.1365,0.834,0.97,-0.3485,-0.5525,0.902,0.267,0.262,0.1755,-0.0395,-0.091,-0.2045,-0.1095,0.395,-0.077
-0.1395,0.831,0.9705,-0.346,-0.5545,0.901,0.259,0.251,0.167,-0.0445,-0.092,-0.203,-0.113,0.3945,-0.0705
-0.1445,0.8295,0.9735,-0.3425,-0.5585,0.9015,0.2535,0.2405,0.1595,-0.048,-0.0915,-0.2015,-0.1165,0.3915,-0.071
-0.14,0.8225,0.9625,-0.341,-0.551,0.8925,0.246,0.231,0.15,-0.0545,-0.094,-0.202,-0.118,0.383,-0.076
-0.1415,0.824,0.9655,-0.341,-0.553,0.8945,0.2325,0.2155,0.1355,-0.065,-0.1,-0.2075,-0.12,0.387,-0.0715
-0.142,0.838,0.98,-0.348,-0.5605,0.909,0.2205,0.2,0.1235,-0.0745,-0.105,-0.21,-0.124,0.4045,-0.0605
-0.139,0.8445,0.9835,-0.353,-0.5605,0.914,0.2145,0.1905,0.1165,-0.0795,-0.1065,-0.207,-0.1255,0.4145,-0.048
-0.143,0.85,0.993,-0.3535,-0.5675,0.9215,0.204,0.177,0.105,-0.0885,-0.111,-0.209,-0.1275,0.417,-0.0435
