i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6,vx,vy,vz
-0.069,-0.1655,-0.096,0.1175,0.014,-0.131,-0.2605,-0.393,-0.4175,-0.296,-0.285,-0.028,-0.261,0.209,0.1315
-0.0685,-0.1625,-0.094,0.1155,0.0135,-0.128,-0.26,-0.3945,-0.4175,-0.2995,-0.285,-0.0285,-0.26,0.213,0.133
-0.0705,-0.1695,-0.099,0.12,0.015,-0.134,-0.2615,-0.3945,-0.4165,-0.298,-0.2825,-0.0255,-0.259,0.2145,0.134
-0.072,-0.1655,-0.0935,0.119,0.0115,-0.1295,-0.2595,-0.3925,-0.417,-0.2975,-0.2815,-0.0255,-0.2585,0.219,0.13
-0.072,-0.161,-0.0885,0.1165,0.009,-0.125,-0.262,-0.404,-0.4225,-0.3005,-0.285,-0.028,-0.256,0.2175,0.126
-0.075,-0.1595,-0.0845,0.1175,0.005,-0.122,-0.265,-0.4085,-0.4225,-0.2985,-0.285,-0.0265,-0.255,0.2185,0.123
-0.0785,-0.1565,-0.078,0.1175,0.0005,-0.1175,-0.257,-0.398,-0.419,-0.2955,-0.284,-0.026,-0.256,0.22,0.1225
-0.0825,-0.1605,-0.078,0.1215,-0.002,-0.119,-0.249,-0.396,-0.4155,-0.2915,-0.282,-0.021,-0.2545,0.2185,0.125
-0.0805,-0.1595,-0.0795,0.12,0.0,-0.1195,-0.247,-0.398,-0.416,-0.2915,-0.2815,-0.0205,-0.253,0.2195,0.131
-0.0795,-0.163,-0.0835,0.121,0.0025,-0.1235,-0.247,-0.399,-0.4185,-0.2955,-0.2855,-0.021,-0.2545,0.213,0.1355
-0.0805,-0.1645,-0.0845,0.1225,0.0025,-0.1245,-0.248,-0.4,-0.4175,-0.2965,-0.2855,-0.021,-0.2545,0.212,0.136
-0.0815,-0.165,-0.0835,0.123,0.002,-0.1245,-0.251,-0.4,-0.4245,-0.3005,-0.2865,-0.0225,-0.255,0.216,0.1355
-0.081,-0.166,-0.085,0.1235,0.0025,-0.1255,-0.2545,-0.405,-0.427,-0.3045,-0.289,-0.023,-0.2565,0.218,0.135
-0.0695,-0.165,-0.0955,0.1175,0.013,-0.13,-0.2565,-0.407,-0.4285,-0.3045,-0.2885,-0.023,-0.256,0.208,0.138
-0.065,-0.1685,-0.1035,0.1165,0.02,-0.136,-0.255,-0.401,-0.4265,-0.301,-0.287,-0.02,-0.255,0.198,0.1405
-0.069,-0.172,-0.103,0.1205,0.0175,-0.1375,-0.255,-0.3995,-0.424,-0.3005,-0.2865,-0.0205,-0.256,0.201,0.1415
-0.076,-0.1755,-0.099,0.1255,0.012,-0.1375,-0.2535,-0.399,-0.424,-0.3,-0.2865,-0.0215,-0.2585,0.205,0.1405
-0.0825,-0.176,-0.093,0.129,0.006,-0.1345,-0.2565,-0.404,-0.4275,-0.305,-0.289,-0.0215,-0.2585,0.2065,0.1415
-0.0805,-0.1685,-0.0885,0.1245,0.0045,-0.1285,-0.2595,-0.4075,-0.4325,-0.309,-0.2955,-0.025,-0.261,0.207,0.142
-0.075,-0.1625,-0.0875,0.119,0.007,-0.125,-0.258,-0.405,-0.433,-0.311,-0.297,-0.029,-0.263,0.2085,0.142
-0.08,-0.1605,-0.0805,0.1205,0.001,-0.1205,-0.2605,-0.4095,-0.437,-0.313,-0.2985,-0.0305,-0.263,0.211,0.1415
-0.085,-0.158,-0.074,0.1215,-0.0055,-0.116,-0.261,-0.409,-0.4375,-0.3105,-0.298,-0.0315,-0.264,0.216,0.138
-0.081,-0.1615,-0.0805,0.1215,0.0,-0.121,-0.261,-0.411,-0.439,-0.315,-0.3005,-0.036,-0.267,0.214,0.14
-0.079,-0.1595,-0.081,0.119,0.0015,-0.1205,-0.265,-0.4145,-0.4405,-0.316,-0.303,-0.0375,-0.2675,0.2165,0.1405
-0.0795,-0.15,-0.071,0.1145,-0.004,-0.1105,-0.2665,-0.4135,-0.439,-0.3145,-0.298,-0.0325,-0.2615,0.2265,0.1365
-0.082,-0.1485,-0.067,0.115,-0.007,-0.1075,-0.2675,-0.4165,-0.44,-0.3155,-0.2985,-0.0325,-0.261,0.2265,0.136
-0.0795,-0.147,-0.068,0.113,-0.0055,-0.1075,-0.2685,-0.4205,-0.4435,-0.3195,-0.3025,-0.037,-0.265,0.2235,0.136
-0.0755,-0.1475,-0.0725,0.1115,-0.0015,-0.1095,-0.265,-0.418,-0.441,-0.318,-0.3005,-0.035,-0.2655,0.221,0.137
-0.0695,-0.1465,-0.077,0.108,0.004,-0.1115,-0.264,-0.412,-0.4375,-0.315,-0.2965,-0.0325,-0.264,0.221,0.138
-0.069,-0.1495,-0.0805,0.109,0.0065,-0.115,-0.266,-0.417,-0.442,-0.318,-0.2985,-0.035,-0.266,0.2155,0.1415
-0.0765,-0.158,-0.0815,0.1175,0.003,-0.12,-0.2635,-0.4185,-0.4425,-0.3165,-0.2985,-0.0325,-0.2655,0.2105,0.143
-0.075,-0.154,-0.079,0.1145,0.0025,-0.117,-0.2645,-0.4125,-0.436,-0.311,-0.2935,-0.0275,-0.2605,0.223,0.1405
-0.072,-0.1515,-0.079,0.1115,0.004,-0.115,-0.2655,-0.4135,-0.4385,-0.3125,-0.295,-0.0275,-0.259,0.221,0.14
-0.073,-0.157,-0.0835,0.115,0.0055,-0.1205,-0.264,-0.414,-0.4405,-0.3155,-0.2965,-0.03,-0.261,0.205,0.141
-0.0725,-0.162,-0.0895,0.117,0.009,-0.126,-0.262,-0.411,-0.4375,-0.3115,-0.294,-0.0295,-0.261,0.202,0.1425
-0.073,-0.167,-0.0935,0.12,0.0105,-0.13,-0.261,-0.413,-0.439,-0.309,-0.294,-0.0275,-0.2605,0.2085,0.1445
-0.074,-0.172,-0.098,0.123,0.012,-0.135,-0.2675,-0.4165,-0.441,-0.309,-0.2925,-0.0265,-0.259,0.204,0.147
-0.075,-0.171,-0.096,0.123,0.011,-0.1335,-0.266,-0.415,-0.4415,-0.3075,-0.2905,-0.0285,-0.2585,0.204,0.147
-0.0765,-0.1635,-0.087,0.12,0.006,-0.1255,-0.2635,-0.4145,-0.4395,-0.3055,-0.2885,-0.0265,-0.2585,0.2125,0.1425
-0.079,-0.161,-0.082,0.12,0.002,-0.1215,-0.2645,-0.414,-0.4395,-0.3075,-0.289,-0.0285,-0.259,0.213,0.14
-0.083,-0.1625,-0.0795,0.1225,-0.001,-0.121,-0.261,-0.41,-0.439,-0.309,-0.292,-0.0315,-0.2615,0.2175,0.14
-0.0845,-0.1625,-0.0785,0.1235,-0.0025,-0.1205,-0.267,-0.415,-0.442,-0.3105,-0.2935,-0.0295,-0.2595,0.2095,0.142
-0.0875,-0.1675,-0.08,0.1275,-0.003,-0.124,-0.2675,-0.4185,-0.4435,-0.31,-0.293,-0.028,-0.26,0.205,0.143
-0.0855,-0.1625,-0.077,0.124,-0.0035,-0.1195,-0.265,-0.414,-0.441,-0.3055,-0.291,-0.026,-0.2595,0.216,0.1395
-0.0795,-0.1525,-0.0735,0.116,-0.0025,-0.113,-0.269,-0.4155,-0.4435,-0.3055,-0.2905,-0.025,-0.256,0.216,0.1385
-0.081,-0.1525,-0.072,0.117,-0.004,-0.112,-0.2715,-0.4185,-0.4455,-0.3075,-0.292,-0.0275,-0.2565,0.2205,0.1375
-0.0835,-0.151,-0.068,0.1175,-0.008,-0.109,-0.275,-0.4225,-0.4495,-0.31,-0.295,-0.03,-0.2555,0.229,0.136
-0.0855,-0.1545,-0.07,0.12,-0.0075,-0.112,-0.274,-0.4235,-0.451,-0.3145,-0.298,-0.033,-0.259,0.227,0.138
-0.083,-0.1595,-0.077,0.1215,-0.0025,-0.1185,-0.273,-0.425,-0.453,-0.3185,-0.3025,-0.0365,-0.263,0.2225,0.1425
-0.0735,-0.1545,-0.081,0.114,0.0045,-0.118,-0.2765,-0.431,-0.458,-0.3225,-0.3055,-0.036,-0.2625,0.2185,0.146
-0.07,-0.1505,-0.0805,0.1105,0.006,-0.1155,-0.274,-0.4285,-0.455,-0.32,-0.3025,-0.0325,-0.2605,0.217,0.1465
-0.0735,-0.153,-0.0795,0.113,0.0035,-0.116,-0.273,-0.425,-0.453,-0.3165,-0.297,-0.03,-0.259,0.221,0.1455
-0.078,-0.1545,-0.0765,0.116,0.0,-0.1155,-0.275,-0.4295,-0.456,-0.3205,-0.3005,-0.0335,-0.263,0.2215,0.1445
-0.078,-0.1545,-0.077,0.1165,0.0,-0.116,-0.2715,-0.427,-0.454,-0.32,-0.304,-0.034,-0.2645,0.2205,0.146
-0.073,-0.1545,-0.0815,0.114,0.0045,-0.118,-0.2685,-0.422,-0.4515,-0.3175,-0.2995,-0.031,-0.2635,0.2155,0.1475
-0.067,-0.152,-0.085,0.1095,0.0095,-0.1185,-0.266,-0.422,-0.4515,-0.317,-0.3005,-0.031,-0.267,0.209,0.149
-0.065,-0.1535,-0.0885,0.109,0.012,-0.121,-0.2645,-0.4175,-0.448,-0.3155,-0.298,-0.03,-0.266,0.209,0.15
-0.067,-0.153,-0.0865,0.11,0.0105,-0.12,-0.265,-0.416,-0.4445,-0.312,-0.2945,-0.0295,-0.2635,0.2155,0.1475
-0.062,-0.147,-0.085,0.1045,0.012,-0.116,-0.2655,-0.4195,-0.4465,-0.312,-0.298,-0.0315,-0.263,0.2185,0.146
-0.0585,-0.142,-0.0835,0.1005,0.013,-0.1125,-0.267,-0.4185,-0.446,-0.314,-0.3015,-0.0345,-0.263,0.2135,0.146
-0.062,-0.1435,-0.0815,0.1025,0.0105,-0.1125,-0.271,-0.4245,-0.451,-0.3175,-0.307,-0.038,-0.2665,0.213,0.148
-0.0635,-0.1475,-0.084,0.1055,0.011,-0.116,-0.275,-0.4305,-0.453,-0.322,-0.3105,-0.0415,-0.2675,0.215,0.1505
-0.068,-0.15,-0.0815,0.109,0.0075,-0.116,-0.277,-0.428,-0.4525,-0.3225,-0.311,-0.0445,-0.269,0.2145,0.1495
-0.07,-0.1465,-0.076,0.1085,0.0035,-0.111,-0.277,-0.4295,-0.454,-0.3195,-0.31,-0.0435,-0.2695,0.2165,0.1465
-0.0665,-0.1375,-0.0715,0.102,0.003,-0.1045,-0.2795,-0.432,-0.456,-0.32,-0.3105,-0.0435,-0.2665,0.222,0.143
-0.0655,-0.1335,-0.0685,0.0995,0.002,-0.101,-0.283,-0.434,-0.461,-0.3225,-0.3125,-0.045,-0.2655,0.2255,0.142
-0.065,-0.128,-0.0635,0.0965,-0.0005,-0.0955,-0.278,-0.432,-0.4545,-0.3175,-0.307,-0.042,-0.2635,0.23,0.1395
-0.0675,-0.128,-0.0615,0.098,-0.003,-0.0945,-0.276,-0.429,-0.4545,-0.317,-0.3055,-0.0415,-0.2645,0.232,0.138
-0.07,-0.14,-0.0705,0.105,0.0005,-0.105,-0.2755,-0.4315,-0.459,-0.32,-0.3095,-0.0455,-0.267,0.2225,0.143
-0.077,-0.149,-0.073,0.113,-0.0015,-0.111,-0.2775,-0.4345,-0.4605,-0.324,-0.312,-0.0485,-0.2675,0.218,0.1455
-0.075,-0.148,-0.0735,0.1115,-0.0005,-0.1105,-0.2795,-0.433,-0.46,-0.3265,-0.3125,-0.0485,-0.2685,0.2225,0.1455
-0.0695,-0.143,-0.074,0.106,0.0025,-0.108,-0.274,-0.4315,-0.4615,-0.324,-0.312,-0.048,-0.2685,0.223,0.1445
-0.0725,-0.141,-0.0695,0.1065,-0.0015,-0.105,-0.273,-0.4315,-0.466,-0.327,-0.3145,-0.05,-0.2705,0.2245,0.1425
-0.073,-0.144,-0.0715,0.1085,-0.0005,-0.1075,-0.272,-0.433,-0.459,-0.3265,-0.3135,-0.0515,-0.2725,0.226,0.143
-0.072,-0.1495,-0.0775,0.111,0.0035,-0.1135,-0.2735,-0.4325,-0.4565,-0.324,-0.311,-0.0495,-0.2715,0.218,0.145
-0.073,-0.155,-0.0815,0.114,0.005,-0.118,-0.2765,-0.4315,-0.459,-0.3265,-0.311,-0.0455,-0.27,0.211,0.1495
-0.083,-0.1595,-0.077,0.121,-0.0025,-0.118,-0.274,-0.4315,-0.458,-0.325,-0.309,-0.0465,-0.272,0.2115,0.1505
-0.081,-0.1555,-0.075,0.118,-0.0025,-0.1155,-0.2725,-0.431,-0.459,-0.3245,-0.3085,-0.045,-0.2725,0.2125,0.15
-0.0795,-0.1495,-0.0705,0.1145,-0.004,-0.11,-0.276,-0.4345,-0.461,-0.326,-0.3075,-0.042,-0.27,0.2155,0.15
-0.0815,-0.147,-0.0665,0.1145,-0.007,-0.1065,-0.276,-0.4325,-0.459,-0.3215,-0.3035,-0.04,-0.2655,0.2185,0.148
-0.074,-0.145,-0.071,0.1095,-0.001,-0.1075,-0.275,-0.4305,-0.456,-0.318,-0.303,-0.037,-0.264,0.2165,0.147
-0.067,-0.1435,-0.0765,0.105,0.005,-0.11,-0.2795,-0.431,-0.4565,-0.3185,-0.3045,-0.038,-0.2645,0.2145,0.1485
-0.0655,-0.144,-0.078,0.1045,0.007,-0.111,-0.2805,-0.429,-0.457,-0.318,-0.302,-0.034,-0.262,0.2155,0.1505
-0.0665,-0.1395,-0.073,0.103,0.0035,-0.1065,-0.278,-0.4285,-0.4575,-0.3195,-0.299,-0.0325,-0.262,0.2205,0.147
-0.0625,-0.13,-0.068,0.0965,0.003,-0.0985,-0.278,-0.43,-0.4595,-0.3225,-0.3,-0.0325,-0.2625,0.2235,0.1425
-0.0635,-0.1265,-0.0635,0.095,0.0,-0.0945,-0.278,-0.431,-0.463,-0.325,-0.3025,-0.0335,-0.2655,0.2245,0.141
-0.0675,-0.128,-0.061,0.098,-0.003,-0.094,-0.2775,-0.432,-0.4645,-0.3285,-0.305,-0.035,-0.2675,0.228,0.14
-0.0695,-0.1325,-0.064,0.101,-0.0025,-0.098,-0.2765,-0.4315,-0.4635,-0.3305,-0.307,-0.0365,-0.267,0.226,0.1415
-0.0695,-0.141,-0.0715,0.105,0.001,-0.106,-0.2795,-0.433,-0.466,-0.3295,-0.307,-0.0365,-0.2655,0.2225,0.145
-0.074,-0.1445,-0.071,0.109,-0.001,-0.1075,-0.278,-0.434,-0.4655,-0.325,-0.304,-0.033,-0.2655,0.221,0.1455
-0.076,-0.145,-0.0695,0.1105,-0.003,-0.107,-0.277,-0.4325,-0.46,-0.321,-0.304,-0.0335,-0.2655,0.2155,0.145
-0.076,-0.145,-0.0695,0.1105,-0.003,-0.107,-0.2795,-0.4365,-0.4625,-0.3205,-0.3065,-0.0355,-0.265,0.2165,0.1455
-0.0785,-0.145,-0.0675,0.1115,-0.005,-0.106,-0.277,-0.436,-0.465,-0.3205,-0.306,-0.0365,-0.2665,0.2155,0.143
-0.075,-0.146,-0.0715,0.11,-0.0015,-0.1085,-0.2765,-0.4305,-0.459,-0.317,-0.3045,-0.0345,-0.2645,0.2155,0.1445
-0.0725,-0.1485,-0.076,0.1105,0.0025,-0.1125,-0.2735,-0.4275,-0.4565,-0.3145,-0.3025,-0.034,-0.263,0.218,0.148
-0.0765,-0.1555,-0.079,0.116,0.002,-0.117,-0.274,-0.427,-0.457,-0.316,-0.302,-0.0335,-0.2635,0.218,0.149
-0.0795,-0.1625,-0.083,0.121,0.0025,-0.123,-0.2775,-0.43,-0.459,-0.32,-0.3075,-0.036,-0.2655,0.2145,0.152
-0.0765,-0.163,-0.0865,0.12,0.0055,-0.125,-0.279,-0.431,-0.4615,-0.3225,-0.3095,-0.038,-0.266,0.2085,0.153
-0.0715,-0.1545,-0.083,0.1135,0.006,-0.119,-0.2785,-0.429,-0.46,-0.3235,-0.308,-0.0375,-0.265,0.2125,0.152
-0.063,-0.1425,-0.0795,0.1025,0.009,-0.1115,-0.2795,-0.428,-0.4585,-0.322,-0.3085,-0.0365,-0.2665,0.2135,0.149
-0.058,-0.138,-0.0805,0.0975,0.012,-0.1095,-0.2805,-0.4265,-0.459,-0.321,-0.3075,-0.0345,-0.265,0.218,0.147
-0.061,-0.139,-0.078,0.1,0.009,-0.1085,-0.2795,-0.425,-0.4585,-0.323,-0.3095,-0.0365,-0.2655,0.223,0.1475
-0.065,-0.145,-0.08,0.105,0.008,-0.1125,-0.278,-0.4285,-0.462,-0.327,-0.315,-0.042,-0.2705,0.2185,0.148
-0.07,-0.1435,-0.074,0.107,0.0025,-0.109,-0.275,-0.427,-0.4605,-0.33,-0.317,-0.0435,-0.272,0.218,0.1475
-0.072,-0.1335,-0.0615,0.103,-0.005,-0.097,-0.2775,-0.4275,-0.459,-0.3305,-0.318,-0.0435,-0.273,0.2195,0.145
-0.072,-0.1265,-0.055,0.0995,-0.008,-0.0905,-0.276,-0.4305,-0.463,-0.331,-0.3175,-0.0435,-0.273,0.2275,0.1435
-0.0705,-0.1235,-0.0535,0.0975,-0.008,-0.0885,-0.2715,-0.4315,-0.4635,-0.3305,-0.315,-0.042,-0.2715,0.229,0.1425
-0.0645,-0.121,-0.0575,0.093,-0.0035,-0.089,-0.27,-0.432,-0.463,-0.3305,-0.3145,-0.042,-0.2705,0.224,0.1445
-0.063,-0.1265,-0.064,0.095,0.001,-0.095,-0.268,-0.429,-0.462,-0.3305,-0.3155,-0.0435,-0.272,0.2215,0.148
-0.0705,-0.137,-0.067,0.104,-0.0015,-0.102,-0.2715,-0.431,-0.4645,-0.331,-0.3175,-0.045,-0.2735,0.224,0.1505
-0.074,-0.1395,-0.066,0.1065,-0.0035,-0.1025,-0.2745,-0.4325,-0.4665,-0.331,-0.319,-0.047,-0.274,0.228,0.15
-0.072,-0.1395,-0.0675,0.106,-0.002,-0.1035,-0.2785,-0.4325,-0.4675,-0.3305,-0.3185,-0.0475,-0.274,0.2275,0.1505
-0.0725,-0.137,-0.065,0.1045,-0.0035,-0.101,-0.28,-0.4345,-0.468,-0.3305,-0.3165,-0.0455,-0.27,0.2285,0.1505
-0.07,-0.14,-0.0705,0.105,0.0005,-0.105,-0.2785,-0.435,-0.4695,-0.331,-0.315,-0.044,-0.2705,0.2215,0.151
-0.073,-0.1505,-0.077,0.1115,0.0025,-0.114,-0.2765,-0.4315,-0.4675,-0.328,-0.3115,-0.04,-0.2695,0.2125,0.1555
-0.077,-0.155,-0.0775,0.116,0.001,-0.1165,-0.273,-0.4265,-0.463,-0.3245,-0.3085,-0.035,-0.267,0.2155,0.1575
-0.073,-0.1585,-0.085,0.116,0.0065,-0.122,-0.275,-0.431,-0.4655,-0.326,-0.309,-0.036,-0.264,0.2135,0.159
-0.075,-0.1595,-0.0845,0.1175,0.005,-0.122,-0.2705,-0.4285,-0.462,-0.3215,-0.305,-0.033,-0.2615,0.211,0.1575
-0.0715,-0.1495,-0.078,0.1105,0.0035,-0.1135,-0.2665,-0.4255,-0.458,-0.316,-0.3025,-0.03,-0.261,0.214,0.1555
-0.0645,-0.141,-0.0765,0.103,0.0065,-0.1085,-0.272,-0.4305,-0.4615,-0.3175,-0.304,-0.033,-0.2615,0.2115,0.154
-0.0655,-0.1415,-0.076,0.1035,0.006,-0.1085,-0.2755,-0.4325,-0.465,-0.3215,-0.3075,-0.0375,-0.264,0.208,0.1525
-0.063,-0.144,-0.081,0.1035,0.0095,-0.1125,-0.279,-0.4435,-0.4725,-0.328,-0.3125,-0.04,-0.2625,0.2105,0.156
-0.0645,-0.144,-0.0795,0.1045,0.008,-0.112,-0.275,-0.434,-0.4655,-0.3245,-0.3085,-0.036,-0.26,0.216,0.156
-0.068,-0.1405,-0.0725,0.104,0.0025,-0.106,-0.27,-0.4245,-0.459,-0.3215,-0.3075,-0.035,-0.259,0.222,0.1525
-0.0755,-0.143,-0.068,0.109,-0.004,-0.105,-0.273,-0.434,-0.466,-0.329,-0.309,-0.039,-0.26,0.2245,0.152
-0.075,-0.1385,-0.064,0.107,-0.0055,-0.101,-0.2765,-0.4365,-0.467,-0.329,-0.307,-0.0385,-0.26,0.226,0.148
-0.0685,-0.132,-0.064,0.1005,-0.002,-0.098,-0.276,-0.438,-0.463,-0.328,-0.3065,-0.035,-0.2595,0.228,0.146
-0.061,-0.1295,-0.069,0.0955,0.0045,-0.099,-0.276,-0.4355,-0.4635,-0.3315,-0.3095,-0.0385,-0.2605,0.228,0.1485
-0.0515,-0.1315,-0.0795,0.0915,0.0145,-0.1055,-0.2775,-0.4335,-0.4655,-0.3305,-0.312,-0.0405,-0.262,0.224,0.1515
-0.056,-0.1415,-0.0855,0.0985,0.0155,-0.1135,-0.2755,-0.433,-0.464,-0.329,-0.3095,-0.0385,-0.2625,0.2185,0.1515
-0.06,-0.1445,-0.085,0.102,0.013,-0.115,-0.2755,-0.433,-0.466,-0.3305,-0.309,-0.0405,-0.2615,0.2205,0.153
-0.0605,-0.147,-0.0865,0.104,0.0135,-0.1165,-0.2765,-0.4375,-0.468,-0.3325,-0.3105,-0.0425,-0.2615,0.2195,0.1545
-0.06,-0.1455,-0.0855,0.103,0.013,-0.1155,-0.278,-0.439,-0.468,-0.331,-0.3105,-0.043,-0.263,0.218,0.1515
-0.063,-0.148,-0.085,0.1055,0.0115,-0.1165,-0.276,-0.4345,-0.466,-0.3295,-0.311,-0.0425,-0.2645,0.2185,0.152
-0.066,-0.158,-0.092,0.1115,0.0135,-0.125,-0.277,-0.433,-0.4635,-0.3275,-0.3115,-0.0425,-0.263,0.212,0.156
-0.066,-0.1625,-0.097,0.114,0.016,-0.1295,-0.2805,-0.44,-0.466,-0.326,-0.3105,-0.043,-0.2615,0.2105,0.1565
-0.0735,-0.1655,-0.092,0.1195,0.01,-0.1285,-0.2785,-0.439,-0.4635,-0.3225,-0.306,-0.0415,-0.2625,0.214,0.155
-0.073,-0.1635,-0.0905,0.118,0.0095,-0.127,-0.278,-0.435,-0.46,-0.3215,-0.3075,-0.044,-0.265,0.2125,0.1555
-0.0725,-0.159,-0.0865,0.116,0.0075,-0.123,-0.2795,-0.4365,-0.463,-0.3245,-0.311,-0.047,-0.2665,0.2115,0.154
-0.0735,-0.1515,-0.078,0.1125,0.003,-0.115,-0.278,-0.436,-0.4615,-0.3225,-0.309,-0.0455,-0.265,0.214,0.1515
-0.073,-0.1445,-0.072,0.1085,-0.0005,-0.108,-0.275,-0.4355,-0.462,-0.3205,-0.307,-0.0445,-0.267,0.212,0.1495
-0.08,-0.1465,-0.067,0.113,-0.006,-0.1065,-0.276,-0.433,-0.463,-0.3205,-0.306,-0.0445,-0.269,0.213,0.1485
-0.0845,-0.1525,-0.0685,0.1185,-0.0075,-0.1105,-0.276,-0.4315,-0.463,-0.3215,-0.307,-0.045,-0.268,0.2185,0.151
-0.089,-0.153,-0.0645,0.121,-0.012,-0.1085,-0.2785,-0.4345,-0.464,-0.3215,-0.309,-0.047,-0.2695,0.222,0.151
-0.0805,-0.1445,-0.0645,0.1125,-0.008,-0.1045,-0.283,-0.44,-0.465,-0.323,-0.3105,-0.046,-0.269,0.2235,0.1495
-0.0665,-0.134,-0.0685,0.1,0.001,-0.1005,-0.2835,-0.439,-0.465,-0.323,-0.309,-0.0425,-0.266,0.225,0.1455
-0.059,-0.1275,-0.069,0.0935,0.005,-0.098,-0.284,-0.4365,-0.465,-0.3245,-0.3085,-0.042,-0.265,0.2255,0.1435
-0.061,-0.1315,-0.071,0.096,0.005,-0.101,-0.285,-0.4425,-0.4705,-0.3295,-0.312,-0.042,-0.2645,0.2205,0.144
-0.064,-0.137,-0.0735,0.1005,0.005,-0.105,-0.283,-0.441,-0.4685,-0.3295,-0.3105,-0.0395,-0.265,0.215,0.147
-0.055,-0.1335,-0.0785,0.0945,0.012,-0.106,-0.275,-0.43,-0.461,-0.323,-0.304,-0.035,-0.264,0.214,0.148
-0.05,-0.128,-0.078,0.0895,0.0145,-0.1035,-0.273,-0.4305,-0.4615,-0.323,-0.3025,-0.0335,-0.264,0.2165,0.146
-0.05,-0.1275,-0.078,0.089,0.0145,-0.103,-0.273,-0.4335,-0.4635,-0.326,-0.3045,-0.0355,-0.266,0.218,0.1475
-0.0535,-0.128,-0.0745,0.091,0.011,-0.101,-0.2765,-0.4335,-0.4655,-0.326,-0.3075,-0.0375,-0.266,0.221,0.1485
-0.0505,-0.1275,-0.0775,0.089,0.014,-0.1025,-0.2795,-0.436,-0.466,-0.3275,-0.3085,-0.037,-0.265,0.2195,0.1525
-0.0455,-0.1305,-0.085,0.088,0.0205,-0.1075,-0.277,-0.4325,-0.4625,-0.3225,-0.3055,-0.0365,-0.2645,0.2185,0.157
-0.0525,-0.14,-0.088,0.0965,0.018,-0.114,-0.278,-0.4315,-0.463,-0.322,-0.306,-0.037,-0.2645,0.2125,0.161
-0.058,-0.1505,-0.0925,0.104,0.018,-0.1215,-0.2735,-0.429,-0.46,-0.322,-0.306,-0.0375,-0.266,0.2075,0.1615
-0.0625,-0.1535,-0.091,0.108,0.015,-0.1225,-0.276,-0.4315,-0.4615,-0.3225,-0.3095,-0.042,-0.2675,0.209,0.159
-0.066,-0.151,-0.085,0.1085,0.01,-0.118,-0.2795,-0.435,-0.4635,-0.3265,-0.3175,-0.046,-0.2705,0.216,0.158
-0.068,-0.1475,-0.0795,0.108,0.0065,-0.114,-0.282,-0.436,-0.465,-0.3295,-0.319,-0.046,-0.269,0.2245,0.156
-0.0695,-0.145,-0.0755,0.1075,0.003,-0.11,-0.283,-0.4385,-0.4695,-0.337,-0.323,-0.0495,-0.2685,0.2245,0.156
-0.068,-0.142,-0.074,0.105,0.0035,-0.108,-0.281,-0.44,-0.4705,-0.338,-0.3255,-0.0525,-0.269,0.225,0.159
-0.066,-0.1415,-0.0755,0.1035,0.0055,-0.1085,-0.283,-0.442,-0.4725,-0.336,-0.3235,-0.0525,-0.2695,0.225,0.16
-0.0655,-0.139,-0.074,0.102,0.0045,-0.1065,-0.2845,-0.442,-0.473,-0.337,-0.328,-0.056,-0.2725,0.227,0.158
-0.066,-0.134,-0.0685,0.1,0.0015,-0.101,-0.285,-0.4405,-0.4735,-0.3385,-0.329,-0.056,-0.271,0.232,0.155
-0.065,-0.129,-0.0645,0.097,0.0,-0.0965,-0.2825,-0.4385,-0.474,-0.339,-0.328,-0.0545,-0.269,0.2355,0.1525
-0.0575,-0.1235,-0.0665,0.0905,0.0045,-0.0945,-0.284,-0.443,-0.4775,-0.342,-0.3305,-0.0575,-0.2705,0.23,0.1525
-0.0505,-0.1175,-0.0675,0.084,0.009,-0.092,-0.2825,-0.4385,-0.4745,-0.34,-0.327,-0.0565,-0.27,0.2265,0.1515
-0.0525,-0.119,-0.067,0.0855,0.0075,-0.0925,-0.28,-0.433,-0.4685,-0.334,-0.3225,-0.055,-0.27,0.227,0.1525
-0.0565,-0.1305,-0.0745,0.0935,0.0095,-0.1025,-0.2825,-0.4375,-0.4715,-0.3375,-0.324,-0.057,-0.27,0.2225,0.1555
-0.061,-0.1375,-0.0765,0.0995,0.008,-0.1065,-0.282,-0.4365,-0.469,-0.338,-0.3215,-0.0575,-0.269,0.2235,0.156
-0.0625,-0.1355,-0.0735,0.099,0.006,-0.104,-0.2825,-0.4375,-0.469,-0.336,-0.32,-0.055,-0.27,0.2265,0.155
-0.0615,-0.136,-0.0745,0.099,0.007,-0.105,-0.2845,-0.4395,-0.471,-0.3355,-0.3195,-0.053,-0.267,0.227,0.1535
-0.063,-0.1425,-0.0795,0.1025,0.009,-0.111,-0.2835,-0.4385,-0.4695,-0.334,-0.318,-0.054,-0.2675,0.221,0.1525
-0.0615,-0.1495,-0.088,0.1055,0.0135,-0.1185,-0.284,-0.4385,-0.4695,-0.3345,-0.3185,-0.055,-0.271,0.215,0.1565
-0.0655,-0.1545,-0.089,0.11,0.012,-0.122,-0.281,-0.437,-0.469,-0.334,-0.319,-0.0545,-0.271,0.2135,0.1615
-0.069,-0.1565,-0.0875,0.113,0.01,-0.122,-0.28,-0.4365,-0.47,-0.3345,-0.3215,-0.055,-0.273,0.215,0.163
