i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6,vx,vy,vz
0.5305,-0.0805,-0.6115,-0.2245,0.571,-0.3465,1.579,0.6265,0.3725,1.4485,0.5895,0.42,0.3725,0.106,-0.029
0.5245,-0.085,-0.6095,-0.2195,0.567,-0.3475,1.5865,0.6335,0.38,1.447,0.5845,0.417,0.366,0.1075,-0.0335
0.523,-0.0865,-0.61,-0.2175,0.5665,-0.349,1.596,0.652,0.3945,1.4495,0.584,0.414,0.3685,0.1065,-0.05
0.5215,-0.1015,-0.6235,-0.2095,0.5725,-0.363,1.616,0.6715,0.4015,1.4435,0.576,0.4055,0.365,0.092,-0.0565
0.5255,-0.1075,-0.6335,-0.2085,0.5795,-0.371,1.6335,0.6925,0.4175,1.4455,0.5755,0.403,0.36,0.087,-0.064
0.5245,-0.1165,-0.6415,-0.203,0.583,-0.3795,1.652,0.713,0.4305,1.445,0.574,0.4005,0.355,0.0785,-0.079
0.5195,-0.13,-0.65,-0.194,0.5845,-0.3905,1.669,0.733,0.4415,1.442,0.567,0.3945,0.348,0.069,-0.089
0.517,-0.1395,-0.6575,-0.188,0.587,-0.399,1.687,0.7565,0.458,1.443,0.5635,0.39,0.344,0.0575,-0.1
0.5085,-0.152,-0.661,-0.178,0.585,-0.407,1.7055,0.7785,0.476,1.4435,0.5565,0.3835,0.339,0.05,-0.114
0.507,-0.149,-0.6565,-0.1785,0.582,-0.403,1.72,0.8005,0.498,1.454,0.558,0.3835,0.3395,0.0585,-0.1305
0.511,-0.137,-0.6485,-0.1865,0.5795,-0.393,1.732,0.8165,0.513,1.4645,0.565,0.388,0.343,0.0675,-0.1465
0.52,-0.127,-0.647,-0.196,0.5835,-0.3875,1.7265,0.8185,0.5295,1.4795,0.576,0.3965,0.356,0.075,-0.151
0.5345,-0.1125,-0.6475,-0.2105,0.591,-0.3805,1.724,0.8175,0.542,1.4975,0.5885,0.4075,0.371,0.076,-0.156
0.547,-0.096,-0.6435,-0.225,0.5955,-0.37,1.7205,0.817,0.5475,1.51,0.599,0.4175,0.3845,0.0785,-0.1565
0.552,-0.0865,-0.639,-0.2325,0.5955,-0.363,1.713,0.817,0.559,1.5285,0.6135,0.427,0.3995,0.0835,-0.159
0.552,-0.0795,-0.632,-0.2355,0.592,-0.3565,1.713,0.824,0.576,1.548,0.6265,0.435,0.4075,0.0885,-0.1735
0.5575,-0.072,-0.6295,-0.2425,0.5935,-0.351,1.716,0.834,0.5945,1.566,0.64,0.444,0.4185,0.1,-0.1825
0.5725,-0.0525,-0.6255,-0.2595,0.599,-0.339,1.712,0.8405,0.616,1.5905,0.6585,0.457,0.4375,0.117,-0.1835
0.5835,-0.0425,-0.626,-0.2705,0.6045,-0.3345,1.707,0.843,0.6355,1.6165,0.678,0.4695,0.457,0.118,-0.1785
0.5925,-0.0445,-0.6365,-0.274,0.6145,-0.3405,1.697,0.8445,0.6495,1.643,0.6995,0.4825,0.476,0.116,-0.1745
0.609,-0.0295,-0.6385,-0.2895,0.624,-0.334,1.672,0.8415,0.6735,1.682,0.7315,0.506,0.504,0.1235,-0.176
0.628,-0.0015,-0.6295,-0.313,0.6285,-0.3155,1.649,0.828,0.692,1.7245,0.7665,0.5335,0.5345,0.138,-0.1835
0.648,0.0285,-0.6195,-0.3375,0.6335,-0.296,1.625,0.8265,0.714,1.777,0.809,0.5655,0.5735,0.16,-0.1835
0.665,0.06,-0.605,-0.362,0.635,-0.2725,1.604,0.8255,0.7495,1.839,0.8565,0.5985,0.615,0.1825,-0.1835
0.682,0.098,-0.584,-0.389,0.633,-0.243,1.575,0.8095,0.7795,1.901,0.909,0.635,0.6575,0.2065,-0.188
0.708,0.1355,-0.5725,-0.421,0.64,-0.2185,1.5445,0.799,0.8145,1.9725,0.9695,0.677,0.709,0.23,-0.182
0.7255,0.181,-0.5445,-0.4525,0.635,-0.182,1.5135,0.7815,0.845,2.046,1.0285,0.7175,0.7525,0.2685,-0.1815
0.7335,0.224,-0.5095,-0.478,0.6215,-0.143,1.475,0.755,0.87,2.1165,1.085,0.7545,0.792,0.2985,-0.184
0.7565,0.266,-0.491,-0.5105,0.624,-0.1125,1.442,0.7355,0.8965,2.189,1.1455,0.796,0.8405,0.3215,-0.1825
0.7825,0.3115,-0.472,-0.5465,0.6275,-0.0805,1.4,0.7105,0.9145,2.2605,1.21,0.845,0.8985,0.3515,-0.175
0.799,0.356,-0.4435,-0.577,0.6215,-0.044,1.3575,0.6735,0.9165,2.32,1.266,0.886,0.946,0.3895,-0.164
0.8155,0.413,-0.403,-0.6135,0.6095,0.005,1.3185,0.6365,0.92,2.3895,1.3295,0.9285,0.994,0.444,-0.1615
0.838,0.468,-0.3705,-0.6525,0.6045,0.0485,1.2705,0.601,0.927,2.465,1.398,0.9785,1.0495,0.485,-0.1545
0.855,0.513,-0.342,-0.6835,0.5985,0.085,1.224,0.561,0.9225,2.5245,1.451,1.016,1.091,0.5145,-0.1425
0.864,0.5605,-0.304,-0.7115,0.584,0.128,1.1815,0.51,0.8925,2.561,1.4925,1.047,1.1225,0.547,-0.124
0.8775,0.6085,-0.2695,-0.7425,0.5735,0.1695,1.1475,0.477,0.877,2.6045,1.542,1.0855,1.1585,0.583,-0.115
0.8905,0.6505,-0.2405,-0.77,0.566,0.2045,1.1235,0.4665,0.886,2.656,1.5895,1.1185,1.192,0.6135,-0.1205
0.901,0.6885,-0.213,-0.794,0.557,0.2375,1.103,0.457,0.8805,2.6965,1.6315,1.15,1.2235,0.6395,-0.1225
0.9155,0.7445,-0.1715,-0.8295,0.544,0.286,1.0815,0.443,0.892,2.752,1.6825,1.1865,1.2585,0.6825,-0.1295
0.9285,0.8065,-0.1225,-0.867,0.5255,0.3415,1.06,0.4305,0.907,2.8025,1.7305,1.2235,1.291,0.7305,-0.145
0.932,0.841,-0.091,-0.886,0.512,0.3745,1.038,0.41,0.897,2.84,1.7705,1.2535,1.32,0.763,-0.146
0.932,0.867,-0.0655,-0.899,0.4995,0.4005,1.013,0.38,0.8725,2.8675,1.798,1.2735,1.3425,0.794,-0.1345
0.9375,0.877,-0.0615,-0.907,0.5,0.4075,1.009,0.377,0.8535,2.8915,1.8245,1.2925,1.358,0.802,-0.137
0.9365,0.8735,-0.0635,-0.9045,0.5,0.405,1.0105,0.355,0.826,2.9105,1.8465,1.307,1.3715,0.7925,-0.1305
0.927,0.869,-0.0585,-0.8975,0.493,0.405,0.988,0.305,0.765,2.912,1.8545,1.3125,1.3815,0.791,-0.104
0.9165,0.8585,-0.0585,-0.887,0.488,0.3995,0.9645,0.259,0.68,2.8975,1.8535,1.3135,1.381,0.788,-0.0675
0.907,0.857,-0.051,-0.8815,0.4795,0.403,0.9435,0.196,0.6,2.8805,1.8505,1.314,1.3805,0.7885,-0.038
0.894,0.844,-0.051,-0.8685,0.473,0.396,0.9235,0.124,0.5215,2.858,1.84,1.307,1.3695,0.7865,-0.004
0.869,0.822,-0.047,-0.845,0.458,0.387,0.921,0.07,0.431,2.8085,1.807,1.2845,1.338,0.7765,0.028
0.859,0.804,-0.0555,-0.831,0.4575,0.374,0.9385,0.073,0.382,2.7735,1.782,1.2695,1.321,0.7565,0.0285
0.8495,0.7795,-0.0705,-0.814,0.4605,0.3545,0.9635,0.0835,0.363,2.755,1.7675,1.26,1.31,0.7315,0.0235
0.8295,0.748,-0.082,-0.788,0.456,0.3325,0.9805,0.0645,0.3155,2.7055,1.7315,1.235,1.279,0.711,0.04
0.813,0.7065,-0.1065,-0.7595,0.46,0.3,1.004,0.0635,0.254,2.626,1.673,1.1985,1.238,0.69,0.067
0.7975,0.6725,-0.1255,-0.7345,0.462,0.273,1.033,0.077,0.2145,2.5505,1.616,1.165,1.2,0.6655,0.078
0.79,0.636,-0.1545,-0.7125,0.4725,0.2405,1.058,0.085,0.1845,2.4765,1.5645,1.1375,1.1665,0.638,0.096
0.779,0.587,-0.192,-0.6825,0.486,0.197,1.0855,0.099,0.1615,2.4045,1.511,1.108,1.1295,0.6,0.109
0.7715,0.536,-0.236,-0.6535,0.504,0.1495,1.12,0.1265,0.152,2.3375,1.457,1.0775,1.09,0.565,0.1175
0.7495,0.4905,-0.2595,-0.6195,0.505,0.115,1.1665,0.1525,0.1355,2.252,1.3835,1.03,1.03,0.539,0.115
0.718,0.452,-0.266,-0.584,0.492,0.0925,1.206,0.1715,0.1065,2.152,1.2975,0.9695,0.9605,0.5115,0.103
0.691,0.405,-0.286,-0.547,0.4885,0.0595,1.242,0.1895,0.0665,2.0315,1.2005,0.9015,0.8875,0.4885,0.122
0.6545,0.3635,-0.291,-0.508,0.4725,0.036,1.287,0.215,0.037,1.9175,1.107,0.836,0.8155,0.4705,0.1315
0.6335,0.3185,-0.315,-0.475,0.474,0.0015,1.3315,0.2475,0.0175,1.82,1.031,0.787,0.7605,0.4365,0.1315
0.617,0.2645,-0.3525,-0.44,0.485,-0.0445,1.371,0.2775,-0.004,1.7175,0.9505,0.736,0.704,0.392,0.1365
0.596,0.214,-0.3825,-0.4045,0.4895,-0.0845,1.3985,0.2865,-0.0325,1.6075,0.866,0.6845,0.6435,0.3545,0.148
0.568,0.161,-0.4075,-0.3635,0.4875,-0.1235,1.4335,0.2955,-0.065,1.4945,0.7755,0.6245,0.574,0.3205,0.1585
0.5375,0.115,-0.4225,-0.3255,0.48,-0.154,1.482,0.323,-0.0775,1.3995,0.6905,0.5615,0.5015,0.2865,0.151
0.514,0.061,-0.453,-0.2875,0.4835,-0.1965,1.534,0.3645,-0.0765,1.3145,0.6145,0.5065,0.438,0.25,0.142
0.4815,0.004,-0.4775,-0.2425,0.4795,-0.237,1.589,0.409,-0.078,1.2335,0.5405,0.4495,0.3715,0.217,0.138
0.4485,-0.0415,-0.49,-0.2035,0.4695,-0.266,1.623,0.4315,-0.0905,1.158,0.4765,0.4,0.3115,0.1845,0.1285
0.423,-0.088,-0.5115,-0.1675,0.4675,-0.3,1.642,0.439,-0.1125,1.0815,0.415,0.3575,0.264,0.1495,0.133
0.4125,-0.129,-0.542,-0.141,0.477,-0.336,1.6555,0.4425,-0.1335,1.021,0.363,0.3215,0.228,0.117,0.1515
0.41,-0.176,-0.5865,-0.1165,0.498,-0.3815,1.6695,0.4565,-0.133,1.0,0.336,0.2995,0.2095,0.0775,0.16
0.4065,-0.2155,-0.6225,-0.095,0.5145,-0.4195,1.6745,0.465,-0.12,1.002,0.324,0.2845,0.1975,0.0425,0.167
0.408,-0.242,-0.651,-0.0825,0.5295,-0.447,1.6755,0.47,-0.116,1.0,0.313,0.271,0.186,0.0165,0.17
0.3995,-0.269,-0.669,-0.065,0.5345,-0.469,1.6755,0.4635,-0.121,0.9895,0.2985,0.2565,0.1725,0.0,0.1795
0.394,-0.283,-0.6775,-0.055,0.5355,-0.48,1.6675,0.4495,-0.1275,0.981,0.2885,0.2455,0.162,-0.006,0.193
0.3945,-0.299,-0.694,-0.047,0.5445,-0.4965,1.667,0.4455,-0.1235,0.9835,0.286,0.24,0.1605,-0.023,0.196
0.387,-0.3185,-0.7055,-0.0335,0.546,-0.512,1.6615,0.439,-0.1235,0.9835,0.281,0.2315,0.1535,-0.042,0.2035
0.386,-0.333,-0.7195,-0.026,0.553,-0.526,1.659,0.437,-0.1275,0.9805,0.2745,0.225,0.1485,-0.055,0.214
0.3905,-0.3365,-0.7275,-0.0265,0.559,-0.532,1.6515,0.4285,-0.126,0.984,0.2745,0.2255,0.148,-0.0595,0.216
0.393,-0.3385,-0.732,-0.027,0.5625,-0.535,1.646,0.4205,-0.1195,0.988,0.276,0.223,0.1455,-0.064,0.2195
0.3935,-0.3455,-0.739,-0.0235,0.5665,-0.5425,1.636,0.418,-0.104,1.001,0.2855,0.227,0.1535,-0.0755,0.215
0.3945,-0.346,-0.741,-0.024,0.568,-0.543,1.625,0.418,-0.093,1.0185,0.296,0.234,0.164,-0.081,0.2085
0.399,-0.348,-0.7475,-0.025,0.573,-0.548,1.6305,0.428,-0.075,1.039,0.3065,0.2395,0.171,-0.085,0.2025
0.405,-0.3495,-0.755,-0.027,0.58,-0.5525,1.624,0.437,-0.05,1.0605,0.322,0.248,0.183,-0.083,0.1975
0.4075,-0.359,-0.7665,-0.0235,0.587,-0.5625,1.628,0.4485,-0.033,1.075,0.331,0.2525,0.192,-0.0905,0.191
0.4115,-0.3665,-0.779,-0.022,0.5955,-0.573,1.6355,0.4625,-0.0145,1.0875,0.3385,0.257,0.1995,-0.1025,0.18
0.421,-0.3595,-0.7805,-0.03,0.601,-0.57,1.633,0.465,-0.004,1.0975,0.345,0.263,0.207,-0.0995,0.177
0.425,-0.3535,-0.779,-0.035,0.602,-0.566,1.631,0.468,0.0105,1.1125,0.3545,0.269,0.215,-0.1005,0.17
0.4265,-0.351,-0.778,-0.0375,0.602,-0.5645,1.6245,0.4685,0.0235,1.1285,0.3645,0.274,0.2255,-0.1015,0.1635
0.427,-0.3525,-0.7805,-0.0365,0.6035,-0.5665,1.629,0.4795,0.038,1.143,0.373,0.279,0.2335,-0.108,0.154
0.4275,-0.354,-0.782,-0.0365,0.605,-0.568,1.632,0.4905,0.0605,1.1565,0.383,0.285,0.241,-0.1135,0.141
0.435,-0.3455,-0.7805,-0.0445,0.6075,-0.563,1.627,0.4845,0.081,1.1735,0.395,0.293,0.249,-0.1045,0.1345
0.4455,-0.337,-0.783,-0.0535,0.6145,-0.56,1.634,0.511,0.1115,1.195,0.41,0.3015,0.2605,-0.1,0.119
0.4495,-0.333,-0.7825,-0.0575,0.616,-0.5575,1.653,0.54,0.1275,1.208,0.4205,0.309,0.268,-0.09,0.105
0.452,-0.322,-0.7745,-0.0645,0.613,-0.5485,1.6655,0.542,0.135,1.218,0.4265,0.3135,0.271,-0.083,0.0965
0.453,-0.3105,-0.764,-0.071,0.6085,-0.5375,1.6745,0.561,0.158,1.231,0.4345,0.317,0.2765,-0.0815,0.08
0.4555,-0.3045,-0.76,-0.075,0.6075,-0.532,1.681,0.575,0.173,1.241,0.4425,0.3235,0.2815,-0.069,0.07
0.4605,-0.291,-0.752,-0.084,0.606,-0.5215,1.67,0.567,0.1815,1.252,0.448,0.3255,0.2855,-0.0595,0.0695
0.461,-0.2755,-0.7365,-0.092,0.599,-0.506,1.658,0.561,0.1865,1.259,0.4535,0.327,0.2885,-0.049,0.069
0.458,-0.269,-0.727,-0.094,0.5925,-0.498,1.6495,0.5485,0.1955,1.2675,0.4595,0.3305,0.2885,-0.0405,0.066
0.4555,-0.262,-0.7175,-0.096,0.5865,-0.49,1.642,0.5535,0.2035,1.276,0.466,0.335,0.29,-0.0315,0.061
0.454,-0.256,-0.7105,-0.0985,0.5825,-0.483,1.6345,0.554,0.201,1.2775,0.471,0.3365,0.2955,-0.03,0.062
0.465,-0.2425,-0.7085,-0.111,0.587,-0.4755,1.619,0.5415,0.2165,1.29,0.48,0.3435,0.302,-0.027,0.061
0.479,-0.2225,-0.702,-0.1275,0.5905,-0.4625,1.601,0.5415,0.2255,1.3,0.489,0.353,0.308,-0.0115,0.061
0.48,-0.215,-0.695,-0.132,0.5875,-0.455,1.5895,0.536,0.2225,1.303,0.4895,0.354,0.308,-0.0025,0.066
0.4775,-0.213,-0.691,-0.132,0.584,-0.452,1.586,0.5365,0.226,1.308,0.4915,0.3555,0.308,0.0015,0.064
0.4725,-0.207,-0.68,-0.1325,0.576,-0.4435,1.581,0.5395,0.233,1.3155,0.4975,0.36,0.3135,0.0125,0.0605
0.468,-0.1985,-0.667,-0.134,0.5675,-0.4335,1.576,0.541,0.2435,1.323,0.501,0.361,0.315,0.0225,0.054
0.4685,-0.191,-0.66,-0.1385,0.5645,-0.426,1.576,0.5455,0.251,1.3295,0.5045,0.362,0.3155,0.0315,0.049
0.4745,-0.1795,-0.6545,-0.147,0.5645,-0.4175,1.5815,0.552,0.2595,1.3365,0.5105,0.367,0.3175,0.0425,0.043
0.478,-0.1695,-0.648,-0.154,0.563,-0.4095,1.5805,0.556,0.266,1.343,0.515,0.3725,0.3195,0.052,0.0375
0.478,-0.165,-0.643,-0.1555,0.5605,-0.4045,1.572,0.553,0.2675,1.345,0.5165,0.374,0.323,0.057,0.0365
0.48,-0.1605,-0.6405,-0.159,0.5605,-0.401,1.5605,0.5435,0.266,1.3435,0.516,0.371,0.3225,0.057,0.039
0.4825,-0.1495,-0.6325,-0.166,0.5575,-0.3915,1.5485,0.541,0.271,1.3515,0.523,0.375,0.3265,0.0655,0.0415
0.486,-0.132,-0.6185,-0.1765,0.5525,-0.376,1.538,0.5455,0.281,1.363,0.531,0.3795,0.3305,0.0755,0.023
0.4915,-0.119,-0.611,-0.186,0.5515,-0.3655,1.541,0.5525,0.2885,1.3695,0.536,0.3835,0.3325,0.077,0.0105
0.4995,-0.1075,-0.6075,-0.1955,0.5535,-0.358,1.5465,0.5645,0.2995,1.3765,0.5425,0.3905,0.34,0.0875,0.0165
0.5045,-0.1,-0.605,-0.202,0.5545,-0.353,1.539,0.5605,0.303,1.3805,0.5445,0.3925,0.343,0.1005,0.023
0.498,-0.097,-0.5955,-0.2,0.5465,-0.347,1.5245,0.561,0.3095,1.386,0.5475,0.3945,0.3465,0.107,0.0215
0.4975,-0.0895,-0.588,-0.2035,0.543,-0.3395,1.521,0.5695,0.3195,1.394,0.5535,0.397,0.35,0.1145,0.016
0.507,-0.082,-0.5895,-0.212,0.5485,-0.3365,1.5295,0.5785,0.3205,1.3965,0.5575,0.4005,0.3495,0.119,0.016
0.512,-0.0785,-0.591,-0.216,0.5515,-0.335,1.523,0.5745,0.3235,1.3995,0.5595,0.4045,0.351,0.1215,0.016
0.513,-0.0805,-0.594,-0.2155,0.5535,-0.338,1.5145,0.5695,0.3275,1.402,0.561,0.405,0.35,0.121,0.013
0.514,-0.081,-0.596,-0.216,0.555,-0.339,1.5185,0.571,0.325,1.404,0.5615,0.4045,0.351,0.1205,0.012
0.51,-0.0845,-0.595,-0.212,0.5525,-0.3405,1.527,0.567,0.3125,1.3995,0.558,0.4025,0.35,0.1165,0.013
0.4985,-0.093,-0.592,-0.2025,0.5455,-0.343,1.525,0.5795,0.319,1.3995,0.558,0.401,0.348,0.114,0.0095
0.4955,-0.092,-0.588,-0.201,0.5415,-0.3405,1.5215,0.577,0.3365,1.4095,0.5635,0.405,0.3475,0.119,0.004
0.4985,-0.086,-0.585,-0.206,0.542,-0.336,1.525,0.577,0.337,1.412,0.566,0.407,0.346,0.1165,-0.0005
0.5,-0.0805,-0.5815,-0.209,0.5405,-0.3315,1.525,0.58,0.333,1.4095,0.5645,0.4075,0.3485,0.122,0.0115
0.501,-0.083,-0.5845,-0.2085,0.5425,-0.334,1.526,0.5755,0.3285,1.405,0.5605,0.406,0.3455,0.127,0.018
0.5035,-0.0875,-0.591,-0.2075,0.5475,-0.3395,1.526,0.5755,0.3275,1.402,0.558,0.4035,0.342,0.121,0.0115
0.502,-0.084,-0.5865,-0.2085,0.544,-0.3355,1.527,0.5725,0.3305,1.405,0.5575,0.4045,0.3435,0.1195,0.0055
0.5045,-0.081,-0.5865,-0.211,0.5455,-0.3345,1.525,0.5765,0.334,1.4075,0.5595,0.4065,0.351,0.123,0.0065
0.5065,-0.0795,-0.5865,-0.213,0.5465,-0.3335,1.519,0.5745,0.335,1.408,0.5585,0.4055,0.358,0.1285,0.011
0.5075,-0.0725,-0.5805,-0.217,0.544,-0.3265,1.52,0.5765,0.339,1.4095,0.5595,0.4045,0.359,0.1285,0.005
0.5105,-0.0715,-0.5825,-0.2195,0.5465,-0.327,1.5225,0.5795,0.3425,1.413,0.5615,0.405,0.362,0.125,0.004
0.506,-0.0765,-0.5825,-0.2145,0.544,-0.33,1.521,0.579,0.344,1.415,0.563,0.407,0.3655,0.1245,0.0065
0.5085,-0.0795,-0.589,-0.214,0.5485,-0.335,1.517,0.5795,0.343,1.4145,0.5655,0.4095,0.3685,0.121,0.0045
0.512,-0.083,-0.5955,-0.214,0.554,-0.34,1.512,0.5775,0.34,1.413,0.5655,0.4115,0.366,0.1125,0.002
0.516,-0.0795,-0.5965,-0.2175,0.556,-0.3385,1.511,0.5775,0.3445,1.415,0.569,0.4135,0.3675,0.112,-0.001
0.5155,-0.0765,-0.593,-0.219,0.554,-0.335,1.5105,0.577,0.3475,1.418,0.572,0.4145,0.369,0.1195,0.0
0.5125,-0.073,-0.5855,-0.2195,0.549,-0.3295,1.5165,0.5845,0.352,1.419,0.5735,0.4145,0.363,0.1305,0.0035
0.521,-0.0665,-0.5875,-0.2265,0.5545,-0.3275,1.521,0.5895,0.355,1.4195,0.577,0.418,0.3615,0.134,0.0035
0.5195,-0.07,-0.589,-0.2245,0.554,-0.33,1.522,0.5855,0.3515,1.4155,0.5755,0.4185,0.361,0.1295,0.0025
0.521,-0.0695,-0.59,-0.2255,0.5555,-0.33,1.5235,0.5825,0.3515,1.415,0.576,0.4195,0.359,0.129,0.0005
0.527,-0.063,-0.59,-0.232,0.5585,-0.327,1.524,0.5865,0.3525,1.4175,0.5765,0.4205,0.3575,0.1325,0.0
0.524,-0.063,-0.587,-0.23,0.5555,-0.325,1.5235,0.5895,0.35,1.4155,0.575,0.421,0.357,0.1315,0.003
0.5215,-0.07,-0.5915,-0.2255,0.5565,-0.331,1.52,0.5855,0.3495,1.4185,0.577,0.423,0.3605,0.1265,0.004
0.511,-0.0775,-0.5885,-0.2165,0.5495,-0.3335,1.52,0.5855,0.3495,1.4185,0.5755,0.4195,0.36,0.126,0.0015
0.508,-0.077,-0.5855,-0.215,0.5465,-0.3315,1.5175,0.5855,0.347,1.417,0.5745,0.4185,0.3595,0.1265,0.0025
0.515,-0.076,-0.5915,-0.219,0.5535,-0.334,1.516,0.583,0.349,1.419,0.5765,0.4205,0.3615,0.1275,0.004
0.5125,-0.0785,-0.592,-0.2165,0.5525,-0.336,1.5245,0.588,0.345,1.415,0.574,0.418,0.358,0.126,-0.0005
0.5125,-0.0785,-0.5915,-0.2165,0.552,-0.3355,1.527,0.589,0.343,1.4125,0.5715,0.417,0.3595,0.1205,0.0
0.51,-0.0805,-0.591,-0.214,0.5505,-0.3365,1.522,0.5815,0.35,1.4135,0.5715,0.415,0.3585,0.113,-0.004
0.5085,-0.0855,-0.5945,-0.211,0.5515,-0.3405,1.524,0.584,0.3465,1.408,0.567,0.4115,0.3545,0.1045,-0.0065
0.511,-0.0885,-0.6,-0.211,0.5555,-0.3445,1.5215,0.5825,0.3415,1.403,0.563,0.4085,0.3565,0.1045,0.0
0.52,-0.0845,-0.6055,-0.2175,0.563,-0.3455,1.5215,0.5805,0.3455,1.4055,0.5655,0.4105,0.3625,0.109,0.0035
0.5245,-0.0785,-0.6035,-0.2225,0.564,-0.3415,1.527,0.588,0.3515,1.4085,0.57,0.414,0.365,0.1115,0.0035
0.5215,-0.0825,-0.6045,-0.219,0.563,-0.344,1.5265,0.5865,0.351,1.4065,0.5675,0.4125,0.365,0.1095,0.006
0.5215,-0.086,-0.608,-0.217,0.5645,-0.3475,1.5215,0.5805,0.35,1.4045,0.566,0.4115,0.3665,0.1045,0.0095
0.5195,-0.087,-0.607,-0.216,0.563,-0.3475,1.5235,0.5825,0.35,1.405,0.5675,0.413,0.366,0.1065,0.0115
0.514,-0.091,-0.6055,-0.211,0.5595,-0.3485,1.5255,0.581,0.347,1.403,0.568,0.4115,0.364,0.1125,0.0195
0.51,-0.0935,-0.604,-0.208,0.557,-0.3495,1.526,0.59,0.3505,1.4055,0.5695,0.4125,0.367,0.1105,0.015
0.517,-0.09,-0.6075,-0.213,0.5625,-0.3495,1.5295,0.5895,0.3515,1.406,0.571,0.4145,0.37,0.108,0.008
0.521,-0.0895,-0.6115,-0.215,0.566,-0.351,1.529,0.586,0.3465,1.401,0.5665,0.4125,0.366,0.1065,0.0085
0.521,-0.092,-0.6135,-0.214,0.567,-0.3535,1.527,0.587,0.3415,1.3995,0.562,0.4095,0.3635,0.1025,0.008
0.5225,-0.092,-0.615,-0.2145,0.5685,-0.354,1.5265,0.5815,0.34,1.402,0.563,0.4085,0.366,0.101,0.0135
0.525,-0.0905,-0.616,-0.2165,0.5705,-0.3535,1.5255,0.5955,0.349,1.4035,0.5645,0.409,0.3685,0.098,0.0045
0.525,-0.0895,-0.615,-0.217,0.57,-0.353,1.529,0.59,0.3455,1.401,0.562,0.4055,0.364,0.1035,0.0105
0.524,-0.0905,-0.6145,-0.2165,0.569,-0.353,1.533,0.589,0.3395,1.3985,0.56,0.4045,0.3615,0.1095,0.02
0.5225,-0.0845,-0.6075,-0.2185,0.565,-0.3465,1.5315,0.59,0.3475,1.4025,0.5635,0.4095,0.3635,0.1115,0.0045
0.522,-0.0805,-0.603,-0.2205,0.5625,-0.342,1.5295,0.587,0.352,1.4075,0.565,0.409,0.363,0.113,0.0075
0.528,-0.078,-0.6065,-0.2245,0.5675,-0.3425,1.5305,0.585,0.3505,1.407,0.5645,0.4085,0.3615,0.116,0.0135
0.53,-0.078,-0.6085,-0.2255,0.5695,-0.344,1.5265,0.5815,0.356,1.4105,0.5685,0.411,0.3665,0.116,0.012
0.5315,-0.0815,-0.6135,-0.2245,0.5725,-0.348,1.5235,0.5935,0.3575,1.409,0.5675,0.412,0.371,0.1135,0.0165
0.53,-0.0855,-0.6165,-0.222,0.5735,-0.3515,1.5295,0.5885,0.3455,1.4,0.5615,0.409,0.367,0.1085,0.0145
0.524,-0.0885,-0.613,-0.2175,0.5685,-0.351,1.528,0.583,0.3425,1.399,0.558,0.408,0.365,0.1015,0.011
0.5215,-0.091,-0.6125,-0.2145,0.567,-0.3525,1.5235,0.578,0.3425,1.3975,0.5565,0.4065,0.3625,0.101,0.016
0.5185,-0.093,-0.612,-0.2125,0.5655,-0.353,1.5285,0.5825,0.3455,1.396,0.557,0.4065,0.3615,0.1025,0.015
0.516,-0.0885,-0.605,-0.2135,0.5605,-0.347,1.5325,0.5905,0.3495,1.3975,0.5585,0.4075,0.3595,0.1055,0.009
0.5215,-0.0855,-0.607,-0.2175,0.564,-0.347,1.532,0.588,0.3465,1.397,0.5595,0.407,0.3585,0.104,0.0085
0.526,-0.0825,-0.609,-0.2215,0.5675,-0.346,1.5285,0.588,0.3475,1.398,0.5605,0.4075,0.36,0.102,0.012
0.5235,-0.085,-0.609,-0.219,0.5665,-0.3475,1.525,0.587,0.3475,1.398,0.5595,0.4065,0.3575,0.1015,0.0155
0.522,-0.0905,-0.613,-0.215,0.5675,-0.3525,1.523,0.582,0.3455,1.3945,0.5575,0.405,0.356,0.102,0.021
0.522,-0.093,-0.6155,-0.214,0.5685,-0.355,1.5215,0.581,0.343,1.3915,0.5545,0.4035,0.3525,0.1025,0.0195
0.525,-0.094,-0.619,-0.215,0.572,-0.357,1.5215,0.5835,0.344,1.3925,0.5565,0.4035,0.353,0.0995,0.011
0.5225,-0.093,-0.616,-0.2145,0.5695,-0.355,1.518,0.582,0.349,1.3965,0.5605,0.407,0.358,0.103,0.0145
0.5195,-0.096,-0.616,-0.2115,0.568,-0.3565,1.522,0.585,0.3465,1.394,0.558,0.408,0.3595,0.099,0.0145
0.519,-0.102,-0.621,-0.208,0.57,-0.362,1.5285,0.582,0.3405,1.3885,0.556,0.407,0.3605,0.092,0.0135
0.5125,-0.1045,-0.618,-0.2035,0.565,-0.3615,1.522,0.5805,0.339,1.3865,0.554,0.406,0.36,0.0905,0.008
0.514,-0.102,-0.617,-0.2055,0.5655,-0.36,1.518,0.579,0.3425,1.3905,0.5565,0.408,0.36,0.0875,0.011
0.5245,-0.099,-0.624,-0.212,0.574,-0.362,1.521,0.5795,0.345,1.3935,0.559,0.408,0.3615,0.0875,0.017
0.5285,-0.094,-0.623,-0.217,0.5755,-0.359,1.522,0.5845,0.337,1.388,0.5565,0.4055,0.3615,0.0845,0.011
