i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6,vx,vy,vz
-0.0245,-1.5625,-1.538,0.7935,0.7565,-1.5505,1.0975,1.1805,2.1735,2.2075,1.704,1.3345,0.635,-0.8525,-0.4275
-0.064,-1.574,-1.51,0.819,0.723,-1.5425,0.988,0.9885,1.9155,1.9835,1.5945,1.2955,0.562,-0.8455,-0.3275
-0.0965,-1.5665,-1.47,0.8315,0.6865,-1.5185,0.8775,0.8105,1.66,1.7705,1.497,1.262,0.4945,-0.821,-0.2365
-0.1335,-1.553,-1.419,0.843,0.6425,-1.4865,0.7525,0.609,1.407,1.583,1.4155,1.2395,0.4415,-0.7825,-0.1505
-0.152,-1.55,-1.398,0.8505,0.623,-1.474,0.6525,0.4535,1.207,1.4295,1.3445,1.2195,0.3965,-0.7665,-0.0575
-0.162,-1.5565,-1.395,0.859,0.6165,-1.476,0.5645,0.3185,1.009,1.2705,1.2695,1.1945,0.356,-0.781,0.033
-0.1815,-1.5835,-1.402,0.882,0.61,-1.493,0.4955,0.184,0.7945,1.101,1.189,1.168,0.3175,-0.8045,0.1195
-0.1945,-1.602,-1.4075,0.898,0.607,-1.505,0.4505,0.073,0.615,0.963,1.124,1.141,0.2845,-0.8235,0.196
-0.211,-1.618,-1.407,0.9145,0.598,-1.513,0.395,-0.052,0.428,0.8275,1.062,1.1135,0.251,-0.848,0.258
-0.2285,-1.635,-1.4065,0.9315,0.589,-1.521,0.3385,-0.164,0.272,0.7125,1.009,1.092,0.224,-0.8595,0.3115
-0.235,-1.6375,-1.4025,0.936,0.584,-1.5205,0.2915,-0.2235,0.2065,0.661,0.981,1.082,0.2105,-0.859,0.347
-0.246,-1.6325,-1.3865,0.939,0.57,-1.5095,0.2805,-0.2215,0.2105,0.6625,0.9725,1.0785,0.205,-0.8525,0.3525
-0.26,-1.631,-1.371,0.945,0.5555,-1.5015,0.2825,-0.198,0.2405,0.6795,0.9715,1.0755,0.2025,-0.845,0.3515
-0.2655,-1.639,-1.374,0.952,0.5545,-1.5065,0.2685,-0.179,0.27,0.6895,0.9685,1.073,0.2025,-0.852,0.357
-0.269,-1.64,-1.3705,0.954,0.551,-1.5055,0.2835,-0.1315,0.318,0.7105,0.97,1.071,0.205,-0.8455,0.362
-0.261,-1.6445,-1.3835,0.9525,0.561,-1.514,0.293,-0.0885,0.3545,0.72,0.9645,1.066,0.208,-0.857,0.371
-0.2525,-1.669,-1.4165,0.9605,0.582,-1.543,0.308,-0.0515,0.3805,0.7135,0.9435,1.0495,0.2085,-0.8935,0.3795
-0.254,-1.6935,-1.4395,0.9735,0.5925,-1.5665,0.35,0.005,0.416,0.714,0.9275,1.033,0.206,-0.9205,0.3865
-0.2555,-1.721,-1.4655,0.988,0.605,-1.5935,0.392,0.0585,0.453,0.723,0.9155,1.0175,0.2045,-0.9535,0.3885
-0.26,-1.7435,-1.4835,1.0015,0.6115,-1.6135,0.424,0.096,0.479,0.7275,0.902,1.0025,0.202,-0.974,0.388
-0.278,-1.7585,-1.4805,1.018,0.6015,-1.62,0.4505,0.1205,0.4955,0.7295,0.8875,0.985,0.193,-0.983,0.3835
-0.2855,-1.775,-1.4895,1.03,0.602,-1.6325,0.4815,0.1475,0.517,0.739,0.8755,0.9695,0.187,-0.998,0.3715
-0.2865,-1.7755,-1.4895,1.0305,0.6015,-1.6325,0.5005,0.1685,0.531,0.7435,0.865,0.9585,0.182,-1.0035,0.3635
-0.285,-1.757,-1.4725,1.021,0.594,-1.615,0.5045,0.176,0.536,0.747,0.862,0.954,0.176,-0.9895,0.3565
-0.2765,-1.7445,-1.4675,1.0105,0.5955,-1.606,0.5165,0.191,0.5495,0.7575,0.865,0.954,0.175,-0.9785,0.346
-0.2735,-1.7375,-1.464,1.0055,0.595,-1.601,0.5395,0.2125,0.568,0.768,0.865,0.9535,0.175,-0.9765,0.3315
-0.2715,-1.7375,-1.4655,1.004,0.597,-1.602,0.564,0.241,0.593,0.7845,0.8665,0.951,0.175,-0.976,0.3085
-0.275,-1.7525,-1.478,1.0135,0.6015,-1.6155,0.6165,0.2975,0.6385,0.812,0.867,0.943,0.1715,-0.9875,0.2825
-0.273,-1.773,-1.5,1.0225,0.6135,-1.6365,0.6865,0.369,0.692,0.8395,0.864,0.9305,0.171,-1.009,0.261
-0.2765,-1.79,-1.5135,1.033,0.6185,-1.652,0.7385,0.4225,0.731,0.854,0.856,0.914,0.1635,-1.023,0.235
-0.2805,-1.7985,-1.518,1.0395,0.6185,-1.6585,0.78,0.4615,0.7605,0.868,0.8535,0.903,0.155,-1.035,0.206
-0.2845,-1.8025,-1.518,1.043,0.617,-1.6605,0.819,0.4955,0.7875,0.884,0.853,0.8935,0.1475,-1.0355,0.182
-0.2955,-1.804,-1.5085,1.0495,0.6065,-1.6565,0.849,0.525,0.81,0.8975,0.8515,0.885,0.14,-1.0285,0.1555
-0.2985,-1.8065,-1.5075,1.0525,0.604,-1.6575,0.875,0.55,0.8325,0.913,0.8555,0.882,0.14,-1.0325,0.143
-0.305,-1.8125,-1.507,1.059,0.6005,-1.66,0.899,0.5755,0.855,0.9265,0.859,0.878,0.1355,-1.0255,0.1395
-0.3105,-1.829,-1.5185,1.0695,0.604,-1.674,0.9255,0.6055,0.879,0.9395,0.857,0.8685,0.125,-1.0395,0.122
-0.3145,-1.848,-1.5325,1.0815,0.6085,-1.6905,0.9435,0.6285,0.8945,0.946,0.848,0.8525,0.1135,-1.062,0.105
-0.32,-1.856,-1.535,1.0885,0.607,-1.696,0.956,0.6415,0.9035,0.9465,0.84,0.8385,0.102,-1.0645,0.097
-0.3225,-1.8615,-1.5385,1.092,0.6075,-1.7005,0.97,0.653,0.9125,0.95,0.836,0.831,0.0915,-1.076,0.0825
-0.325,-1.875,-1.549,1.1,0.612,-1.712,0.9805,0.6685,0.9235,0.955,0.832,0.8235,0.08,-1.0945,0.0675
-0.327,-1.8885,-1.5615,1.108,0.617,-1.7255,0.9895,0.68,0.9335,0.957,0.825,0.8115,0.072,-1.1125,0.0625
-0.3305,-1.8985,-1.568,1.1145,0.6185,-1.7335,0.997,0.689,0.9405,0.9565,0.819,0.803,0.0655,-1.122,0.06
-0.3385,-1.906,-1.567,1.122,0.614,-1.7365,1.0035,0.695,0.945,0.955,0.8145,0.7955,0.0585,-1.1245,0.054
-0.3415,-1.916,-1.5735,1.1285,0.616,-1.745,1.0095,0.7005,0.9465,0.957,0.81,0.79,0.053,-1.134,0.0525
-0.342,-1.922,-1.5795,1.132,0.6185,-1.751,1.013,0.705,0.9465,0.9575,0.8075,0.787,0.047,-1.1435,0.046
-0.3425,-1.9175,-1.574,1.13,0.6155,-1.746,1.0175,0.708,0.9495,0.9585,0.8055,0.784,0.0445,-1.1445,0.0365
-0.344,-1.9255,-1.5805,1.1345,0.618,-1.7535,1.022,0.7135,0.952,0.9605,0.8045,0.7835,0.0455,-1.1495,0.0365
-0.3535,-1.932,-1.5785,1.1425,0.6125,-1.7555,1.0245,0.715,0.9515,0.9575,0.8035,0.783,0.043,-1.141,0.0405
-0.352,-1.927,-1.5745,1.1395,0.611,-1.751,1.0285,0.7155,0.9515,0.955,0.8015,0.7825,0.041,-1.134,0.046
-0.3525,-1.928,-1.575,1.14,0.611,-1.7515,1.026,0.713,0.9475,0.9515,0.798,0.779,0.0395,-1.1415,0.0455
-0.3545,-1.9315,-1.577,1.143,0.611,-1.7545,1.0245,0.7125,0.9455,0.9495,0.7955,0.778,0.038,-1.1465,0.0445
-0.3525,-1.9295,-1.5765,1.141,0.612,-1.7535,1.026,0.7135,0.947,0.9495,0.7965,0.7775,0.037,-1.147,0.0435
-0.352,-1.9255,-1.573,1.139,0.61,-1.7495,1.029,0.7155,0.95,0.9515,0.801,0.7785,0.037,-1.141,0.045
-0.349,-1.924,-1.5745,1.1365,0.6125,-1.7495,1.029,0.7195,0.9525,0.9525,0.802,0.782,0.0385,-1.1415,0.044
-0.349,-1.9235,-1.5745,1.1365,0.6125,-1.749,1.0285,0.7175,0.9515,0.952,0.7985,0.779,0.038,-1.145,0.0395
-0.349,-1.927,-1.5775,1.138,0.614,-1.7525,1.028,0.716,0.9515,0.951,0.7985,0.778,0.0385,-1.15,0.0415
-0.3515,-1.931,-1.579,1.141,0.6135,-1.755,1.027,0.7165,0.952,0.9485,0.7985,0.7775,0.0395,-1.1535,0.0395
-0.3485,-1.932,-1.583,1.14,0.617,-1.7575,1.0275,0.7185,0.953,0.9515,0.799,0.7775,0.04,-1.1515,0.036
-0.3465,-1.931,-1.5845,1.1385,0.619,-1.758,1.029,0.7215,0.9545,0.9545,0.801,0.779,0.0415,-1.1505,0.0335
-0.3455,-1.932,-1.586,1.1385,0.62,-1.759,1.03,0.723,0.956,0.954,0.799,0.7755,0.04,-1.155,0.0325
-0.3445,-1.9315,-1.5865,1.138,0.6205,-1.759,1.029,0.725,0.954,0.953,0.796,0.7745,0.0385,-1.16,0.0325
-0.35,-1.9285,-1.578,1.1395,0.614,-1.7535,1.03,0.726,0.9545,0.9515,0.7975,0.777,0.0405,-1.156,0.032
-0.355,-1.924,-1.569,1.1395,0.607,-1.747,1.0295,0.7255,0.955,0.9495,0.7945,0.7765,0.041,-1.149,0.035
-0.357,-1.9205,-1.563,1.1385,0.6025,-1.742,1.0295,0.727,0.9545,0.9475,0.794,0.7755,0.04,-1.144,0.0335
-0.354,-1.9235,-1.5695,1.1385,0.6075,-1.747,1.03,0.7285,0.955,0.947,0.7925,0.7725,0.038,-1.151,0.0305
-0.354,-1.922,-1.568,1.138,0.607,-1.745,1.03,0.7275,0.956,0.947,0.79,0.7725,0.038,-1.1525,0.0285
-0.356,-1.926,-1.57,1.141,0.6065,-1.748,1.0335,0.7315,0.9575,0.9495,0.789,0.772,0.038,-1.1555,0.024
-0.3565,-1.9345,-1.5775,1.1455,0.61,-1.756,1.0365,0.737,0.96,0.9515,0.787,0.772,0.036,-1.16,0.0265
-0.356,-1.9355,-1.579,1.146,0.6115,-1.7575,1.04,0.739,0.9645,0.9545,0.791,0.775,0.0345,-1.158,0.0295
-0.3535,-1.9375,-1.5835,1.1455,0.615,-1.761,1.041,0.74,0.9665,0.955,0.791,0.7745,0.034,-1.1595,0.032
-0.352,-1.9305,-1.5785,1.141,0.613,-1.755,1.04,0.7395,0.968,0.954,0.7905,0.775,0.0335,-1.149,0.0295
-0.3515,-1.927,-1.575,1.139,0.6115,-1.751,1.0405,0.739,0.9675,0.952,0.79,0.774,0.034,-1.1455,0.033
-0.356,-1.9315,-1.575,1.1435,0.6095,-1.7535,1.04,0.741,0.9675,0.9525,0.789,0.772,0.0335,-1.1515,0.032
-0.354,-1.9345,-1.58,1.144,0.613,-1.7575,1.0415,0.743,0.9685,0.9555,0.7915,0.7725,0.034,-1.161,0.021
-0.346,-1.928,-1.5815,1.137,0.6175,-1.755,1.0425,0.7445,0.9705,0.9555,0.794,0.774,0.0345,-1.1515,0.0265
-0.3395,-1.9185,-1.5785,1.129,0.6195,-1.749,1.0445,0.747,0.975,0.957,0.795,0.774,0.033,-1.1505,0.023
-0.336,-1.9195,-1.583,1.128,0.623,-1.7515,1.0455,0.749,0.9765,0.9585,0.794,0.7735,0.034,-1.164,0.014
-0.34,-1.9245,-1.584,1.1325,0.622,-1.7545,1.046,0.749,0.977,0.9585,0.792,0.772,0.0355,-1.1625,0.0145
-0.341,-1.928,-1.5865,1.1345,0.6225,-1.7575,1.0465,0.749,0.979,0.958,0.79,0.7685,0.033,-1.157,0.0225
-0.3405,-1.9275,-1.5865,1.134,0.6225,-1.757,1.0475,0.751,0.98,0.958,0.7915,0.768,0.033,-1.155,0.027
-0.3395,-1.919,-1.579,1.1295,0.6195,-1.7495,1.0475,0.7515,0.981,0.96,0.795,0.772,0.038,-1.151,0.026
-0.339,-1.9185,-1.579,1.1285,0.6195,-1.749,1.047,0.7545,0.9825,0.963,0.7965,0.7755,0.0405,-1.1455,0.0305
-0.3445,-1.9255,-1.581,1.135,0.618,-1.7535,1.046,0.7535,0.982,0.961,0.7935,0.7715,0.0395,-1.1485,0.0255
-0.346,-1.93,-1.5835,1.138,0.6185,-1.757,1.046,0.7515,0.9835,0.96,0.792,0.7685,0.039,-1.152,0.0215
-0.342,-1.931,-1.589,1.1365,0.623,-1.7605,1.048,0.7545,0.986,0.964,0.793,0.771,0.0415,-1.152,0.023
-0.341,-1.9275,-1.586,1.1345,0.6225,-1.757,1.048,0.756,0.988,0.965,0.7935,0.7735,0.043,-1.1465,0.0295
-0.3435,-1.9275,-1.5835,1.1355,0.6195,-1.756,1.0505,0.7565,0.9905,0.966,0.7945,0.773,0.042,-1.144,0.0355
-0.347,-1.9285,-1.581,1.138,0.617,-1.755,1.054,0.7575,0.9945,0.9705,0.796,0.772,0.0405,-1.142,0.0315
-0.35,-1.9305,-1.5805,1.14,0.6155,-1.7555,1.055,0.76,0.9925,0.97,0.7955,0.77,0.0395,-1.1505,0.0235
-0.348,-1.932,-1.5835,1.14,0.618,-1.758,1.055,0.7605,0.991,0.9685,0.7935,0.7695,0.041,-1.156,0.022
-0.347,-1.932,-1.5845,1.1395,0.6185,-1.7585,1.054,0.7605,0.993,0.9695,0.796,0.7725,0.0405,-1.1505,0.022
-0.3455,-1.935,-1.589,1.14,0.6215,-1.762,1.055,0.762,0.993,0.971,0.797,0.7695,0.038,-1.1565,0.0185
-0.343,-1.9295,-1.586,1.1365,0.621,-1.758,1.054,0.7625,0.9965,0.9745,0.7975,0.767,0.0375,-1.1495,0.02
-0.3435,-1.9235,-1.579,1.1335,0.6175,-1.7515,1.0545,0.766,1.001,0.982,0.8015,0.768,0.039,-1.1435,0.015
-0.3435,-1.924,-1.58,1.134,0.618,-1.7525,1.056,0.7685,1.0055,0.984,0.804,0.769,0.04,-1.144,0.014
-0.3505,-1.93,-1.579,1.14,0.614,-1.7545,1.0545,0.767,1.005,0.9815,0.8005,0.7675,0.04,-1.137,0.02
-0.352,-1.9365,-1.5845,1.144,0.616,-1.761,1.0545,0.768,1.005,0.9815,0.797,0.7645,0.0405,-1.146,0.02
-0.3485,-1.9365,-1.5875,1.1425,0.6195,-1.7625,1.056,0.771,1.007,0.978,0.7975,0.762,0.0385,-1.1515,0.0145
-0.3445,-1.932,-1.587,1.138,0.621,-1.76,1.058,0.773,1.0065,0.9765,0.796,0.7615,0.036,-1.1495,0.007
-0.344,-1.929,-1.5845,1.1365,0.62,-1.757,1.06,0.7755,1.0075,0.975,0.793,0.763,0.0365,-1.1475,0.0075
-0.3495,-1.9295,-1.58,1.1395,0.615,-1.755,1.0595,0.7755,1.007,0.973,0.793,0.7635,0.0355,-1.143,0.015
-0.3495,-1.931,-1.581,1.14,0.6155,-1.7565,1.06,0.7785,1.0075,0.975,0.792,0.7635,0.036,-1.1405,0.0195
-0.3495,-1.9255,-1.576,1.1375,0.613,-1.751,1.06,0.7785,1.0085,0.9745,0.7905,0.7615,0.0385,-1.139,0.017
-0.343,-1.9175,-1.574,1.13,0.6155,-1.746,1.0585,0.7765,1.0095,0.976,0.7915,0.76,0.0395,-1.145,0.012
-0.3385,-1.9175,-1.578,1.128,0.6195,-1.748,1.065,0.7825,1.0165,0.9805,0.796,0.765,0.0405,-1.1435,0.0085
-0.3395,-1.9155,-1.5755,1.1275,0.618,-1.746,1.0685,0.785,1.019,0.9815,0.798,0.767,0.0395,-1.1365,0.011
-0.3385,-1.92,-1.5805,1.1295,0.6205,-1.7505,1.068,0.7855,1.018,0.98,0.7945,0.7645,0.041,-1.149,0.006
-0.3445,-1.928,-1.583,1.1365,0.619,-1.756,1.07,0.785,1.0165,0.981,0.794,0.763,0.041,-1.157,-0.0025
-0.347,-1.9255,-1.578,1.1365,0.6155,-1.752,1.0695,0.786,1.017,0.9825,0.796,0.7655,0.0405,-1.1465,0.003
-0.3465,-1.929,-1.582,1.138,0.6175,-1.756,1.0735,0.7885,1.0225,0.986,0.799,0.768,0.0405,-1.1495,0.005
-0.346,-1.93,-1.5835,1.138,0.6185,-1.757,1.075,0.7905,1.0255,0.9925,0.8015,0.7675,0.0425,-1.153,-0.0025
-0.34,-1.918,-1.5775,1.1295,0.618,-1.748,1.0735,0.7945,1.0305,0.996,0.8035,0.769,0.045,-1.144,-0.005
-0.3395,-1.915,-1.575,1.127,0.6175,-1.7455,1.0755,0.793,1.03,0.9925,0.8025,0.7685,0.045,-1.1405,-0.002
-0.3435,-1.9145,-1.5705,1.129,0.613,-1.7425,1.0775,0.794,1.0275,0.9895,0.802,0.769,0.0435,-1.1335,0.0015
-0.343,-1.91,-1.566,1.1265,0.611,-1.738,1.08,0.797,1.031,0.993,0.805,0.771,0.0425,-1.126,0.0025
-0.3415,-1.9145,-1.572,1.128,0.6145,-1.7435,1.081,0.801,1.034,0.9965,0.8065,0.77,0.0425,-1.133,-0.002
-0.347,-1.9235,-1.576,1.135,0.6145,-1.75,1.078,0.802,1.0335,0.9985,0.8055,0.7685,0.0415,-1.142,-0.002
-0.3485,-1.9265,-1.5775,1.1375,0.6145,-1.7525,1.0815,0.8035,1.035,0.9995,0.806,0.769,0.041,-1.1455,0.0015
-0.344,-1.9225,-1.578,1.133,0.6165,-1.7505,1.0875,0.809,1.038,0.998,0.8055,0.7685,0.041,-1.1435,-0.0035
-0.3385,-1.9175,-1.578,1.128,0.6195,-1.748,1.09,0.812,1.041,1.0005,0.8085,0.7695,0.042,-1.144,-0.0075
-0.3405,-1.9165,-1.5755,1.129,0.617,-1.7465,1.091,0.8135,1.0425,1.0015,0.809,0.7705,0.043,-1.1455,-0.0065
-0.3425,-1.9185,-1.575,1.1305,0.616,-1.747,1.089,0.8135,1.042,0.9995,0.804,0.7675,0.044,-1.152,-0.009
-0.345,-1.9165,-1.571,1.131,0.6125,-1.744,1.09,0.815,1.045,1.0,0.8045,0.769,0.044,-1.144,-0.01
-0.3465,-1.911,-1.564,1.1285,0.6085,-1.7375,1.0925,0.819,1.048,1.002,0.807,0.773,0.0435,-1.129,-0.008
-0.3435,-1.9085,-1.564,1.126,0.61,-1.7365,1.095,0.8215,1.0495,1.004,0.8085,0.7735,0.044,-1.13,-0.011
-0.3465,-1.913,-1.566,1.1295,0.6095,-1.7395,1.0945,0.823,1.051,1.004,0.8075,0.773,0.0445,-1.134,-0.015
-0.345,-1.917,-1.5715,1.1315,0.613,-1.7445,1.0955,0.8235,1.052,1.0045,0.8065,0.769,0.042,-1.1395,-0.0165
-0.348,-1.9215,-1.573,1.135,0.612,-1.7475,1.1005,0.8275,1.0545,1.008,0.808,0.7705,0.042,-1.136,-0.0165
-0.346,-1.9165,-1.57,1.1315,0.6115,-1.7435,1.1045,0.833,1.06,1.014,0.8105,0.775,0.046,-1.134,-0.018
-0.339,-1.908,-1.568,1.1235,0.614,-1.7385,1.1075,0.8365,1.065,1.0185,0.8145,0.777,0.047,-1.1355,-0.0185
-0.3375,-1.9065,-1.568,1.122,0.615,-1.7375,1.111,0.8395,1.07,1.022,0.817,0.7805,0.0475,-1.1305,-0.0155
-0.3385,-1.9085,-1.5695,1.1235,0.615,-1.739,1.1135,0.8425,1.0745,1.0245,0.8175,0.7805,0.0485,-1.125,-0.0135
-0.3385,-1.9075,-1.5685,1.123,0.6145,-1.738,1.1165,0.8445,1.0775,1.026,0.8185,0.78,0.0485,-1.1245,-0.0165
-0.34,-1.903,-1.5625,1.1215,0.611,-1.733,1.118,0.8435,1.077,1.0255,0.8195,0.7785,0.05,-1.122,-0.017
-0.341,-1.909,-1.567,1.125,0.6125,-1.738,1.1165,0.845,1.0775,1.0245,0.82,0.779,0.0535,-1.1285,-0.0185
-0.3385,-1.911,-1.5715,1.125,0.6165,-1.7415,1.1195,0.8495,1.081,1.027,0.82,0.7785,0.0535,-1.133,-0.0225
-0.3385,-1.9055,-1.5665,1.122,0.6135,-1.736,1.122,0.8505,1.0835,1.0285,0.8225,0.7785,0.052,-1.129,-0.0235
-0.3335,-1.904,-1.57,1.1185,0.618,-1.737,1.1235,0.8545,1.085,1.033,0.8255,0.7805,0.0525,-1.133,-0.024
-0.3295,-1.9015,-1.5715,1.1155,0.621,-1.737,1.126,0.857,1.088,1.038,0.8255,0.7815,0.0555,-1.1325,-0.025
-0.332,-1.905,-1.5725,1.1185,0.62,-1.739,1.1295,0.86,1.093,1.043,0.8275,0.7835,0.056,-1.136,-0.0315
-0.336,-1.911,-1.5745,1.1235,0.619,-1.743,1.129,0.863,1.097,1.0485,0.831,0.782,0.0565,-1.1435,-0.0375
-0.341,-1.91,-1.568,1.1255,0.6135,-1.739,1.1295,0.8655,1.1025,1.053,0.8325,0.783,0.0585,-1.136,-0.0365
-0.342,-1.907,-1.5645,1.1245,0.6105,-1.736,1.1325,0.867,1.103,1.0515,0.831,0.783,0.0575,-1.1335,-0.035
-0.343,-1.9085,-1.565,1.1255,0.611,-1.737,1.1315,0.866,1.101,1.045,0.8275,0.781,0.056,-1.1335,-0.0325
-0.3465,-1.913,-1.566,1.13,0.6095,-1.7395,1.1345,0.8705,1.1035,1.045,0.8265,0.782,0.054,-1.124,-0.0275
-0.3395,-1.9125,-1.572,1.126,0.6155,-1.7425,1.1385,0.876,1.1085,1.047,0.826,0.7835,0.055,-1.1315,-0.033
-0.334,-1.912,-1.5775,1.123,0.6215,-1.745,1.142,0.88,1.113,1.0475,0.827,0.7855,0.055,-1.1445,-0.0405
-0.337,-1.9135,-1.576,1.1255,0.6195,-1.745,1.1465,0.8845,1.1175,1.0515,0.8295,0.784,0.053,-1.1425,-0.039
-0.335,-1.91,-1.5745,1.1225,0.6195,-1.7425,1.1485,0.887,1.1205,1.0545,0.8285,0.785,0.0535,-1.1395,-0.041
-0.334,-1.912,-1.5775,1.123,0.6215,-1.745,1.152,0.891,1.1225,1.054,0.8275,0.787,0.0545,-1.1395,-0.0475
-0.334,-1.915,-1.5805,1.1245,0.623,-1.748,1.1525,0.8925,1.125,1.0525,0.8275,0.783,0.0545,-1.14,-0.054
-0.337,-1.9135,-1.5765,1.1255,0.6195,-1.7455,1.1525,0.8935,1.128,1.0525,0.8275,0.7805,0.055,-1.1375,-0.054
-0.329,-1.9145,-1.585,1.122,0.628,-1.75,1.157,0.8975,1.135,1.059,0.832,0.7825,0.0565,-1.142,-0.0465
-0.3315,-1.915,-1.583,1.1235,0.6255,-1.7495,1.1555,0.8985,1.137,1.0605,0.831,0.781,0.056,-1.14,-0.0385
-0.338,-1.9135,-1.575,1.126,0.618,-1.7445,1.158,0.901,1.1385,1.062,0.8325,0.781,0.056,-1.13,-0.0395
-0.3365,-1.911,-1.5735,1.1235,0.6185,-1.7425,1.1635,0.9035,1.1425,1.0665,0.8355,0.7825,0.0565,-1.1275,-0.0515
-0.3405,-1.908,-1.567,1.1245,0.613,-1.738,1.166,0.9065,1.1425,1.065,0.8325,0.78,0.056,-1.1255,-0.056
-0.3345,-1.9085,-1.5735,1.1215,0.619,-1.741,1.171,0.912,1.1485,1.071,0.834,0.782,0.055,-1.1295,-0.0505
-0.332,-1.911,-1.5785,1.1215,0.623,-1.745,1.172,0.9145,1.153,1.073,0.836,0.784,0.055,-1.133,-0.051
-0.3355,-1.915,-1.579,1.125,0.6215,-1.747,1.173,0.915,1.155,1.0745,0.8365,0.7835,0.057,-1.134,-0.0535
-0.34,-1.9245,-1.5835,1.132,0.6215,-1.754,1.1765,0.9195,1.157,1.0765,0.838,0.7855,0.06,-1.138,-0.051
-0.344,-1.9265,-1.582,1.135,0.619,-1.7545,1.178,0.9235,1.16,1.078,0.8395,0.787,0.062,-1.138,-0.047
-0.3425,-1.909,-1.5665,1.1255,0.6115,-1.738,1.18,0.927,1.168,1.0905,0.848,0.7895,0.0655,-1.125,-0.047
-0.3335,-1.893,-1.559,1.113,0.6125,-1.726,1.183,0.9305,1.1725,1.0945,0.8485,0.788,0.0675,-1.118,-0.049
-0.324,-1.8945,-1.5695,1.1095,0.6225,-1.7325,1.1855,0.933,1.1715,1.0905,0.8445,0.785,0.0655,-1.1255,-0.054
-0.32,-1.8985,-1.578,1.1095,0.6285,-1.7385,1.189,0.9375,1.172,1.0865,0.844,0.7865,0.066,-1.132,-0.06
-0.3235,-1.9025,-1.5785,1.113,0.627,-1.7405,1.1905,0.9395,1.174,1.084,0.84,0.7855,0.066,-1.135,-0.063
-0.3325,-1.9085,-1.575,1.1205,0.621,-1.742,1.193,0.945,1.1765,1.087,0.842,0.787,0.0655,-1.133,-0.0615
-0.3335,-1.9055,-1.5715,1.1195,0.619,-1.739,1.196,0.9495,1.1815,1.0905,0.8465,0.7895,0.0655,-1.127,-0.061
-0.3285,-1.9,-1.571,1.114,0.621,-1.7355,1.199,0.952,1.1875,1.0945,0.8495,0.7895,0.0665,-1.126,-0.064
-0.3165,-1.8985,-1.5815,1.1075,0.632,-1.74,1.207,0.9605,1.1965,1.1005,0.8525,0.793,0.0685,-1.129,-0.0665
-0.3125,-1.899,-1.586,1.106,0.6365,-1.743,1.208,0.9655,1.198,1.1025,0.85,0.7905,0.068,-1.13,-0.067
-0.31,-1.8995,-1.5885,1.1045,0.639,-1.7445,1.2115,0.9695,1.2,1.106,0.8525,0.792,0.069,-1.133,-0.07
-0.316,-1.9035,-1.587,1.1095,0.6355,-1.7455,1.217,0.9755,1.2045,1.1085,0.8545,0.7925,0.069,-1.13,-0.0755
-0.327,-1.911,-1.5835,1.119,0.628,-1.7475,1.2195,0.977,1.207,1.108,0.8525,0.7905,0.0715,-1.13,-0.077
-0.325,-1.911,-1.5855,1.118,0.63,-1.7485,1.2235,0.9825,1.213,1.111,0.855,0.791,0.074,-1.1325,-0.0785
-0.322,-1.9035,-1.581,1.113,0.629,-1.7425,1.2275,0.9895,1.2175,1.1135,0.8575,0.792,0.0745,-1.126,-0.079
-0.3245,-1.905,-1.5795,1.115,0.6275,-1.7425,1.2305,0.9915,1.223,1.1165,0.859,0.7935,0.077,-1.1265,-0.082
-0.3345,-1.9115,-1.5765,1.123,0.621,-1.744,1.232,0.9925,1.224,1.1165,0.8575,0.7905,0.075,-1.121,-0.085
-0.3295,-1.9105,-1.5805,1.12,0.625,-1.746,1.236,0.9965,1.227,1.118,0.8595,0.792,0.0775,-1.125,-0.082
-0.3215,-1.9095,-1.5875,1.1155,0.6325,-1.7485,1.24,1.0015,1.2315,1.1235,0.864,0.794,0.0815,-1.143,-0.0895
-0.3235,-1.9105,-1.5865,1.1165,0.6315,-1.7485,1.2455,1.0085,1.24,1.134,0.87,0.7975,0.0855,-1.1415,-0.092
-0.3245,-1.9105,-1.5855,1.1175,0.6305,-1.7485,1.245,1.013,1.2485,1.1425,0.8755,0.799,0.0905,-1.137,-0.089
-0.324,-1.911,-1.5865,1.1175,0.631,-1.749,1.248,1.016,1.25,1.1425,0.873,0.7965,0.087,-1.141,-0.091
-0.3245,-1.91,-1.585,1.117,0.63,-1.7475,1.257,1.023,1.256,1.143,0.872,0.7985,0.085,-1.132,-0.0895
-0.33,-1.911,-1.5805,1.1205,0.625,-1.746,1.2595,1.0255,1.2575,1.14,0.87,0.796,0.0835,-1.129,-0.0975
-0.3335,-1.9155,-1.582,1.1245,0.624,-1.749,1.265,1.03,1.2595,1.139,0.8665,0.794,0.0815,-1.1365,-0.1055
-0.3305,-1.9125,-1.5815,1.1215,0.625,-1.747,1.269,1.0345,1.2635,1.1435,0.8685,0.796,0.0835,-1.128,-0.103
-0.3325,-1.911,-1.578,1.1215,0.6225,-1.7445,1.273,1.039,1.2695,1.147,0.872,0.796,0.082,-1.1285,-0.104
-0.331,-1.91,-1.5785,1.1205,0.6235,-1.7445,1.2785,1.047,1.2785,1.1515,0.8755,0.7975,0.0845,-1.1315,-0.105
-0.325,-1.9095,-1.584,1.117,0.629,-1.7465,1.283,1.055,1.287,1.1605,0.8785,0.799,0.086,-1.132,-0.1095
