i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6,vx,vy,vz
-0.7925,-0.705,0.087,0.749,-0.4395,-0.308,-0.857,-0.6525,-0.733,-0.3235,0.3065,-0.0955,-0.1115,0.259,0.274
-0.792,-0.706,0.0855,0.749,-0.4385,-0.3095,-0.854,-0.6505,-0.7285,-0.32,0.3095,-0.094,-0.11,0.2575,0.2705
-0.791,-0.7045,0.0865,0.748,-0.4385,-0.3085,-0.8535,-0.65,-0.7265,-0.3175,0.311,-0.0925,-0.1095,0.2605,0.271
-0.7955,-0.707,0.088,0.751,-0.4415,-0.3085,-0.8555,-0.6485,-0.723,-0.3145,0.315,-0.088,-0.1055,0.258,0.272
-0.7935,-0.706,0.087,0.75,-0.44,-0.309,-0.8575,-0.6485,-0.722,-0.3115,0.3145,-0.0905,-0.1065,0.263,0.271
-0.8035,-0.7075,0.096,0.7555,-0.4495,-0.305,-0.857,-0.6455,-0.7185,-0.3075,0.315,-0.088,-0.104,0.269,0.2675
-0.7985,-0.7015,0.0965,0.75,-0.447,-0.302,-0.8545,-0.643,-0.7145,-0.3055,0.3165,-0.088,-0.103,0.269,0.268
-0.789,-0.6985,0.09,0.7435,-0.439,-0.3035,-0.8555,-0.645,-0.7155,-0.3055,0.3135,-0.094,-0.1085,0.2655,0.2655
-0.792,-0.702,0.09,0.747,-0.4405,-0.305,-0.856,-0.6425,-0.714,-0.303,0.3155,-0.092,-0.108,0.2615,0.261
-0.791,-0.699,0.091,0.745,-0.441,-0.303,-0.857,-0.6425,-0.7125,-0.2985,0.32,-0.089,-0.1045,0.262,0.2605
-0.7945,-0.692,0.1015,0.743,-0.4475,-0.2945,-0.8575,-0.641,-0.7075,-0.293,0.3265,-0.0835,-0.1,0.264,0.2575
-0.7975,-0.691,0.1065,0.7445,-0.4515,-0.2915,-0.861,-0.6395,-0.7045,-0.2895,0.33,-0.0785,-0.0955,0.2655,0.2585
-0.7985,-0.69,0.1085,0.7445,-0.4535,-0.29,-0.863,-0.6415,-0.7075,-0.2905,0.33,-0.077,-0.096,0.271,0.258
-0.7995,-0.6875,0.112,0.7435,-0.4555,-0.287,-0.8655,-0.6425,-0.7085,-0.2935,0.327,-0.0795,-0.101,0.274,0.2585
-0.8005,-0.687,0.113,0.7435,-0.4565,-0.2865,-0.869,-0.6445,-0.709,-0.291,0.3285,-0.0765,-0.095,0.2745,0.2605
-0.803,-0.6895,0.113,0.7465,-0.4575,-0.2875,-0.8695,-0.6455,-0.7085,-0.29,0.3305,-0.075,-0.0935,0.278,0.2615
-0.803,-0.6905,0.1125,0.747,-0.4575,-0.288,-0.87,-0.645,-0.7085,-0.292,0.328,-0.0785,-0.1015,0.275,0.263
-0.8005,-0.686,0.114,0.743,-0.457,-0.285,-0.8705,-0.6445,-0.709,-0.2895,0.3305,-0.0765,-0.1005,0.2825,0.2605
-0.7975,-0.6815,0.1155,0.7395,-0.4565,-0.282,-0.8705,-0.6465,-0.7105,-0.29,0.33,-0.075,-0.1,0.296,0.261
-0.7975,-0.6765,0.1205,0.737,-0.459,-0.2775,-0.87,-0.6485,-0.7125,-0.2915,0.3305,-0.074,-0.102,0.3045,0.262
-0.801,-0.675,0.1255,0.738,-0.463,-0.274,-0.8705,-0.646,-0.708,-0.288,0.335,-0.071,-0.1,0.305,0.26
-0.803,-0.6745,0.128,0.7385,-0.465,-0.2725,-0.874,-0.6475,-0.708,-0.2865,0.3365,-0.069,-0.097,0.3015,0.262
-0.8025,-0.6715,0.1305,0.737,-0.4665,-0.27,-0.877,-0.6495,-0.7115,-0.288,0.337,-0.0685,-0.0975,0.304,0.2625
-0.799,-0.6675,0.131,0.7335,-0.465,-0.2675,-0.8775,-0.651,-0.712,-0.289,0.3365,-0.0695,-0.099,0.306,0.2615
-0.7995,-0.663,0.136,0.731,-0.4675,-0.2625,-0.8795,-0.656,-0.715,-0.292,0.3345,-0.0715,-0.0985,0.31,0.2615
-0.803,-0.6605,0.142,0.7315,-0.472,-0.2585,-0.8825,-0.6585,-0.7165,-0.291,0.336,-0.07,-0.093,0.311,0.264
-0.808,-0.661,0.1465,0.7345,-0.477,-0.2565,-0.8855,-0.6605,-0.718,-0.291,0.338,-0.0655,-0.088,0.31,0.2675
-0.81,-0.6605,0.149,0.735,-0.479,-0.2555,-0.887,-0.6635,-0.72,-0.291,0.34,-0.061,-0.084,0.3095,0.266
-0.8085,-0.659,0.149,0.7335,-0.4785,-0.255,-0.888,-0.6655,-0.721,-0.291,0.341,-0.06,-0.08,0.313,0.269
-0.809,-0.655,0.1535,0.732,-0.4805,-0.2505,-0.8935,-0.6705,-0.7245,-0.2925,0.3405,-0.06,-0.077,0.3135,0.2735
-0.8095,-0.652,0.157,0.731,-0.483,-0.247,-0.896,-0.674,-0.7265,-0.291,0.344,-0.0565,-0.073,0.313,0.275
-0.8165,-0.653,0.163,0.735,-0.4895,-0.245,-0.8995,-0.678,-0.729,-0.293,0.3455,-0.054,-0.069,0.3175,0.275
-0.819,-0.6525,0.166,0.736,-0.492,-0.243,-0.9035,-0.6815,-0.7315,-0.293,0.347,-0.052,-0.067,0.3165,0.2755
-0.8135,-0.6445,0.168,0.729,-0.4905,-0.238,-0.9055,-0.685,-0.735,-0.2965,0.3435,-0.057,-0.073,0.32,0.2765
-0.8085,-0.6395,0.1685,0.724,-0.4885,-0.235,-0.909,-0.692,-0.741,-0.3015,0.339,-0.061,-0.0775,0.326,0.28
-0.81,-0.639,0.1705,0.7245,-0.49,-0.234,-0.9115,-0.699,-0.748,-0.3045,0.339,-0.0605,-0.078,0.33,0.2825
-0.8095,-0.635,0.1735,0.722,-0.491,-0.2305,-0.916,-0.7065,-0.755,-0.3115,0.3355,-0.063,-0.08,0.3345,0.2825
-0.8055,-0.6305,0.1745,0.718,-0.49,-0.2275,-0.918,-0.712,-0.761,-0.3145,0.3345,-0.0615,-0.0805,0.3365,0.286
-0.808,-0.626,0.1815,0.717,-0.4945,-0.2215,-0.9205,-0.718,-0.7655,-0.317,0.335,-0.058,-0.079,0.3395,0.287
-0.811,-0.63,0.1805,0.7205,-0.4955,-0.2245,-0.9245,-0.723,-0.771,-0.32,0.3385,-0.0535,-0.074,0.337,0.291
-0.812,-0.6335,0.178,0.723,-0.495,-0.2275,-0.925,-0.727,-0.776,-0.3215,0.34,-0.051,-0.074,0.338,0.294
-0.812,-0.632,0.1795,0.722,-0.4955,-0.226,-0.927,-0.7335,-0.7815,-0.325,0.338,-0.0505,-0.076,0.339,0.2955
-0.814,-0.6335,0.18,0.7235,-0.4965,-0.2265,-0.9325,-0.7415,-0.7885,-0.33,0.338,-0.05,-0.0755,0.336,0.3005
-0.8175,-0.636,0.181,0.7265,-0.499,-0.227,-0.938,-0.75,-0.7965,-0.338,0.336,-0.049,-0.074,0.3345,0.3055
-0.818,-0.6365,0.181,0.7275,-0.4995,-0.2275,-0.942,-0.76,-0.805,-0.345,0.334,-0.047,-0.072,0.3355,0.308
-0.821,-0.6395,0.181,0.73,-0.5005,-0.229,-0.947,-0.769,-0.815,-0.3525,0.3335,-0.046,-0.072,0.336,0.3135
-0.8245,-0.641,0.183,0.733,-0.5035,-0.229,-0.9535,-0.779,-0.824,-0.359,0.3345,-0.044,-0.0715,0.3385,0.3175
-0.8255,-0.6375,0.1875,0.7315,-0.506,-0.225,-0.958,-0.7865,-0.8315,-0.3635,0.3375,-0.0415,-0.07,0.342,0.3195
-0.8215,-0.632,0.189,0.727,-0.505,-0.221,-0.961,-0.793,-0.839,-0.3695,0.338,-0.0405,-0.0675,0.34,0.3235
-0.821,-0.631,0.1895,0.726,-0.505,-0.2205,-0.965,-0.8015,-0.847,-0.375,0.3365,-0.0395,-0.0665,0.34,0.3265
-0.8205,-0.634,0.186,0.727,-0.503,-0.2235,-0.967,-0.8095,-0.8575,-0.383,0.3335,-0.041,-0.0695,0.334,0.332
-0.815,-0.631,0.1835,0.723,-0.499,-0.2235,-0.9675,-0.818,-0.866,-0.3915,0.333,-0.039,-0.0725,0.3315,0.3365
-0.81,-0.631,0.1785,0.7205,-0.494,-0.226,-0.968,-0.827,-0.876,-0.4015,0.3295,-0.0395,-0.0775,0.3355,0.3405
-0.8035,-0.6325,0.1705,0.718,-0.4865,-0.231,-0.9685,-0.8365,-0.8885,-0.4135,0.3205,-0.048,-0.086,0.3315,0.345
-0.805,-0.631,0.1735,0.718,-0.489,-0.2285,-0.9655,-0.8435,-0.8945,-0.418,0.3215,-0.0445,-0.0835,0.3345,0.345
-0.8115,-0.6365,0.1745,0.724,-0.4925,-0.2305,-0.9675,-0.849,-0.901,-0.4215,0.3245,-0.04,-0.0775,0.33,0.348
-0.8105,-0.637,0.173,0.7235,-0.4915,-0.2315,-0.972,-0.8565,-0.909,-0.428,0.324,-0.039,-0.076,0.324,0.3555
-0.8075,-0.6355,0.1715,0.7215,-0.4895,-0.2315,-0.974,-0.8645,-0.9185,-0.4365,0.323,-0.0395,-0.076,0.3265,0.3575
-0.8105,-0.6405,0.1695,0.7255,-0.4895,-0.235,-0.9775,-0.8725,-0.929,-0.4475,0.3185,-0.043,-0.0795,0.3235,0.36
-0.808,-0.641,0.1665,0.7245,-0.487,-0.237,-0.978,-0.8795,-0.9385,-0.456,0.317,-0.042,-0.0815,0.3185,0.365
-0.805,-0.6455,0.159,0.7255,-0.482,-0.243,-0.9785,-0.884,-0.946,-0.4665,0.3155,-0.044,-0.087,0.3125,0.366
-0.8,-0.645,0.154,0.7225,-0.4765,-0.2455,-0.9775,-0.889,-0.954,-0.476,0.311,-0.047,-0.093,0.315,0.3685
-0.792,-0.644,0.147,0.718,-0.4695,-0.248,-0.975,-0.8955,-0.9625,-0.484,0.307,-0.049,-0.097,0.3165,0.374
-0.7945,-0.649,0.145,0.7215,-0.4695,-0.252,-0.9745,-0.9005,-0.9705,-0.4895,0.307,-0.0485,-0.1,0.3115,0.377
-0.8,-0.654,0.146,0.727,-0.4725,-0.2535,-0.9765,-0.9065,-0.9765,-0.4935,0.3075,-0.047,-0.099,0.3115,0.3785
-0.7985,-0.6555,0.1425,0.727,-0.4705,-0.256,-0.9755,-0.9115,-0.982,-0.5005,0.3035,-0.049,-0.1015,0.3085,0.3835
-0.796,-0.655,0.1405,0.7255,-0.468,-0.257,-0.9735,-0.9135,-0.9865,-0.5055,0.3,-0.05,-0.105,0.306,0.3855
-0.7955,-0.6595,0.1355,0.7275,-0.465,-0.2615,-0.972,-0.917,-0.991,-0.5085,0.301,-0.048,-0.107,0.303,0.387
-0.792,-0.663,0.1285,0.7275,-0.46,-0.2665,-0.971,-0.9205,-0.997,-0.515,0.3,-0.047,-0.11,0.298,0.392
-0.789,-0.6675,0.121,0.728,-0.4545,-0.2725,-0.9705,-0.9265,-1.005,-0.5235,0.294,-0.052,-0.117,0.291,0.3935
-0.7885,-0.673,0.115,0.731,-0.4515,-0.278,-0.972,-0.934,-1.013,-0.5325,0.289,-0.055,-0.12,0.287,0.3965
-0.7865,-0.6755,0.1105,0.731,-0.4485,-0.2815,-0.9705,-0.938,-1.02,-0.538,0.288,-0.0545,-0.12,0.2895,0.3975
-0.7845,-0.6765,0.1075,0.7305,-0.4455,-0.2835,-0.9685,-0.941,-1.025,-0.542,0.287,-0.0555,-0.1245,0.288,0.397
-0.7835,-0.678,0.105,0.731,-0.444,-0.286,-0.9685,-0.946,-1.029,-0.549,0.2835,-0.0575,-0.127,0.282,0.4015
-0.779,-0.679,0.099,0.729,-0.439,-0.289,-0.969,-0.9525,-1.0375,-0.556,0.2805,-0.0605,-0.129,0.2785,0.4055
-0.776,-0.6785,0.0965,0.7275,-0.436,-0.29,-0.9685,-0.957,-1.0455,-0.563,0.2775,-0.0625,-0.1325,0.277,0.405
-0.779,-0.682,0.0965,0.7305,-0.4375,-0.292,-0.9655,-0.9575,-1.0495,-0.5665,0.2745,-0.062,-0.1345,0.2785,0.4045
-0.779,-0.684,0.0945,0.7315,-0.4365,-0.294,-0.965,-0.96,-1.0515,-0.57,0.2735,-0.0615,-0.135,0.276,0.4055
-0.772,-0.685,0.0865,0.7285,-0.429,-0.2985,-0.962,-0.963,-1.0565,-0.5775,0.2695,-0.067,-0.1395,0.269,0.4065
-0.7695,-0.6865,0.0825,0.728,-0.426,-0.301,-0.96,-0.9665,-1.062,-0.5835,0.2655,-0.0685,-0.141,0.2645,0.4075
-0.7695,-0.686,0.0835,0.728,-0.426,-0.3005,-0.961,-0.9695,-1.0665,-0.5875,0.2635,-0.0695,-0.144,0.2675,0.4085
-0.766,-0.687,0.0785,0.7265,-0.422,-0.3035,-0.9605,-0.9725,-1.0715,-0.592,0.2605,-0.0735,-0.1475,0.2685,0.4105
-0.769,-0.691,0.0775,0.73,-0.423,-0.306,-0.961,-0.975,-1.075,-0.5955,0.259,-0.073,-0.1485,0.2665,0.4145
-0.772,-0.691,0.0805,0.732,-0.426,-0.3045,-0.96,-0.975,-1.0745,-0.596,0.2605,-0.072,-0.1475,0.272,0.4165
-0.7675,-0.691,0.0765,0.729,-0.422,-0.3065,-0.9585,-0.9765,-1.0755,-0.5975,0.2625,-0.07,-0.1465,0.2725,0.4185
-0.7595,-0.691,0.068,0.7255,-0.4135,-0.311,-0.954,-0.9765,-1.0795,-0.6025,0.256,-0.0755,-0.1555,0.2655,0.419
-0.7545,-0.6895,0.065,0.722,-0.4095,-0.3115,-0.95,-0.9765,-1.082,-0.606,0.2505,-0.0825,-0.1605,0.2615,0.4185
-0.76,-0.6895,0.07,0.725,-0.415,-0.309,-0.946,-0.9755,-1.082,-0.607,0.2505,-0.083,-0.1625,0.2625,0.4165
-0.765,-0.693,0.0715,0.729,-0.418,-0.31,-0.943,-0.9745,-1.0805,-0.608,0.25,-0.084,-0.1625,0.265,0.416
-0.756,-0.6925,0.063,0.724,-0.409,-0.314,-0.9425,-0.9775,-1.087,-0.6145,0.246,-0.089,-0.164,0.259,0.42
-0.747,-0.6875,0.0585,0.717,-0.4025,-0.3135,-0.939,-0.9775,-1.0895,-0.619,0.241,-0.092,-0.169,0.2515,0.4185
-0.746,-0.685,0.0605,0.7155,-0.403,-0.3115,-0.94,-0.9795,-1.093,-0.624,0.237,-0.095,-0.171,0.251,0.419
-0.748,-0.687,0.061,0.7175,-0.404,-0.3125,-0.942,-0.985,-1.0995,-0.6315,0.2305,-0.1015,-0.1725,0.2515,0.4235
-0.7485,-0.687,0.061,0.7175,-0.4045,-0.3125,-0.938,-0.984,-1.099,-0.632,0.231,-0.1005,-0.1715,0.2525,0.424
-0.752,-0.6895,0.062,0.7205,-0.407,-0.313,-0.938,-0.983,-1.098,-0.631,0.233,-0.098,-0.169,0.249,0.4235
-0.7535,-0.695,0.058,0.724,-0.4055,-0.318,-0.939,-0.985,-1.1005,-0.6325,0.233,-0.098,-0.17,0.243,0.4235
-0.751,-0.694,0.0565,0.7225,-0.4035,-0.318,-0.9395,-0.986,-1.103,-0.635,0.2315,-0.0985,-0.1695,0.246,0.4245
-0.75,-0.696,0.0535,0.723,-0.4015,-0.3205,-0.938,-0.986,-1.104,-0.6375,0.2285,-0.0995,-0.1725,0.248,0.424
-0.75,-0.7005,0.049,0.7255,-0.399,-0.325,-0.9365,-0.984,-1.1065,-0.6385,0.228,-0.1,-0.175,0.248,0.424
-0.754,-0.7005,0.0525,0.727,-0.403,-0.323,-0.935,-0.9835,-1.104,-0.6385,0.229,-0.0985,-0.1745,0.2565,0.424
-0.7525,-0.7035,0.0485,0.728,-0.4005,-0.3265,-0.9315,-0.982,-1.1055,-0.6405,0.227,-0.1015,-0.1785,0.255,0.423
-0.751,-0.705,0.0455,0.728,-0.398,-0.329,-0.9285,-0.982,-1.107,-0.6405,0.2265,-0.1015,-0.1815,0.2495,0.4215
-0.747,-0.7035,0.0435,0.725,-0.395,-0.329,-0.9275,-0.985,-1.109,-0.642,0.224,-0.1025,-0.186,0.247,0.4225
-0.7475,-0.705,0.042,0.726,-0.3945,-0.3305,-0.93,-0.9855,-1.1115,-0.6455,0.221,-0.107,-0.19,0.247,0.4245
-0.7445,-0.7035,0.04,0.7235,-0.392,-0.331,-0.9285,-0.985,-1.1115,-0.646,0.2205,-0.107,-0.191,0.2495,0.425
-0.7395,-0.704,0.0355,0.722,-0.3875,-0.3335,-0.926,-0.986,-1.114,-0.6475,0.2165,-0.11,-0.1925,0.247,0.4235
-0.7465,-0.7075,0.0385,0.727,-0.3925,-0.3335,-0.926,-0.9865,-1.115,-0.6495,0.215,-0.111,-0.191,0.2405,0.424
-0.7485,-0.7085,0.04,0.7285,-0.394,-0.3335,-0.9275,-0.986,-1.1165,-0.651,0.215,-0.109,-0.189,0.237,0.424
-0.7505,-0.71,0.04,0.73,-0.395,-0.3345,-0.928,-0.987,-1.1175,-0.651,0.2155,-0.1075,-0.1875,0.245,0.4235
-0.7445,-0.7065,0.038,0.7255,-0.391,-0.3335,-0.927,-0.99,-1.1205,-0.652,0.214,-0.1095,-0.1875,0.2425,0.424
-0.7395,-0.7025,0.0365,0.721,-0.3875,-0.3325,-0.9285,-0.992,-1.1215,-0.6515,0.2145,-0.109,-0.185,0.2405,0.4245
-0.7415,-0.7045,0.037,0.723,-0.389,-0.333,-0.929,-0.993,-1.1225,-0.653,0.2145,-0.11,-0.184,0.237,0.4295
-0.745,-0.704,0.0405,0.7245,-0.3925,-0.331,-0.9275,-0.9915,-1.1225,-0.655,0.2115,-0.113,-0.187,0.2275,0.428
-0.745,-0.704,0.04,0.7245,-0.392,-0.331,-0.9255,-0.9895,-1.1205,-0.6535,0.2125,-0.1115,-0.1885,0.227,0.425
-0.7415,-0.703,0.038,0.722,-0.3895,-0.3315,-0.9265,-0.99,-1.1225,-0.655,0.2125,-0.11,-0.1885,0.2305,0.426
-0.741,-0.7035,0.037,0.722,-0.389,-0.332,-0.9265,-0.991,-1.1225,-0.6565,0.212,-0.112,-0.189,0.2335,0.4255
-0.7405,-0.7095,0.0305,0.725,-0.3855,-0.3385,-0.926,-0.988,-1.1225,-0.6555,0.212,-0.113,-0.1895,0.2265,0.427
-0.746,-0.714,0.0315,0.73,-0.3885,-0.3405,-0.9245,-0.984,-1.1185,-0.6525,0.217,-0.108,-0.186,0.225,0.4265
-0.7455,-0.709,0.0365,0.7275,-0.391,-0.3355,-0.926,-0.9855,-1.118,-0.653,0.218,-0.107,-0.1855,0.2305,0.425
-0.7455,-0.707,0.038,0.726,-0.3915,-0.3335,-0.9275,-0.988,-1.1205,-0.654,0.2165,-0.108,-0.1845,0.233,0.426
-0.747,-0.7105,0.036,0.729,-0.3915,-0.3365,-0.925,-0.9855,-1.1195,-0.653,0.217,-0.108,-0.181,0.2305,0.427
-0.7405,-0.7115,0.0285,0.726,-0.384,-0.341,-0.924,-0.986,-1.12,-0.654,0.213,-0.112,-0.1875,0.2275,0.426
-0.7425,-0.7145,0.0275,0.7285,-0.385,-0.3425,-0.922,-0.985,-1.119,-0.654,0.213,-0.113,-0.192,0.234,0.424
-0.748,-0.7165,0.0315,0.7325,-0.3895,-0.3415,-0.9225,-0.983,-1.1185,-0.6525,0.214,-0.1095,-0.1895,0.234,0.4235
-0.745,-0.717,0.0275,0.731,-0.386,-0.344,-0.9245,-0.987,-1.123,-0.656,0.2115,-0.111,-0.191,0.2295,0.424
-0.7405,-0.717,0.023,0.729,-0.3815,-0.346,-0.9235,-0.988,-1.1245,-0.6615,0.2075,-0.113,-0.194,0.2275,0.427
-0.7435,-0.7205,0.0225,0.732,-0.383,-0.348,-0.9245,-0.9865,-1.1245,-0.662,0.206,-0.1135,-0.1955,0.221,0.4255
-0.7465,-0.725,0.021,0.7355,-0.384,-0.351,-0.925,-0.9865,-1.1235,-0.662,0.207,-0.1145,-0.1965,0.2215,0.424
-0.7485,-0.7255,0.0225,0.737,-0.3855,-0.3505,-0.923,-0.987,-1.122,-0.6615,0.2075,-0.1135,-0.195,0.2225,0.4255
-0.7495,-0.725,0.024,0.737,-0.3865,-0.35,-0.9225,-0.985,-1.121,-0.659,0.2085,-0.1105,-0.1915,0.224,0.4275
-0.745,-0.723,0.022,0.734,-0.3835,-0.35,-0.9245,-0.9875,-1.122,-0.66,0.2075,-0.112,-0.1925,0.23,0.429
-0.745,-0.7235,0.021,0.734,-0.3825,-0.3505,-0.9255,-0.991,-1.125,-0.6625,0.204,-0.117,-0.1985,0.2335,0.427
-0.748,-0.723,0.0245,0.7355,-0.386,-0.349,-0.926,-0.991,-1.1245,-0.6635,0.202,-0.1185,-0.1985,0.238,0.428
-0.749,-0.723,0.0255,0.736,-0.387,-0.348,-0.926,-0.9915,-1.124,-0.6615,0.203,-0.1165,-0.196,0.2385,0.427
-0.749,-0.7235,0.025,0.736,-0.3865,-0.3485,-0.924,-0.9895,-1.123,-0.661,0.204,-0.1145,-0.195,0.238,0.426
-0.746,-0.7205,0.025,0.733,-0.385,-0.347,-0.925,-0.9895,-1.1225,-0.663,0.2015,-0.1195,-0.197,0.2355,0.429
-0.7425,-0.72,0.022,0.731,-0.382,-0.3485,-0.923,-0.99,-1.1235,-0.664,0.2005,-0.1195,-0.1975,0.231,0.43
-0.745,-0.7255,0.0195,0.735,-0.382,-0.352,-0.922,-0.989,-1.1215,-0.6625,0.203,-0.1155,-0.194,0.2305,0.43
-0.744,-0.7285,0.015,0.7365,-0.3795,-0.356,-0.9215,-0.989,-1.12,-0.6615,0.2035,-0.1155,-0.1945,0.2305,0.4285
-0.7415,-0.729,0.012,0.735,-0.3765,-0.3575,-0.9205,-0.987,-1.1205,-0.6645,0.201,-0.1175,-0.196,0.231,0.4295
-0.7455,-0.7305,0.0145,0.738,-0.38,-0.357,-0.92,-0.9865,-1.121,-0.6655,0.198,-0.1185,-0.1955,0.226,0.431
-0.748,-0.731,0.017,0.7395,-0.382,-0.3565,-0.9185,-0.988,-1.1195,-0.6635,0.199,-0.116,-0.1945,0.2275,0.43
-0.7485,-0.73,0.0185,0.739,-0.3835,-0.355,-0.919,-0.9865,-1.1185,-0.6625,0.2005,-0.1165,-0.192,0.232,0.4295
-0.7475,-0.727,0.0195,0.737,-0.383,-0.353,-0.9185,-0.9875,-1.1185,-0.6615,0.202,-0.116,-0.19,0.231,0.4295
-0.749,-0.728,0.02,0.7385,-0.3845,-0.353,-0.9215,-0.9905,-1.118,-0.663,0.2025,-0.114,-0.188,0.23,0.4305
-0.748,-0.7305,0.017,0.739,-0.3825,-0.356,-0.9205,-0.9915,-1.1185,-0.665,0.203,-0.113,-0.189,0.224,0.431
-0.746,-0.7345,0.011,0.74,-0.3785,-0.361,-0.9185,-0.9885,-1.1185,-0.663,0.204,-0.111,-0.191,0.2215,0.429
-0.748,-0.734,0.0135,0.741,-0.3805,-0.3595,-0.9195,-0.985,-1.117,-0.6625,0.205,-0.1105,-0.193,0.2235,0.4265
-0.7505,-0.7325,0.0175,0.7415,-0.3835,-0.357,-0.92,-0.9845,-1.117,-0.6615,0.2055,-0.109,-0.193,0.232,0.424
-0.7595,-0.7385,0.0205,0.749,-0.3895,-0.3585,-0.923,-0.984,-1.116,-0.66,0.2065,-0.106,-0.1865,0.238,0.4265
-0.7575,-0.737,0.02,0.747,-0.3885,-0.3575,-0.921,-0.9845,-1.114,-0.66,0.2075,-0.106,-0.1895,0.2345,0.4265
-0.7485,-0.7385,0.0095,0.7435,-0.379,-0.3635,-0.9185,-0.986,-1.115,-0.662,0.2055,-0.1075,-0.195,0.2275,0.4245
-0.746,-0.7425,0.003,0.7445,-0.3745,-0.369,-0.921,-0.9875,-1.1155,-0.663,0.2015,-0.1115,-0.1975,0.219,0.4255
-0.743,-0.742,0.0005,0.7425,-0.371,-0.37,-0.9215,-0.988,-1.117,-0.6655,0.198,-0.116,-0.2035,0.217,0.4275
-0.744,-0.7425,0.0005,0.7435,-0.372,-0.3705,-0.922,-0.987,-1.1175,-0.666,0.1965,-0.1165,-0.205,0.218,0.427
-0.747,-0.745,0.0015,0.746,-0.374,-0.371,-0.9215,-0.9895,-1.117,-0.666,0.1945,-0.1185,-0.2065,0.2185,0.427
-0.747,-0.7455,0.001,0.7465,-0.374,-0.3715,-0.921,-0.9915,-1.1195,-0.6685,0.1925,-0.1215,-0.2075,0.2155,0.4285
-0.746,-0.742,0.004,0.744,-0.375,-0.368,-0.921,-0.991,-1.12,-0.6685,0.1915,-0.1235,-0.209,0.219,0.428
-0.748,-0.7435,0.004,0.7455,-0.3755,-0.369,-0.923,-0.9895,-1.1195,-0.668,0.1915,-0.124,-0.209,0.2195,0.428
-0.749,-0.7395,0.009,0.7445,-0.3785,-0.3645,-0.9235,-0.9885,-1.117,-0.665,0.1945,-0.1235,-0.207,0.2195,0.4275
-0.7445,-0.732,0.0125,0.7385,-0.3785,-0.359,-0.9205,-0.986,-1.1115,-0.661,0.1985,-0.119,-0.204,0.2215,0.426
-0.7445,-0.7325,0.0115,0.7385,-0.3775,-0.36,-0.9195,-0.984,-1.1105,-0.6625,0.199,-0.118,-0.2025,0.2205,0.426
-0.751,-0.7365,0.014,0.744,-0.382,-0.3605,-0.92,-0.9865,-1.113,-0.6655,0.1945,-0.1225,-0.2025,0.219,0.428
-0.7495,-0.738,0.011,0.744,-0.38,-0.363,-0.9195,-0.986,-1.1145,-0.6665,0.1915,-0.1235,-0.2035,0.2155,0.427
-0.749,-0.7375,0.0115,0.743,-0.38,-0.3625,-0.9205,-0.9845,-1.1145,-0.666,0.192,-0.1225,-0.2025,0.221,0.4275
-0.752,-0.739,0.0125,0.7455,-0.382,-0.3625,-0.9235,-0.987,-1.1155,-0.667,0.191,-0.122,-0.201,0.2255,0.4295
-0.748,-0.7385,0.009,0.743,-0.378,-0.364,-0.923,-0.9875,-1.1185,-0.6695,0.1905,-0.1225,-0.2035,0.2215,0.428
-0.7475,-0.739,0.008,0.7435,-0.3775,-0.365,-0.922,-0.986,-1.1175,-0.6675,0.192,-0.122,-0.2015,0.217,0.4275
-0.753,-0.7405,0.0115,0.7465,-0.382,-0.3635,-0.9215,-0.984,-1.1145,-0.665,0.194,-0.119,-0.1975,0.219,0.4275
-0.7535,-0.74,0.013,0.747,-0.383,-0.363,-0.922,-0.9865,-1.118,-0.6675,0.1915,-0.1215,-0.2005,0.22,0.4275
-0.7535,-0.7405,0.0125,0.747,-0.383,-0.363,-0.922,-0.9875,-1.1185,-0.6685,0.19,-0.1215,-0.2,0.2185,0.429
-0.7555,-0.738,0.017,0.7465,-0.386,-0.3595,-0.9205,-0.9865,-1.1165,-0.668,0.1925,-0.12,-0.1975,0.2215,0.4275
-0.7525,-0.736,0.0165,0.7445,-0.384,-0.359,-0.9215,-0.9875,-1.1195,-0.6695,0.19,-0.126,-0.202,0.2205,0.4265
-0.749,-0.734,0.015,0.7415,-0.3815,-0.3585,-0.92,-0.986,-1.1195,-0.6705,0.187,-0.1285,-0.2015,0.221,0.427
-0.7465,-0.7355,0.0105,0.741,-0.378,-0.362,-0.9195,-0.986,-1.12,-0.6715,0.1855,-0.131,-0.204,0.2175,0.425
-0.749,-0.7395,0.0095,0.7445,-0.379,-0.3645,-0.9215,-0.9855,-1.1195,-0.671,0.1845,-0.133,-0.2065,0.2135,0.4255
-0.749,-0.7355,0.0125,0.7425,-0.3805,-0.3605,-0.9215,-0.984,-1.118,-0.6695,0.1845,-0.1335,-0.206,0.2195,0.426
-0.749,-0.7345,0.0135,0.742,-0.381,-0.36,-0.921,-0.984,-1.119,-0.6705,0.1835,-0.136,-0.2065,0.225,0.4265
-0.749,-0.7355,0.013,0.7425,-0.3805,-0.3605,-0.9215,-0.983,-1.119,-0.672,0.184,-0.137,-0.207,0.223,0.426
-0.7475,-0.737,0.01,0.742,-0.3785,-0.3625,-0.9215,-0.9825,-1.119,-0.672,0.184,-0.138,-0.207,0.221,0.4265
